time;depth
-0.8568;4.1011
-0.8566;4.06689
-0.8564;4.03481
-0.8562;3.99835
-0.856;3.93642
-0.8558;3.88767
-0.8556;3.84564
-0.8554;3.81027
-0.8552;3.77642
-0.855;3.74306
-0.8548;3.70893
-0.8546;3.67785
-0.8544;3.64449
-0.8542;3.65939
-0.854;3.65988
-0.8538;3.67667
-0.8536;3.69231
-0.8534;3.70803
-0.8532;3.73922
-0.853;3.7458
-0.8528;3.6789
-0.8526;3.52794
-0.8524;3.63577
-0.8522;3.66957
-0.852;3.69126
-0.8518;3.7087
-0.8516;3.72697
-0.8514;3.74273
-0.8512;3.80941
-0.851;3.80311
-0.8508;3.92284
-0.8506;3.95519
-0.8504;3.97112
-0.8502;4.0024
-0.85;4.02229
-0.8498;4.04688
-0.8496;4.07062
-0.8494;4.08751
-0.8492;4.10321
-0.849;4.10376
-0.8488;4.10111
-0.8486;4.09367
-0.8484;4.08763
-0.8482;4.07003
-0.848;4.06302
-0.8478;4.06168
-0.8476;4.06109
-0.8474;4.04721
-0.8472;4.04688
-0.847;4.03439
-0.8468;4.03805
-0.8466;4.05284
-0.8464;4.05381
-0.8462;4.07068
-0.846;4.06769
-0.8458;4.05332
-0.8456;4.05364
-0.8454;4.05369
-0.8452;4.06934
-0.845;4.07071
-0.8448;4.07095
-0.8446;4.0695
-0.8444;4.06698
-0.8442000000000001;4.06899
-0.844;4.07056
-0.8438;4.0679
-0.8436;4.06856
-0.8434;4.08497
-0.8432000000000001;4.08654
-0.843;4.09564
-0.8428;4.1018
-0.8426;4.10095
-0.8424;4.10787
-0.8422000000000001;4.11784
-0.842;4.11878
-0.8418;4.11914
-0.8416;4.13584
-0.8414;4.13498
-0.8412000000000001;4.12115
-0.841;4.11593
-0.8408;4.08645
-0.8406;4.06914
-0.8404;4.05386
-0.8402000000000001;4.02166
-0.84;3.88984
-0.8398;3.8746
-0.8396;3.85701
-0.8394;3.84119
-0.8392000000000001;3.82371
-0.839;3.79075
-0.8388;3.77638
-0.8386;3.77529
-0.8384;3.75953
-0.8382000000000001;3.75669
-0.838;3.75957
-0.8378;3.75861
-0.8376;3.75962
-0.8374;3.77441
-0.8372;3.77569
-0.837;3.79114
-0.8368;3.80899
-0.8366;3.89126
-0.8364;3.90613
-0.8362;3.92336
-0.836;3.93146
-0.8358;3.94745
-0.8356;3.95365
-0.8354;3.95266
-0.8352;3.97203
-0.835;3.97113
-0.8348;3.98735
-0.8346;3.9869
-0.8344;4.00616
-0.8342;3.99592
-0.834;3.99823
-0.8338;4.00509
-0.8336;3.98732
-0.8334;4.0046
-0.8332;4.00341
-0.833;4.00509
-0.8328;4.00514
-0.8326;3.9882
-0.8324;3.9715
-0.8322;3.9875
-0.832;3.99579
-0.8318;4.00408
-0.8316;3.98729
-0.8314;3.9725
-0.8312;3.95567
-0.831;3.92255
-0.8308;3.92102
-0.8306;3.89701
-0.8304;3.84156
-0.8302;3.84138
-0.83;3.82549
-0.8298;3.82536
-0.8296;3.80934
-0.8294;3.82471
-0.8292;3.80911
-0.829;3.80822
-0.8288;3.8416
-0.8286;3.8579
-0.8284;3.85408
-0.8282;3.87333
-0.828;3.88968
-0.8278;3.90559
-0.8276;3.92205
-0.8274;3.93836
-0.8272;3.93952
-0.827;3.9545
-0.8268;3.95465
-0.8266;3.97154
-0.8264;3.98904
-0.8262;4.01571
-0.826;4.0367
-0.8258;4.0531
-0.8256;4.08658
-0.8254;4.11217
-0.8252;4.11667
-0.825;4.11822
-0.8248;4.13605
-0.8246;4.14259
-0.8244;4.14898
-0.8242;4.15172
-0.824;4.14479
-0.8238;4.13368
-0.8236;4.12001
-0.8234;4.10341
-0.8232;4.07082
-0.823;4.07156
-0.8228;4.0718
-0.8226;4.08728
-0.8224;4.10432
-0.8222;4.11874
-0.8220000000000001;4.13538
-0.8218;4.15071
-0.8216;4.16186
-0.8214;4.1686
-0.8212;4.1677
-0.821;4.17799
-0.8208;4.18506
-0.8206;4.18373
-0.8204;4.18546
-0.8202;4.16677
-0.8200000000000001;4.15204
-0.8198;4.15117
-0.8196;4.1347
-0.8194;4.11391
-0.8192;4.10364
-0.819;4.10393
-0.8188;4.10428
-0.8186;4.103
-0.8184;4.11918
-0.8182;4.11811
-0.8180000000000001;4.135
-0.8178;4.13587
-0.8176;4.15225
-0.8174;4.15305
-0.8172;4.18471
-0.817;4.19993
-0.8168;4.21652
-0.8166;4.21743
-0.8164;4.23297
-0.8162;4.23823
-0.8160000000000001;4.23966
-0.8158;4.23527
-0.8156;4.23423
-0.8154;4.21727
-0.8152;4.21587
-0.815;4.21668
-0.8148;4.21701
-0.8146;4.21085
-0.8144;4.22657
-0.8142;4.23329
-0.8140000000000001;4.23293
-0.8138;4.25134
-0.8136;4.26008
-0.8134;4.2668
-0.8132;4.26572
-0.8130000000000001;4.28283
-0.8128;4.28262
-0.8126;4.28219
-0.8124;4.28324
-0.8122;4.28323
-0.812;4.28384
-0.8118;4.28146
-0.8116;4.28409
-0.8114;4.29123
-0.8112;4.2935
-0.811;4.29658
-0.8108;4.29683
-0.8106;4.28232
-0.8104;4.27602
-0.8102;4.1856
-0.81;4.16077
-0.8098;4.14602
-0.8096;4.24789
-0.8094;4.23419
-0.8092;4.23414
-0.809;4.23395
-0.8088;4.23445
-0.8086;4.23443
-0.8084;4.21709
-0.8082;4.20085
-0.808;4.19998
-0.8078;4.18
-0.8076;4.15785
-0.8074;4.15054
-0.8072;4.13585
-0.807;4.11318
-0.8068;4.0955
-0.8066;4.0523
-0.8064;4.0384
-0.8062;4.02132
-0.806;4.00456
-0.8058;3.97232
-0.8056;3.9553
-0.8054;3.90675
-0.8052;3.88812
-0.805;3.85631
-0.8048;3.82551
-0.8046;3.79164
-0.8044;3.79308
-0.8042;3.79174
-0.804;3.80883
-0.8038;3.8431
-0.8036;3.88865
-0.8034;3.9554
-0.8032;4.02167
-0.803;4.05462
-0.8028;4.08616
-0.8026;4.12037
-0.8024;4.11912
-0.8022;4.13523
-0.802;4.13648
-0.8018;4.13581
-0.8016;4.14452
-0.8014;4.13299
-0.8012;4.12813
-0.801;4.12926
-0.8008;4.1186
-0.8006;4.11111
-0.8004;4.10185
-0.8002;4.08806
-0.8;4.08583
-0.7998;4.07115
-0.7996;4.0702
-0.7994;4.05395
-0.7992;4.05406
-0.799;4.03789
-0.7988;3.90737
-0.7986;3.90935
-0.7984;3.89177
-0.7982;3.87523
-0.798;3.87594
-0.7978;3.89135
-0.7976;3.89246
-0.7974;3.9076
-0.7972;3.94038
-0.797;3.98766
-0.7968;4.02147
-0.7966;4.05394
-0.7964;4.08652
-0.7962;4.10379
-0.796;4.1196
-0.7958000000000001;4.11889
-0.7956;4.11695
-0.7954;4.11985
-0.7952;4.12046
-0.795;4.03613
-0.7948;4.02189
-0.7946;4.01997
-0.7944;4.021
-0.7942;4.05447
-0.794;4.03544
-0.7938000000000001;4.03653
-0.7936;4.03576
-0.7934;4.02002
-0.7932;4.01963
-0.793;4.01923
-0.7928;4.00535
-0.7926;4.02153
-0.7924;4.03546
-0.7922;4.02581
-0.792;4.03666
-0.7918000000000001;3.95595
-0.7916;3.96349
-0.7914;3.96471
-0.7912;4.03618
-0.791;4.08018
-0.7908;4.13383
-0.7906;4.18996
-0.7904;4.21766
-0.7902;4.25103
-0.79;4.26681
-0.7898000000000001;4.28397
-0.7896;4.28204
-0.7894;4.26744
-0.7892;4.25991
-0.789;4.24773
-0.7888;4.21661
-0.7886;4.1862
-0.7884;4.13599
-0.7882;4.08645
-0.788;4.05469
-0.7878000000000001;4.00469
-0.7876;3.98945
-0.7874;3.97116
-0.7872;3.95593
-0.787;3.97201
-0.7867999999999999;3.97339
-0.7866;3.97318
-0.7864;3.97532
-0.7862;3.97125
-0.786;3.97292
-0.7858;3.98958
-0.7856;3.9891
-0.7854;4.00452
-0.7852;4.02196
-0.785;4.02251
-0.7847999999999999;4.03887
-0.7846;4.07099
-0.7844;4.0869
-0.7842;4.11874
-0.784;4.08697
-0.7838;4.13684
-0.7836;4.1536
-0.7834;4.12095
-0.7832;4.13781
-0.783;4.16257
-0.7828;4.16765
-0.7826;4.18402
-0.7824;4.19993
-0.7822;4.21873
-0.782;4.26562
-0.7818;4.33242
-0.7816;4.35916
-0.7814;4.38253
-0.7812;4.38022
-0.781;4.39654
-0.7808;4.39888
-0.7806;4.40923
-0.7804;4.41343
-0.7802;4.41443
-0.78;4.21157
-0.7798;4.18528
-0.7796;4.31684
-0.7794;4.28145
-0.7792;4.31594
-0.779;4.29899
-0.7788;4.31466
-0.7786;4.397
-0.7784;4.41235
-0.7782;4.41125
-0.778;4.51364
-0.7778;4.54526
-0.7776;4.56319
-0.7774;4.57943
-0.7772;4.59518
-0.777;4.61047
-0.7768;4.6122
-0.7766;4.61149
-0.7764;4.59614
-0.7762;4.59326
-0.776;4.58587
-0.7758;4.57177
-0.7756;4.56124
-0.7754;4.54421
-0.7752;4.52909
-0.775;4.4972
-0.7748;4.47969
-0.7746;4.46145
-0.7744;4.42797
-0.7742;4.41514
-0.774;4.40083
-0.7738;4.38228
-0.7736;4.39695
-0.7734;4.38264
-0.7732;4.38203
-0.773;4.38265
-0.7728;4.38016
-0.7726;4.39701
-0.7724;4.41247
-0.7722;4.431
-0.772;4.46333
-0.7718;4.47791
-0.7716000000000001;4.48009
-0.7714;4.48836
-0.7712;4.47945
-0.771;4.48099
-0.7708;4.47955
-0.7706;4.48004
-0.7704;4.46487
-0.7702;4.46309
-0.77;4.4644
-0.7698;4.45763
-0.7696000000000001;4.44846
-0.7694;4.44275
-0.7692;4.42898
-0.769;4.41517
-0.7688;4.41384
-0.7686;4.40558
-0.7684;4.41527
-0.7682;4.394
-0.768;4.38126
-0.7678;4.38181
-0.7676000000000001;4.36586
-0.7674;4.34965
-0.7672;4.3461
-0.767;4.32885
-0.7668;4.3099
-0.7666;4.30051
-0.7664;4.28502
-0.7662;4.26867
-0.766;4.25663
-0.7658;4.23942
-0.7656000000000001;4.23394
-0.7654;4.21659
-0.7652;4.21629
-0.765;4.2003
-0.7648;4.20283
-0.7646;4.17932
-0.7644;4.08805
-0.7642;4.10584
-0.764;4.12081
-0.7638;4.13668
-0.7636000000000001;4.13547
-0.7634;4.15637
-0.7632;4.18834
-0.763;4.2184
-0.7628;4.26908
-0.7626;4.32608
-0.7624;4.36849
-0.7622;4.41945
-0.762;4.45186
-0.7618;4.46319
-0.7616;4.49959
-0.7614;4.53016
-0.7612;4.52728
-0.761;4.52471
-0.7608;4.52591
-0.7605999999999999;4.49878
-0.7604;4.51394
-0.7602;4.49827
-0.76;4.48133
-0.7598;4.46587
-0.7596;4.44808
-0.7594;4.43308
-0.7592;4.41594
-0.759;4.40036
-0.7588;4.36782
-0.7585999999999999;4.35041
-0.7584;4.33499
-0.7582;4.33524
-0.758;4.33416
-0.7578;4.31709
-0.7576;4.31737
-0.7574;4.30173
-0.7572;4.28551
-0.757;4.28457
-0.7568;4.26802
-0.7566;4.26881
-0.7564;4.26779
-0.7562;4.26829
-0.756;4.26477
-0.7558;4.2852
-0.7556;4.301
-0.7554;4.33101
-0.7552;4.36672
-0.755;4.39966
-0.7548;4.41575
-0.7546;4.4458
-0.7544;4.47921
-0.7542;4.48883
-0.754;4.49499
-0.7538;4.4914
-0.7536;4.47809
-0.7534;4.48081
-0.7532;4.46394
-0.753;4.4308
-0.7528;4.41438
-0.7526;4.41585
-0.7524;4.3984
-0.7522;4.38267
-0.752;4.38372
-0.7518;4.38335
-0.7516;4.36643
-0.7514;4.38284
-0.7512;4.3831
-0.751;4.38279
-0.7508;4.38226
-0.7506;4.36653
-0.7504;4.34991
-0.7502;4.33339
-0.75;4.33166
-0.7498;4.31863
-0.7496;4.30169
-0.7494;4.30206
-0.7492;4.33416
-0.749;4.36531
-0.7488;4.36456
-0.7486;4.3639
-0.7484;4.38116
-0.7482;4.382
-0.748;4.38001
-0.7478;4.38137
-0.7476;4.39631
-0.7474;4.39751
-0.7472;4.39651
-0.747;4.39655
-0.7468;4.38249
-0.7466;4.36699
-0.7464;4.3654
-0.7462;4.36443
-0.746;4.34927
-0.7458;4.34814
-0.7456;4.35216
-0.7454000000000001;4.34971
-0.7452;4.36607
-0.745;4.38135
-0.7448;4.39613
-0.7446;4.39527
-0.7444;4.41401
-0.7442;4.42839
-0.744;4.44442
-0.7438;4.44806
-0.7436;4.46519
-0.7434000000000001;4.46508
-0.7432;4.46309
-0.743;4.46377
-0.7428;4.44759
-0.7426;4.44715
-0.7424;4.43256
-0.7422;4.41339
-0.742;4.39851
-0.7418;4.38313
-0.7416;4.3648
-0.7414000000000001;4.33405
-0.7412;4.31749
-0.741;4.28427
-0.7408;4.25205
-0.7406;4.23657
-0.7404;4.22082
-0.7402;4.20559
-0.74;4.18955
-0.7398;4.17152
-0.7396;4.15343
-0.7394000000000001;4.14925
-0.7392;4.15126
-0.739;4.15217
-0.7388;4.15582
-0.7386;4.16979
-0.7384;4.18527
-0.7382;4.18619
-0.738;4.20292
-0.7378;4.23579
-0.7376;4.25179
-0.7374;4.28524
-0.7372;4.29894
-0.737;4.31616
-0.7368;4.33328
-0.7366;4.34884
-0.7363999999999999;4.34872
-0.7362;4.34909
-0.736;4.35034
-0.7358;4.36569
-0.7356;4.36574
-0.7354;4.39624
-0.7352;4.38302
-0.735;4.38253
-0.7348;4.3658
-0.7346;4.36196
-0.7343999999999999;4.35055
-0.7342;4.34959
-0.734;4.33345
-0.7338;4.31731
-0.7336;4.31789
-0.7334;4.30083
-0.7332;4.26914
-0.733;4.25215
-0.7328;4.23555
-0.7326;4.2363
-0.7323999999999999;4.23557
-0.7322;4.22101
-0.732;4.21865
-0.7318;4.21719
-0.7316;4.20157
-0.7314;4.18609
-0.7312;4.16887
-0.731;4.1844
-0.7308;4.20078
-0.7306;4.20189
-0.7303999999999999;4.20156
-0.7302;4.22003
-0.73;4.21722
-0.7298;4.23414
-0.7296;4.24989
-0.7294;4.27524
-0.7292;4.28263
-0.729;4.32913
-0.7288;4.38329
-0.7286;4.42293
-0.7283999999999999;4.47986
-0.7282;4.53614
-0.728;4.58337
-0.7278;4.61809
-0.7276;4.64584
-0.7274;4.68202
-0.7272000000000001;4.68753
-0.727;4.69399
-0.7268;4.69317
-0.7266;4.69199
-0.7263999999999999;4.68609
-0.7262;4.69396
-0.726;4.65995
-0.7258;4.64344
-0.7256;4.62866
-0.7254;4.61198
-0.7252000000000001;4.59388
-0.725;4.58068
-0.7248;4.56234
-0.7246;4.54645
-0.7243999999999999;4.54424
-0.7242;4.49769
-0.724;4.49543
-0.7238;4.47968
-0.7236;4.46167
-0.7234;4.43181
-0.7232000000000001;4.43073
-0.723;4.43002
-0.7228;4.42952
-0.7226;4.4276
-0.7223999999999999;4.43286
-0.7222;4.40031
-0.722;4.38343
-0.7218;4.39956
-0.7216;4.44968
-0.7214;4.5297
-0.7212000000000001;4.52942
-0.721;4.5469
-0.7208;4.54641
-0.7206;4.54594
-0.7204;4.56258
-0.7202;4.54577
-0.72;4.54463
-0.7198;4.54542
-0.7196;4.54485
-0.7194;4.52862
-0.7192000000000001;4.51252
-0.719;4.49629
-0.7188;4.4806
-0.7186;4.48158
-0.7184;4.44891
-0.7182;4.4466
-0.718;4.4796
-0.7178;4.47987
-0.7176;4.49756
-0.7174;4.51196
-0.7172000000000001;4.58272
-0.717;4.59495
-0.7168;4.60442
-0.7166;4.61269
-0.7164;4.61287
