index;mesh_consistency;depth;volume;surface;s_v_ratio;B_total;B_total_norm;alpha;aspect_ratio_xz_mean;aspect_ratio_xz_std;aspect_ratio_xz_max;aspect_ratio_yz_mean;aspect_ratio_yz_std;aspect_ratio_yz_max;aspect_ratio_xy_mean;aspect_ratio_xy_std;aspect_ratio_xy_max;aspect_ratio_circ_mean;aspect_ratio_circ_std;aspect_ratio_circ_max;aspect_ratio_frontal_xy_mean;aspect_ratio_frontal_xy_std;aspect_ratio_frontal_xy_max;;;;;;;;;;
10;1;3.74306;4.71942;19.7645;4.187908684;1.854581509;0.495472023;11.74518263;1.174914532;0.335114466;0.744151844;0.426634074;0.124820278;0.230451823;2.824094905;0.458635499;3.229099404;2.657610976;2.657610976;1.608039946;1.275416227;0.257459503;2.288123627;;;;;;;;;;
11;0;3.70893;3.80365;18.4788;4.8581757;1.891046501;0.509863087;12.12002503;1.260327904;0.374282414;0.779433961;0.341277524;0.092269562;0.186226486;3.730719887;0.495122593;4.185408737;2.737127371;2.737127371;1.649909812;1.602127644;0.310965223;2.907770511;;;;;;;;;;
12;1;3.67785;3.65074;18.3502;5.026432997;1.847614463;0.502362648;12.23258222;1.278078035;0.359923789;0.793289014;0.317411953;0.081021904;0.175145805;4.052468231;0.479180538;4.529306384;2.755374138;2.755374138;1.6733472;1.654117203;0.318039758;3.037360283;;;;;;;;;;
13;1;3.64449;3.53388;18.3166;5.183141476;1.811351997;0.497011104;12.18478817;1.330561714;0.426163201;0.798408556;0.299297267;0.069783553;0.176234535;4.422169075;0.627060214;4.530375145;2.839083333;2.839083333;1.68265793;1.744926638;0.361976703;3.027307192;;;;;;;;;;
14;1;3.65939;5.19309;24.1018;4.641128885;1.669679065;0.456272511;12.22371028;1.510156626;0.427141621;1.260937752;0.31828912;0.063411861;0.2535868;4.788507574;0.981801022;4.972410835;3.217714302;3.217714302;2.669827485;1.557506274;0.347810206;2.053137322;;;;;;;;;;
15;1;3.65988;3.02635;17.4742;5.774018207;1.807823954;0.493957166;11.93938454;1.295945817;0.457804391;0.751690766;0.251818976;0.050393742;0.167931189;5.064227957;0.931651069;4.476183193;2.742893681;2.742893681;1.575685542;1.969747453;0.446752085;3.081271314;;;;;;;;;;
16;1;3.67667;2.79521;17.3153;6.194632961;1.815796165;0.493869769;11.63614403;1.299864682;0.455541531;0.724002698;0.224851857;0.040866749;0.162001213;5.666725331;1.081258494;4.469118993;2.722792101;2.722792101;1.508068442;2.142520781;0.539913567;3.119100105;;;;;;;;;;
17;1;3.69231;2.56751;17.1628;6.684608823;1.828308462;0.495166566;11.34256854;1.306750789;0.473275071;0.7065306;0.200157635;0.036053065;0.156290777;6.391095288;1.34356601;4.520616074;2.718419728;2.718419728;1.466325959;2.336507034;0.612497118;3.168363156;;;;;;;;;;
18;0;3.70803;4.85401;24.0089;4.946199122;1.602487662;0.432166855;11.06293915;1.487747307;0.349757227;1.214565956;0.231068357;0.041692545;0.275751545;6.50320563;1.216789563;4.404566281;3.097007129;3.097007129;2.589132235;1.971967194;0.620737639;1.749475548;;;;;;;;;;
19;1;3.73922;4.76604;24.0971;5.056000369;1.587540724;0.424564675;10.9186496;1.465162362;0.322330884;1.205153749;0.208112664;0.047901541;0.281323912;7.201927549;1.392225154;4.283865307;3.036936359;3.036936359;2.56588005;2.373604756;0.785610825;1.761370507;;;;;;;;;;
20;1;3.7458;4.03823;21.0753;5.218944934;1.711176237;0.456825308;9.970954467;1.189064626;0.348845197;0.759735437;0.217290493;0.051416001;0.240328902;5.490008311;1.119906378;3.161232093;2.520118982;2.520118982;1.770054461;2.268719762;0.599369784;1.973766529;;;;;;;;;;
21;1;3.6789;4.10957;20.8557;5.074910514;1.790428038;0.486674832;9.543618393;1.127216225;0.319936284;0.807397048;0.221903543;0.05872081;0.281960912;5.152312358;1.122112815;2.863507008;2.412475093;2.412475093;1.915681318;1.897729413;0.439624547;1.514548263;;;;;;;;;;
22;1;3.52794;5.02308;24.6877;4.914853038;1.629898068;0.461997105;10.20512203;1.686627749;0.447984592;1.281571115;0.223278334;0.080228062;0.341976337;8.082174392;1.94062816;3.74754325;3.498398007;3.498398007;2.771651445;1.244775868;0.284332523;1.037923798;;;;;;;;;;
23;1;3.63577;4.23637;21.6275;5.105196194;1.81796669;0.500022468;9.186106518;1.186508191;0.523022283;0.724062578;0.274687069;0.097299863;0.282199919;4.366347701;1.171708802;2.56577883;2.59086854;2.59086854;1.536128523;1.153201125;0.143218812;1.310909988;;;;;;;;;;
24;1;3.66957;4.20943;21.2023;5.036857722;1.927150671;0.525170707;8.989835752;1.102782297;0.512815021;0.633493298;0.290314979;0.115502397;0.280415962;3.813939854;0.824144034;2.259119966;2.450109473;2.450109473;1.393032426;1.059681975;0.118168757;1.317865979;;;;;;;;;;
25;1;3.69126;1.37163;13.9949;10.203116;2.314827999;0.627110526;8.114663675;1.203772577;0.769771423;0.543255149;0.13984797;0.060415661;0.124968439;8.313999095;2.193491108;4.347138791;2.491153116;2.491153116;1.126731793;2.59214278;0.2315354;2.954590486;;;;;;;;;;
26;1;3.7087;1.11689;11.7323;10.50443643;2.944910847;0.794054749;7.933469932;1.079336218;0.919639812;0.538786098;0.149241421;0.066921207;0.126442958;6.432627766;3.46609502;4.261100058;2.251744133;2.251744133;1.100959905;2.720234227;0.274995631;3.027809587;;;;;;;;;;
27;1;3.72697;1.1275;11.795;10.46119734;2.962191015;0.794798728;7.528478589;1.070301065;0.916305953;0.518399129;0.148755668;0.067418872;0.125078549;6.410420702;3.392686282;4.1445886;2.233029442;2.233029442;1.059772416;2.868297843;0.342861566;3.083657254;;;;;;;;;;
28;1;3.74273;1.50729;15.0932;10.01346788;2.488788525;0.664966088;6.950907085;1.310102826;0.787386899;0.543254523;0.15447703;0.073784671;0.1247592;8.25482714;2.223954779;4.354424551;2.711553196;2.711553196;1.129849067;2.752977686;0.335529074;2.975315886;;;;;;;;;;
29;1;3.80941;1.30701;14.021;10.72753843;2.608126218;0.684653586;7.385281445;1.204531846;0.767737567;0.525500274;0.149289697;0.073689143;0.121742737;7.868699585;2.939208119;4.316481517;2.497640789;2.497640789;1.087386236;3.992923192;0.768559593;3.9519803;;;;;;;;;;
30;1;3.80311;0.94396;8.61876;9.130429255;2.259476173;0.594112758;5.562455385;0.514312141;0.219803734;0.300683914;0.152324978;0.080631865;0.122078509;3.503626204;0.497686045;2.463037232;1.140486721;1.140486721;0.70288527;2.798507015;0.423791511;2.929929913;;;;;;;;;;
31;1;3.92284;1.02629;9.46592;9.223435871;2.765356215;0.704937294;5.510533612;0.585920544;0.412834924;0.292976262;0.158688522;0.089311794;0.118317596;3.578651463;0.469385021;2.476185039;1.281700703;1.281700703;0.676583802;3.567180617;0.598258839;3.625531897;;;;;;;;;;
32;1;3.95519;1.06407;9.76383;9.175928275;2.786602003;0.704543145;5.189663145;0.607107849;0.430335677;0.291502052;0.161817679;0.094864384;0.11685431;3.643183313;0.462882413;2.4945768;1.323579362;1.323579362;0.677267085;3.408025664;0.569629816;3.499862608;;;;;;;;;;
33;1;3.97112;1.0984;9.9787;9.08475965;2.827462451;0.712006298;4.990428381;0.623055985;0.438540499;0.295449143;0.166808101;0.10279547;0.117380487;3.660237649;0.42914254;2.51702093;1.356243631;1.356243631;0.684300651;3.244910075;0.549243478;3.363025924;;;;;;;;;;
34;1;4.0024;1.1488;10.1685;8.851410167;2.814439571;0.70318798;4.734772739;0.630095347;0.430444289;0.294914801;0.177122455;0.114369819;0.117734609;3.539575094;0.378932128;2.504911708;1.378006103;1.378006103;0.683864681;3.063713155;0.499034913;3.278296171;;;;;;;;;;
35;1;4.02229;1.2014;10.3382;8.605127351;2.808360399;0.698199384;4.56716653;0.629290978;0.398985577;0.301627183;0.186150311;0.125266772;0.117217804;3.455026346;0.384226389;2.573219876;1.385935632;1.385935632;0.696061199;2.808643227;0.446809374;3.14848436;;;;;;;;;;
36;1;4.04688;1.26325;10.4893;8.303423709;2.873576929;0.710072186;4.150998906;0.625880729;0.393013463;0.302183905;0.198973497;0.138076858;0.117121832;3.2567968;0.3592604;2.580081776;1.394735841;1.394735841;0.69810323;2.710718574;0.440970419;3.103304373;;;;;;;;;;
37;1;4.07062;1.31703;10.5907;8.041350615;2.930077858;0.719811198;3.895427352;0.619533909;0.387249386;0.303293847;0.209132428;0.149507502;0.116640708;3.108014052;0.349121439;2.600240101;1.395756981;1.395756981;0.70112661;2.401540345;0.386080471;2.984827296;;;;;;;;;;
38;1;4.08751;1.3693;10.8568;7.928722705;3.002494666;0.734553473;3.855280448;0.633556348;0.39132735;0.304698704;0.216199087;0.158569199;0.115871032;3.10651286;0.366938788;2.629636589;1.43114685;1.43114685;0.703029473;2.363512871;0.396829911;3.016375859;;;;;;;;;;
39;1;4.10321;1.39009;10.9277;7.861145681;3.067125003;0.747494036;3.810843652;0.634298163;0.391702058;0.298878683;0.22155076;0.166212283;0.114606613;3.071087358;0.402181412;2.607865945;1.440508205;1.440508205;0.690015866;2.3078359;0.396821554;3.010086017;;;;;;;;;;
40;1;4.10376;1.42867;11.0702;7.748605346;3.126280521;0.76180881;3.893457474;0.646200277;0.403192924;0.299679806;0.230325265;0.176706014;0.115178032;3.035823181;0.413553354;2.601883371;1.4729753;1.4729753;0.690503343;2.156471351;0.366530489;2.908554298;;;;;;;;;;
41;1;4.10111;1.43159;11.1098;7.760462143;3.148416874;0.767698714;4.064256455;0.650170068;0.398975332;0.308568412;0.233904177;0.182203026;0.114764539;3.041894482;0.451636363;2.68870867;1.48599008;1.48599008;0.681166806;2.124457774;0.367436012;2.918230067;;;;;;;;;;
42;1;4.09367;1.44627;11.1761;7.727533586;3.125974811;0.763611823;4.324947948;0.6543542;0.39628888;0.320299145;0.235565698;0.183272814;0.115672245;3.061155141;0.498132992;2.769023323;1.496595894;1.496595894;0.696375135;2.28786662;0.413049563;2.960935454;;;;;;;;;;
43;0;4.08763;1.43216;11.1726;7.801223327;3.059999875;0.748600014;4.724632055;0.658994088;0.391007796;0.326185589;0.233570433;0.179724708;0.115521219;3.104171301;0.510084339;2.823598923;1.500411017;1.500411017;0.70700626;2.259485561;0.40032934;3.032583099;;;;;;;;;;
44;1;4.07003;1.46032;11.3683;7.784800592;3.053689358;0.750286695;5.051666835;0.691621548;0.41779686;0.329741058;0.233278626;0.17672488;0.115711678;3.208915459;0.460644598;2.84967831;1.559354562;1.559354562;0.716026663;2.151675485;0.37335014;2.957485933;;;;;;;;;;
45;0;4.06302;1.48965;11.616;7.797804853;2.961624118;0.728921865;5.275988494;0.711342837;0.423688441;0.349542951;0.231773463;0.171708513;0.115586928;3.305040211;0.468663769;3.02406991;1.593978036;1.593978036;0.753953955;2.275504943;0.398398179;3.013180533;;;;;;;;;;
46;0;4.06168;1.51777;11.7936;7.770347286;2.978139541;0.733228502;5.326947047;0.737483425;0.45986598;0.341337328;0.230714535;0.169034341;0.113943984;3.380155259;0.380526812;2.995659069;1.641643101;1.641643101;0.742047626;2.321112576;0.395264893;3.105232453;;;;;;;;;;
47;1;4.06109;1.55261;12.0197;7.74160929;3.027907553;0.745589867;5.321701458;0.767804499;0.503170346;0.346773403;0.231988461;0.171424357;0.112777604;3.458679868;0.333639039;3.074842795;1.699418238;1.699418238;0.755476978;2.400195009;0.407892665;3.227868996;;;;;;;;;;
48;1;4.04721;1.51315;11.9248;7.880778508;3.098238528;0.765524529;5.276780934;0.774453164;0.530659192;0.3400508;0.230111153;0.174658075;0.111331016;3.497038547;0.301362963;3.054412091;1.709016657;1.709016657;0.740663321;2.47784012;0.434769977;3.301526921;;;;;;;;;;
49;0;4.04688;1.51221;11.8944;7.865574226;3.171462852;0.783680972;5.197531673;0.778708504;0.549238644;0.321411062;0.231660503;0.177344354;0.110390227;3.462566674;0.295799221;2.911589843;1.718871526;1.718871526;0.712047306;2.484238582;0.437909703;3.327226819;;;;;;;;;;
50;1;4.03439;1.52972;11.9801;7.831563946;3.291017372;0.81574101;5.129952155;0.795877914;0.57379648;0.31182905;0.236390521;0.183362134;0.110143045;3.453705602;0.320665405;2.831127914;1.756839891;1.756839891;0.694169379;2.42116609;0.435465271;3.289449995;;;;;;;;;;
51;0;4.03805;1.50773;11.7334;7.782162589;3.273117831;0.810568921;5.157631175;0.762904198;0.511893457;0.304447939;0.239445556;0.186724995;0.108912222;3.3262631;0.397001734;2.795351449;1.70699242;1.70699242;0.666262181;2.26975732;0.418378336;3.255458818;;;;;;;;;;
52;1;4.05284;1.56551;12.0435;7.693020166;3.513753055;0.866985387;5.309912225;0.798070252;0.606898789;0.325086112;0.245552804;0.194960985;0.107383958;3.307293038;0.271490178;3.02732474;1.775166168;1.775166168;0.726697822;2.236736618;0.425275191;3.319514717;;;;;;;;;;
53;1;4.05381;1.69755;13.3368;7.856499072;3.61085315;0.890730732;5.159238347;0.88059515;0.607059127;0.460089891;0.252469775;0.208623322;0.112223563;3.771785308;0.768358424;4.099761943;1.93974637;1.93974637;0.974214381;2.276327208;0.457022791;3.228778743;;;;;;;;;;
54;1;4.07068;1.61331;12.4491;7.7164959;3.88519386;0.954433623;5.344892604;0.858520562;0.692488282;0.369291371;0.254768461;0.220930518;0.116002486;3.457394709;0.356397399;3.183478079;1.889589212;1.889589212;0.806405809;2.43173199;0.546927142;3.224178277;;;;;;;;;;
55;0;4.06769;1.63453;12.4569;7.621089855;4.152271399;1.020793472;5.269267596;0.859752119;0.721444906;0.377103467;0.26477277;0.243496524;0.125947651;3.384660797;0.34805717;2.994128624;1.899788287;1.899788287;0.829006144;2.847775395;0.659802075;3.413580681;;;;;;;;;;
56;1;4.05332;2.4113;20.2987;8.418156181;3.417930959;0.84324232;5.459487492;1.398205647;0.614537278;0.712145106;0.269762459;0.25939068;0.131554133;6.895807532;2.027701155;5.413323681;2.963714345;2.963714345;1.474361758;2.532074604;0.652958003;2.938928907;;;;;;;;;;
57;1;4.05364;2.49346;20.4291;8.193073079;3.48334614;0.859313146;5.339081327;1.401240234;0.611142106;0.718165155;0.279879326;0.276251162;0.139601198;6.81575737;2.095529028;5.144405391;2.980854848;2.980854848;1.486947534;2.471921558;0.6713428;2.705988588;;;;;;;;;;
58;1;4.05369;2.55152;20.5377;8.049202044;3.517379499;0.867698196;5.476069797;1.389128023;0.583255679;0.717752221;0.289122667;0.292564002;0.146708801;6.765713512;2.212069909;4.892359663;2.969031095;2.969031095;1.489351677;2.806832408;0.788589146;2.902974885;;;;;;;;;;
59;1;4.06934;2.53365;19.9825;7.886843092;3.485707095;0.856577994;5.835263685;1.303971669;0.529228313;0.711661842;0.29746654;0.298946171;0.150050377;6.340929748;2.224155058;4.742819429;2.818717283;2.818717283;1.477814584;2.679007719;0.797594763;2.767237793;;;;;;;;;;
60;1;4.07071;2.55693;20.0415;7.838110547;3.478400517;0.854494797;6.160612753;1.293107397;0.515747849;0.731175151;0.299703297;0.300534792;0.150797527;6.305320305;2.271040156;4.848721111;2.802793417;2.802793417;1.51638412;2.732902725;0.834932369;2.834082427;;;;;;;;;;
61;0;4.07095;2.05423;15.6724;7.629330698;4.129977674;1.014499729;6.523375721;1.093092364;0.673937147;0.567421364;0.297408006;0.298126981;0.149563861;4.766537723;2.303972154;3.793840034;2.398722076;2.398722076;1.170178951;2.82390569;0.891174267;2.921409766;;;;;;;;;;
62;1;4.0695;2.13543;17.1131;8.013889474;3.882720177;0.954102513;6.95877633;1.128973045;0.544418327;0.674754392;0.291618454;0.28675888;0.144665929;5.268465169;1.993204083;4.664224637;2.470238452;2.470238452;1.404160216;2.98216625;0.925815629;3.213946236;;;;;;;;;;
63;1;4.06698;4.69893;28.7203;6.112093604;3.11030139;0.764769286;7.165413217;1.397349426;0.493917828;1.136868143;0.353035017;0.313235318;0.333501271;5.537994618;2.143074044;3.408886985;3.068792697;3.068792697;2.645574849;2.657409739;0.987505627;1.50635938;;;;;;;;;;
64;1;4.06899;2.17976;17.7398;8.138418909;3.559875461;0.874879383;7.401533003;1.189081704;0.520445912;0.682249158;0.281901231;0.264449418;0.135297949;5.705876298;2.309946215;5.04256838;2.572032825;2.572032825;1.415125129;3.286529771;0.993238655;3.741512662;;;;;;;;;;
65;1;4.07056;2.16888;17.8896;8.248312493;3.476128999;0.85396825;7.554700192;1.197914477;0.512060528;0.715163024;0.2767525;0.255648836;0.13056066;5.817501734;2.463085561;5.477630279;2.584655475;2.584655475;1.479968358;3.200607108;0.956145774;3.803896849;;;;;;;;;;
66;1;4.0679;2.11851;17.7557;8.381220764;3.47219621;0.853559874;7.567576251;1.201558409;0.524945955;0.713557364;0.272092751;0.2509956;0.127604415;5.873783685;2.470363875;5.591948864;2.582552814;2.582552814;1.474660144;3.431784016;1.048199433;3.966386814;;;;;;;;;;
67;1;4.06856;1.99197;16.6727;8.369955371;3.549731137;0.872478503;7.585950351;1.15762557;0.597589612;0.648061476;0.263179589;0.242358142;0.122844938;5.617237137;2.63197499;5.275443075;2.484183765;2.484183765;1.333316948;3.415067141;1.01155421;4.128835019;;;;;;;;;;
68;1;4.08497;1.99038;16.8718;8.476672796;3.45776833;0.846461132;7.668485386;1.172415332;0.591556598;0.654952178;0.256798382;0.233762331;0.119406997;5.777165087;2.669312625;5.485040203;2.505700617;2.505700617;1.347757756;3.703249075;1.052683466;4.494417497;;;;;;;;;;
69;1;4.08654;1.70329;12.8224;7.528019304;3.900499203;0.95447474;7.764119917;0.901011452;0.681731917;0.406118379;0.250337809;0.226480472;0.117455353;3.752919593;0.909548975;3.457640431;1.963405612;1.963405612;0.862702922;3.749841079;1.026101434;4.60584267;;;;;;;;;;
70;1;4.09564;1.67961;12.8063;7.624567608;3.797523904;0.927211353;7.663677289;0.899895971;0.687738845;0.400024905;0.241011615;0.215913557;0.11445879;3.846675035;0.907316415;3.494925146;1.952837523;1.952837523;0.850143079;4.094124061;1.106671201;4.840800201;;;;;;;;;;
71;1;4.1018;1.68727;12.8719;7.628832374;3.750503337;0.914355487;7.653113417;0.906084429;0.69244127;0.395868887;0.23960849;0.212124625;0.113886343;3.868342755;0.886674966;3.475999649;1.962475219;1.962475219;0.842929933;3.99662222;1.008554847;4.895759078;;;;;;;;;;
72;1;4.10095;1.67733;12.8779;7.677618596;3.754379823;0.91549027;7.567168965;0.907428922;0.704082899;0.395672222;0.238576612;0.209389857;0.113710726;3.85084117;0.839299646;3.479638533;1.964317886;1.964317886;0.843238762;3.989920091;0.972750807;4.927753784;;;;;;;;;;
73;0;4.10787;1.68204;12.9064;7.673063661;3.813532464;0.928347894;7.37854689;0.910310306;0.70985775;0.396720685;0.240091104;0.211302435;0.114008476;3.834645549;0.794483254;3.479747273;1.97012727;1.97012727;0.845666976;4.183842035;1.024678995;5.000298933;;;;;;;;;;
74;1;4.11784;1.69495;13.0022;7.671140742;3.848721831;0.934645793;7.232569318;0.923501098;0.720238045;0.399229936;0.241478459;0.212051408;0.113555408;3.870100416;0.773368271;3.515728086;1.994785176;1.994785176;0.850258874;4.134357397;0.965772047;5.06964241;;;;;;;;;;
75;1;4.11878;1.70324;13.0899;7.68529391;3.804355137;0.92366068;7.039374898;0.931126108;0.727470397;0.401666027;0.242005513;0.208612282;0.112748435;3.865865063;0.699111451;3.562497577;2.00705693;2.00705693;0.855367366;4.059295434;0.908777177;5.001098224;;;;;;;;;;
76;0;4.11914;1.73123;13.2997;7.682225932;3.758705607;0.912497659;6.817685196;0.950491269;0.742623606;0.406922319;0.244954351;0.204272523;0.11192142;3.855716176;0.608525089;3.635785866;2.043261653;2.043261653;0.866287623;4.020231896;0.825956946;5.078608303;;;;;;;;;;
77;1;4.13584;1.84297;13.8897;7.536584969;3.655496137;0.883858209;6.73313071;0.987290891;0.727248631;0.414987524;0.251386741;0.198403555;0.112234999;3.911289525;0.602310904;3.697487645;2.120381024;2.120381024;0.881093079;3.834793949;0.722470086;5.025700904;;;;;;;;;;
78;1;4.13498;1.88795;13.5938;7.200296618;3.526889738;0.852939975;6.849625966;0.929550803;0.648638151;0.375053567;0.258478641;0.190455706;0.115173713;3.5963503;0.425234631;3.256416394;2.027169963;2.027169963;0.809650833;3.680590481;0.635841615;4.971558518;;;;;;;;;;
79;1;4.12115;1.94964;13.9272;7.143472641;3.401850212;0.825461391;6.966627243;0.96470778;0.661427897;0.386219138;0.260484112;0.1766478;0.116027565;3.637749762;0.446482029;3.32868433;2.094340647;2.094340647;0.833439695;3.501793078;0.548866955;4.863029025;;;;;;;;;;
80;1;4.11593;2.0687;14.4873;7.00309373;3.33796704;0.81098732;7.28017245;0.995324478;0.626056914;0.471635329;0.267717505;0.167470288;0.116973321;3.663934478;0.657606268;4.031990595;2.166101689;2.166101689;0.994462977;3.383505792;0.485566102;4.909835623;;;;;;;;;;
81;1;4.08645;2.14699;14.6148;6.807111351;3.310224455;0.810048931;7.292361282;1.000514174;0.599791152;0.510550723;0.274780752;0.160713743;0.117570018;3.579344975;0.710282265;4.342524831;2.193407313;2.193407313;1.080363151;3.186116099;0.429437307;4.814380032;;;;;;;;;;
82;1;4.06914;2.22727;14.7331;6.614869324;3.33099503;0.818599269;7.531250899;1.002519671;0.585279226;0.543648044;0.282362465;0.15405322;0.123240046;3.449718004;0.76023599;4.411293748;2.211179657;2.211179657;1.147281735;3.073835396;0.387856858;4.634193519;;;;;;;;;;
83;0;4.05386;2.98928;18.2695;6.111672376;2.568322676;0.633549919;7.654763522;1.170775309;0.445104325;0.584808059;0.281469152;0.141892405;0.126339834;4.471466965;0.734745454;4.628849353;2.536757896;2.536757896;1.243047367;3.118479571;0.312516997;4.637225576;;;;;;;;;;
84;1;4.02166;3.13446;18.6235;5.941533789;2.450840681;0.609410214;7.753745321;1.202278237;0.493273268;0.645412591;0.284993625;0.132527323;0.131888573;4.399504569;0.634906967;4.89362023;2.598587733;2.598587733;1.373465186;3.063123486;0.273597543;4.495457296;;;;;;;;;;
85;1;3.88984;3.41491;19.6879;5.765276391;2.47875754;0.637238946;7.097030104;1.342130635;0.487212909;0.757365342;0.307794667;0.146660721;0.139559211;4.661668564;0.797523154;5.426838816;2.884107107;2.884107107;1.587016433;2.561431006;0.237667851;3.844505888;;;;;;;;;;
86;1;3.8746;3.54582;20.308;5.727307083;2.41742443;0.62391587;7.198161039;1.378640769;0.432714284;0.835977907;0.310985745;0.140229236;0.141237031;4.780143818;0.929397803;5.918971122;2.952575141;2.952575141;1.728441646;2.470419824;0.250346538;3.765498312;;;;;;;;;;
87;1;3.85701;3.71854;20.9082;5.622690626;2.293347148;0.594591963;7.429487033;1.431569714;0.415978971;0.921536112;0.318791066;0.135851272;0.148946982;4.876491758;1.14623805;6.187007607;3.05660246;3.05660246;1.89791315;2.078017588;0.239015702;3.189646469;;;;;;;;;;
88;1;3.84119;3.67132;20.6802;5.632905876;2.238884987;0.582862339;7.632195205;1.423333594;0.386161576;0.923282629;0.316726003;0.130541458;0.151237247;4.8714604;1.134982158;6.104862712;3.036895888;3.036895888;1.899932052;1.996559614;0.251767971;3.065930377;;;;;;;;;;
89;1;3.82371;3.56618;20.55;5.762468524;2.204756397;0.576601363;7.810386038;1.437693501;0.395031727;0.90176687;0.307370334;0.123955708;0.148708976;5.041869967;1.126422843;6.063970666;3.051756991;3.051756991;1.853234163;1.995832636;0.285879552;3.086581548;;;;;;;;;;
90;1;3.79075;3.48006;20.218;5.809669948;2.163423336;0.570711162;7.927244024;1.432458388;0.361214222;0.906403482;0.306754615;0.12497009;0.148394117;5.065918238;1.140489808;6.108082307;3.040913995;3.040913995;1.862494229;1.952699662;0.294335659;3.071856362;;;;;;;;;;
91;0;3.77638;3.14696;17.8624;5.676081043;2.517806286;0.666724823;8.040647041;1.331049452;0.427255265;0.836078731;0.327175479;0.13314981;0.15791181;4.208877851;0.640973147;5.294592804;2.863253458;2.863253458;1.735524497;1.742411345;0.277343029;2.812137473;;;;;;;;;;
92;1;3.77529;3.04829;17.7973;5.83845369;2.518753016;0.667168089;8.310877869;1.33046911;0.431336862;0.835331061;0.312712435;0.127703754;0.149767568;4.400265977;0.71170961;5.577516377;2.851640303;2.851640303;1.731199458;2.045300264;0.316865169;3.296595781;;;;;;;;;;
93;1;3.75953;2.94277;17.9144;6.08759774;2.48369539;0.660639865;8.454341019;1.378679635;0.481392625;0.841461566;0.298586307;0.122820048;0.140836222;4.742407185;0.764004085;5.974752492;2.930287178;2.930287178;1.740076552;2.008916417;0.317140997;3.365612924;;;;;;;;;;
