index;mesh_consistency;depth;volume;surface;s_v_ratio;B_total;B_total_norm;alpha;aspect_ratio_xz;aspect_ratio_yz;aspect_ratio_xy;aspect_ratio_circ
57;1;4.86451;2.13219;15.4019;7.22351197594961;2.41571293003642;0.49659943756646;12.2180287137242;0.324161734686536;0.176302649187688;1.83866627177814;0.911020842798144
58;1;4.93066;2.32007;16.3721;7.05672673669329;2.8057333936576;0.569038099089695;12.8835191452791;0.315271586359635;0.180528164586485;1.74638448843587;1.02716066408959
59;1;4.97938;2.50391;17.056;6.81174642858569;2.88540593973907;0.579470926046831;13.9876436545486;0.331961208021882;0.178930710249067;1.85525004377281;1.03500636625443
60;1;3.72833;2.0891;14.8577;7.11200995644057;1.6691527074155;0.447694465730099;17.1938528179677;0.492514342882738;0.253566073818573;1.94235110188729;1.23196176304136
61;1;3.63568;2.17397;15.3639;7.06720883912841;1.73403817884972;0.476950165814845;18.0826373595634;0.622348501518286;0.28446893015887;2.1877556229804;1.4657395590371
62;1;5.04901;1.93498;16.4774;8.51554021230194;3.3800087117641;0.669439892526278;12.5962806935797;0.259929570351415;0.180521131865455;1.43988444823814;1.00432163929166
63;1;4.99544;2.43158;18.5039;7.60982571003216;3.25496954260897;0.651588156920906;12.7517842592389;0.281954342360232;0.189737240363211;1.48602531490651;1.15222482904409
64;1;5.03853;1.96367;15.0277;7.65286427963965;3.54792816204269;0.704159380224528;15.3628207465427;0.266607125490967;0.183115908806735;1.45594736813583;0.780287107549226
65;1;5.02674;2.00698;15.2257;7.58637355628855;3.78537605846812;0.753047911463118;14.4597625748214;0.273806482929294;0.177722937729025;1.54063671481037;0.820931657495713
66;1;5.01273;2.01321;16.5329;8.21220836375738;3.98081676131834;0.794141468085922;14.9293111236852;0.272499216993534;0.176540328324087;1.54355222730349;1.02172668386289
67;1;5.02531;1.85037;13.8526;7.4863946129693;3.77894312273822;0.75198209120198;15.9068205440432;0.274402773162253;0.165008725829849;1.66295916644558;0.806708441867268
68;1;5.05543;1.97419;14.6165;7.40379598721501;3.66237081576536;0.724442988186042;16.2147871808629;0.272807852151053;0.161502582371826;1.68918569687617;0.77029649307774
69;1;5.06107;1.93856;15.5892;8.04163915483658;3.52719539552842;0.696926814987428;16.7545932166903;0.268994698749474;0.156521447045783;1.7185804490473;0.80872029037338
70;1;5.05788;2.07355;15.477;7.4640109956355;3.57590414965223;0.706996636862131;16.4037789088665;0.264122913157291;0.157231488291537;1.67983472030461;0.797357786266183
71;1;5.0333;2.12724;15.2412;7.1647768940035;3.45891574852526;0.687206355378233;16.5925855819082;0.275145332088292;0.157968330916099;1.74177526908497;0.806023880952854
72;1;3.76718;1.93552;13.721;7.08905100438125;2.5403876471748;0.674347296167106;7.01932546647607;0.363620267680334;0.212438481835219;1.71164971872837;1.04112890809571
73;0;3.80172;1.86574;13.5631;7.26955524349588;2.43413538584541;0.640272136255539;8.96560767501276;0.369192628599686;0.202090632661006;1.82686660800841;1.01095293709163
74;1;3.77333;1.59335;12.9102;8.10255122854363;2.44755063734754;0.648644734848937;14.1841793152486;0.366767550148013;0.197019078638762;1.86158392721188;1.02764136717435
75;1;4.97445;1.89256;14.7311;7.78368981696749;3.33813539826769;0.67105617671656;18.6610029800392;0.277880569711224;0.158755842354431;1.75036436826583;0.833682115610771
76;0;3.73823;1.74553;13.13;7.52207066048707;2.73059238156026;0.730450609395425;13.307852479225;0.366296081300509;0.219479272275917;1.66893245773123;1.03170751933402
77;0;4.96473;2.0019;14.4626;7.2244367850542;3.41663873886506;0.688182184905334;18.4216140359236;0.278864913096986;0.162999599172563;1.71083189475674;0.811840724470414
78;0;4.93434;1.73964;14.1143;8.11334528983008;3.57381502997137;0.724274174453193;18.982048461634;0.277756700997499;0.161802996956027;1.71663508230929;0.791388513965394
79;1;4.93156;1.71299;14.3206;8.36000210158845;3.66606297087394;0.743388090355576;19.2094630196736;0.279241862615481;0.160413743318544;1.7407602169159;0.819357363592859
80;0;3.90439;1.99911;13.6577;6.83189019113506;2.7533983237865;0.705205761664819;14.7699119966497;0.343080481201929;0.209593303947608;1.63688665019418;1.02585295014074
81;1;4.90111;2.16674;14.7621;6.81304632766276;3.71669424811241;0.758337243626936;18.4180066165493;0.273042841315539;0.167299652527693;1.63205862767911;0.82105278192083
82;1;4.95946;2.03074;14.6449;7.21160759132139;3.66651291051786;0.739296800562532;18.1390271683997;0.275660858238599;0.155398168348973;1.77390030505092;0.80529735092127
83;1;5.00962;2.10698;14.7146;6.98373976022554;3.49586386575666;0.697830147946683;17.2122612754358;0.276005964524255;0.168378439881668;1.63920015364334;0.769176105173646
84;0;3.91095;1.84118;13.3196;7.23427367231884;2.68952909341615;0.687692016879825;16.8100614458677;0.346368018000741;0.204032779759394;1.6976096606104;0.943832061263887
85;1;5.00074;1.906;14.196;7.44805876180483;3.61314935745735;0.722522938096632;18.8657900994521;0.28234661270132;0.162146802273264;1.74130237995989;0.786875542419722
86;1;4.9999;1.95731;14.8371;7.58035262681946;3.38816776204414;0.677647105350935;19.7709214163657;0.28392427848557;0.158934378687574;1.78642456610156;0.805008100162003
87;1;3.77131;1.59465;13.2325;8.29805913523344;2.52987453159909;0.670821155407295;12.4297581273357;0.347111215996564;0.208559890329885;1.66432392847698;1.03221427037289
88;1;3.85913;1.57761;12.6114;7.99399091030102;2.56149214769471;0.6637486033626;14.0443627213934;0.347786936433859;0.208660760326809;1.66675773580594;0.973032782000088
89;1;4.9763;1.66327;14.0026;8.41871734595105;3.48915427899913;0.701154327311281;18.7127141529115;0.262162650965577;0.168183590217632;1.55878852762232;0.759954182826598
90;1;4.92784;1.84181;16.4738;8.94435365211395;3.34198495667915;0.678184550772579;18.1930539601643;0.269020909769798;0.170185720315595;1.58074901508142;0.930906847624923
91;1;3.79532;1.49886;13.2329;8.82864310209092;2.98301801379328;0.785972727936848;10.1121027475577;0.354781415005849;0.214845915495927;1.65132957816262;1.05143176332957
92;1;3.77724;2.02163;19.0186;9.40755726814501;2.82559081521637;0.748056998024053;12.1141208579332;0.378024430536582;0.216463343605384;1.74636695636434;1.74980408975866
93;1;3.76344;1.59007;15.4668;9.72711893187092;2.86857940585508;0.762222702063824;13.0146840550409;0.349407457007419;0.202060880471058;1.72921871959013;1.32990030397721
94;0;3.78899;1.71843;15.4485;8.98989193624413;2.70022957140939;0.712651543395308;12.9112041578355;0.352171159068776;0.202204545274598;1.74165797603867;1.32009321745373
95;1;3.82762;1.45555;13.2005;9.06908041633747;2.8751588860137;0.751161005014527;8.16436381586994;0.352315276856114;0.207039100015153;1.70168473892288;0.958689734090636
96;1;3.78808;1.50348;14.3505;9.54485593423258;2.85241206391665;0.75299678568474;8.42907990699823;0.369260680872632;0.209899738125911;1.75922411418697;1.05081202086545
97;1;3.71664;1.53866;13.6828;8.89267284520297;2.81034045633342;0.756150839557617;9.04464313393473;0.373818825605924;0.211730487752378;1.76554085136341;1.02913115071678
98;1;3.69948;1.53557;12.9944;8.46226482674186;2.84599640915633;0.769296336013799;8.78045995923595;0.361572166899132;0.220202298701439;1.64199996562874;0.958650945538292
99;1;3.7071;1.43466;12.6569;8.82222965720101;2.77653055068592;0.748976437292202;9.3320642922101;0.354084594426911;0.225360524399126;1.57119173986216;0.943041730732918
100;1;3.71193;1.72089;14.6413;8.50798133523932;2.83937712540338;0.764932831546764;8.25976894137993;0.357508088784002;0.215144412744852;1.66171216915581;1.0781426373881
101;1;3.7164;1.52322;12.9182;8.48084977875816;2.72198216303468;0.732424433062823;9.16195741848609;0.360893337638575;0.215597352276397;1.67392286513755;0.931546658056183
102;1;3.74327;1.41698;12.602;8.89356236502985;2.90966207196652;0.777304889031922;6.02593403288644;0.364000192345196;0.213793821979179;1.70257582270383;0.931768213353565
103;1;3.7685;1.48736;12.9396;8.6997095524957;3.04728578177042;0.80862034808821;2.7807098280811;0.366508690460395;0.207541727477776;1.76595181563978;0.957723232055194
104;1;3.7446;1.61662;12.7522;7.8881864631144;3.22026223852233;0.859974960882959;8.7154885802813;0.355956577471559;0.212230945895423;1.67721335816388;0.97579981840517
105;1;3.72711;1.75691;14.9214;8.49297915089561;3.17079750051738;0.850738910447339;8.0741982827506;0.371491852936994;0.210752567002315;1.76269194829268;1.32568934107123
106;0;3.78313;1.48254;12.3037;8.29906781604543;2.90436191005961;0.767714011958249;6.41483802559753;0.373690832723168;0.216410485497458;1.72676860764936;0.967952462643367
107;1;3.70798;1.64944;14.4997;8.79068047337278;2.76758513704482;0.746386209484632;9.49107570871596;0.370631448929066;0.211154860597954;1.75525890277639;1.25503643493223
108;1;3.74097;1.5346;11.7796;7.6760067770103;2.61948629009002;0.700215796996505;9.13146909905928;0.371951392285958;0.220584768121637;1.68620614856259;0.97948660374181
109;0;3.74325;1.4477;12.0475;8.3218208192305;2.82982019878308;0.755979482744429;6.36665947121559;0.355720029386228;0.213641354437988;1.66503358079711;0.921779202564616
110;0;3.76213;1.57309;12.0352;7.65067478656657;2.85628564254893;0.759220346598584;7.29674913844334;0.365228740102017;0.21755707538017;1.67877206229123;0.973690436003009
111;1;3.86049;1.69674;13.1293;7.73795631622995;2.68883118083843;0.696499973018562;13.1672769178571;0.352792521156641;0.20984201487376;1.68122919220386;0.93665311916363
112;1;3.79908;1.63045;12.5731;7.71142935999264;2.90593152984644;0.764904010930658;10.2086634076795;0.353932004590585;0.21283837139518;1.6629144560284;0.975070280173094
113;1;3.70862;1.60159;12.5695;7.84813841245262;3.01041557752358;0.81173470927827;11.478909948623;0.364452815332927;0.2113424939735;1.7244653854545;0.924333040322276
114;1;3.66478;1.57239;12.6729;8.05964169194666;3.02120916160884;0.824390321276812;12.9239181501977;0.378277822952537;0.217138000098232;1.74210788890662;1.03894094597766
115;1;3.72006;1.63557;13.3514;8.16314801567649;2.7754831881916;0.746085597595631;12.0183057257373;0.367811271861206;0.207724606592367;1.77066779855787;1.01709381031489
116;1;3.73701;1.65525;13.5908;8.21072345567135;2.89922184378202;0.775813242079101;8.45591623785624;0.367988043917463;0.208124409621596;1.76811573705615;1.05163753910212
117;1;3.78351;1.65791;13.6694;8.24495901466304;3.07860909879586;0.813691281058028;7.23559913729855;0.357990067424164;0.211329955517496;1.69398638516501;1.15865426548364
118;1;3.81878;1.72138;15.024;8.72788111863737;2.78900562057234;0.730339433162512;6.10341528386374;0.357538009521365;0.203822424962946;1.75416424167441;1.14834842541335
119;1;3.82412;1.69081;13.2432;7.83245899894134;2.58187751248947;0.675155986864815;7.5873278103334;0.392429369371254;0.224946915891761;1.74454211926196;1.07242712048785
120;1;3.80979;1.61149;12.6378;7.84230742976996;3.02874440691682;0.794989856899413;6.86343332435212;0.362430737652207;0.21170825688555;1.71193482476282;0.989792088277832
121;1;3.73432;1.39702;11.5646;8.27804898999299;2.59830712527725;0.695791235158542;7.38051230067594;0.364189464213029;0.199811746181366;1.82266293735534;0.981836050472375
122;0;3.74299;2.05299;15.2077;7.40758600869951;3.04690673866004;0.81403015735015;7.07655702556199;0.380674808107957;0.225732636207951;1.68639685648852;1.17417626015565
123;1;3.74922;1.5146;11.8366;7.81500066024033;2.44711547896236;0.652699889300269;8.49924951843684;0.368467307866703;0.209737492065016;1.75680229719006;0.990256640047796
124;1;3.78381;1.41481;11.5783;8.18364303334017;2.70915632098516;0.715986352640635;7.61826581999956;0.358793121219089;0.215113866711066;1.66792186252227;0.915970939344206
125;0;3.82457;1.4561;12.6113;8.66101229311174;2.98340462561216;0.780062758849271;7.00034671549408;0.352392556548841;0.210906062642336;1.67085076708508;0.943159623173324
126;1;3.8045;1.68052;13.5674;8.07333444410063;2.97228623849846;0.781255418188582;7.71758180590174;0.369894335655145;0.207200157707977;1.78520296387257;0.997127086345118
127;1;3.84084;1.64365;13.5831;8.26398564171204;2.88114682253397;0.750134559766606;7.59022448881092;0.349020266400058;0.209373730746399;1.66697257175402;0.945915476822778
128;1;3.79844;1.48228;12.9552;8.74004911352781;3.13219266547073;0.82459974765186;6.65072423823715;0.36534919598572;0.207905613883594;1.75728393842351;1.01569065195185
129;1;3.82209;1.48835;13.5598;9.11062586085262;3.12973901500061;0.818855394561773;7.85457125264838;0.352804355732073;0.201135504396809;1.75406304714878;1.04585449322229
130;0;3.82529;1.70373;16.6664;9.78230118622082;2.42055132207846;0.632775899886925;4.85838396970736;0.364477464453675;0.210798135566192;1.72903552241916;1.49511801719608
131;1;3.83202;1.46812;13.4092;9.13358581042421;3.02174528474752;0.788551543245473;5.05954926385953;0.354159946973137;0.208094164435467;1.70192156966019;0.995801170140031
132;1;3.83508;1.24916;11.7337;9.39327227897147;2.51622951220234;0.656108741461024;3.5310537134641;0.349331956569355;0.211977846615977;1.64796445546601;0.996618062726201
133;1;3.79912;1.48096;14.4695;9.77035166378565;2.96400919368196;0.780183093369506;5.1505683981326;0.356431489397545;0.219762997746847;1.62189036849657;1.13287550801238
134;0;3.76923;1.34061;11.6003;8.65300124570158;2.66745099219246;0.707691223988045;4.4034778817426;0.361848706499736;0.214362880482221;1.68801942615129;0.965048564295625
135;1;3.7439;1.34639;12.152;9.02561664896501;2.77451985416489;0.74107744709124;2.40550374477789;0.36314057533588;0.217224284836668;1.67173102035496;1.00059296455568
136;1;3.74571;1.43275;11.6885;8.15808759378817;3.22485324572367;0.860945787507222;4.08939990226681;0.357285534651641;0.217655664747137;1.64151727944559;0.941618544948755
137;1;3.83685;1.76983;15.9939;9.03696965245249;3.46444505787243;0.902939926729589;3.96923368933056;0.344774750120542;0.209942009721516;1.64223801885996;1.21739968984975
138;1;3.90411;1.48496;12.7219;8.56716679237151;2.94093961170249;0.753293224756087;2.94526117064684;0.347695377435574;0.208023595646639;1.6714227842989;0.962393477642792
139;1;3.85062;1.40605;11.9795;8.51996728423598;3.32170580706316;0.862641810166455;2.59656046438087;0.352600879858309;0.212062992453163;1.66271764714527;0.988890100814934
140;1;3.89323;1.6073;13.006;8.09183102096684;3.09664279905228;0.79539169251554;3.10507413296266;0.342248724067163;0.203024994670235;1.68574674572982;0.888462793104954
141;0;3.87306;1.5349;12.0884;7.87569222750668;3.16445600255432;0.817042855663047;2.97095044834808;0.340876206410435;0.208256262490124;1.63681131282475;0.887819966641364
142;1;3.85848;1.60807;12.4019;7.71228864415106;3.33345084796987;0.863928502407649;3.87748772147896;0.358249362443242;0.213263253923825;1.6798457111191;0.975775434886276
143;1;3.88166;1.59212;12.4086;7.79375926437706;3.18130535087534;0.819573417268731;3.93344802148966;0.353906576052514;0.214253695583848;1.65181083615901;0.889562712859962
144;1;3.85447;1.56969;12.5065;7.96749676687754;3.05708831521789;0.793128060464317;6.90257330125747;0.345718866666494;0.211845467729675;1.63193893346658;0.878138888096158
145;1;3.81619;1.43197;12.1235;8.46630865171756;3.11094502889115;0.815196577972048;5.94019083604251;0.352126073387331;0.216329899716733;1.62772725290592;0.934232834319046
146;0;3.86339;1.43809;12.3549;8.59118692154177;3.15230770213711;0.815943433652079;5.7952154266626;0.349731712304479;0.211738395554164;1.65171607817825;0.883767882610868
147;0;3.86253;1.64499;13.5052;8.20989793251023;3.01030627074107;0.779361265994327;6.69576248377869;0.355772511799261;0.21182307969129;1.67957387985182;0.990563180091805
148;0;3.8898;1.67486;13.4261;8.01625210465352;3.13142411169546;0.805034734869521;8.44870033648953;0.343829502802201;0.208774230037534;1.64689627996897;0.962543061339915
149;1;3.85544;1.66725;15.4773;9.28313090418354;3.14250819026651;0.815084190200472;7.30462117841043;0.327903948706244;0.208800811321146;1.57041510821484;1.29093696179943
150;1;3.84676;1.68992;15.0012;8.8768699110017;2.7961119450115;0.726874550273866;7.50986806571686;0.368910199752519;0.210402260603729;1.75335663549416;1.15886876228306
151;1;3.87504;1.62074;13.0555;8.05527104902699;3.25644418856327;0.840364019097421;8.3704458589036;0.346605196333457;0.208325075354061;1.66377089145117;1.00320512820513
152;1;3.88536;1.55377;12.6493;8.14103760530838;3.35334649458348;0.863072275048769;7.99951153087804;0.397418257252867;0.21060236374493;1.88705506522329;0.998563839644203
153;1;3.90252;1.25845;12.2313;9.71933727998728;3.30507011320138;0.846906643195008;6.71725587953843;0.338982247368367;0.199236647089573;1.70140509951448;0.90652962701024
154;1;3.85991;1.42096;12.4298;8.7474665015201;3.25526868634469;0.843353520249096;8.14291037321598;0.348057338124464;0.203145669199541;1.71333870663313;0.975986486731556
155;1;3.86212;1.59919;13.4831;8.43120579793521;3.22573391137626;0.835223636597585;8.44982502874217;0.393385757045353;0.209418402328255;1.87846795062803;1.07490704587118
156;1;3.83345;1.42194;12.7536;8.96915481665893;3.3223239999591;0.866666840563749;9.83231029283233;0.391993895837953;0.200984491776337;1.95036886862981;1.05390444638641
157;1;3.87261;1.30623;12.7903;9.79176714667402;3.24906060233985;0.838984716338556;6.27759924445265;0.376975476487434;0.21040331972494;1.79168026901977;1.02247321573822
158;1;3.85407;1.3292;12.6002;9.47953656334637;3.11629799697164;0.808573273700696;8.18538159806533;0.394681466605433;0.209990737064973;1.87951845934669;1.03052098171543
159;0;3.86241;1.26941;12.8274;10.1050094138222;2.98821417296144;0.773665709482276;6.99738562751296;0.385827760387944;0.206966117009846;1.86420736863701;0.976462881983011
160;1;3.81086;1.46806;13.2881;9.05146928599649;3.22564501571197;0.846434929572844;7.55259021389551;0.362401400208877;0.204000671764379;1.77647160214968;1.05201975407126
161;1;3.80681;1.38019;12.5939;9.12475818546722;2.85936556367924;0.75111853853469;8.02861783944136;0.366367378461231;0.201355465599807;1.81950550669126;0.938919988126542
162;1;3.81595;1.47891;13.9957;9.46352381145573;2.9893324225399;0.783378299647506;8.46967045465103;0.370446153644571;0.190662613503846;1.94294070996304;1.03463357748398
163;0;3.84165;1.33445;13.1772;9.8746299973772;2.83424135897513;0.737766678113604;6.96691448147103;0.377116343237932;0.218118516783153;1.72895152965325;0.98052919969284
164;1;3.87771;1.38858;13.327;9.59757450056893;2.96124896429649;0.763659212343495;5.61219598435599;0.362150083425527;0.208554533474654;1.7364766777872;0.942685244641812
165;0;3.89351;1.27842;12.956;10.1343846310289;2.89880245529882;0.744521641218032;3.06226428535906;0.35985319159319;0.205054051485677;1.75491871038854;0.90360882596937
166;1;3.88197;1.50206;14.9617;9.96078718559844;2.87886542301123;0.741599090928376;6.61752804809787;0.372266400822263;0.201932008748136;1.84352348659385;1.05528893834831
