time;depth
-0.8746;3.74033
-0.8744000000000001;3.70886
-0.8742000000000001;3.70922
-0.874;3.70914
-0.8738;3.78744
-0.8736;3.8899
-0.8734000000000001;3.9361
-0.8732000000000001;3.986
-0.873;4.06536
-0.8728;4.14015
-0.8726;4.23224
-0.8724000000000001;4.31223
-0.8722000000000001;4.43131
-0.872;4.57548
-0.8718;4.8879
-0.8716;5.00124
-0.8714000000000001;5.06329
-0.8712000000000001;5.08061
-0.871;5.08487
-0.8708;5.08376
-0.8706;5.06855
-0.8704000000000001;5.06896
-0.8702000000000001;5.06474
-0.87;5.05215
-0.8698;5.02948
-0.8696;5.03067
-0.8694000000000001;5.00877
-0.8692000000000001;4.97632
-0.869;4.9621
-0.8688;4.91249
-0.8686;4.98945
-0.8684000000000001;4.98627
-0.8682000000000001;4.98164
-0.868;4.97232
-0.8678;4.95162
-0.8676;4.93578
-0.8674000000000001;4.9316
-0.8672000000000001;4.92118
-0.867;4.92144
-0.8668;4.90529
-0.8666;4.87009
-0.8664000000000001;4.84009
-0.8662000000000001;4.84028
-0.866;4.84065
-0.8658;4.83439
-0.8656;4.83901
-0.8654000000000001;4.85431
-0.8652000000000001;4.87269
-0.865;4.88199
-0.8648;4.89893
-0.8646;4.91508
-0.8644000000000001;4.92293
-0.8642000000000001;4.94792
-0.864;4.94999
-0.8638;4.94815
-0.8636;4.9322
-0.8634000000000001;4.94888
-0.8632000000000001;4.95003
-0.863;4.953
-0.8628;4.95123
-0.8626;4.95228
-0.8624;4.9494
-0.8622000000000001;4.91205
-0.8620000000000001;4.90048
-0.8618;4.88771
-0.8616;4.88885
-0.8614;4.92339
-0.8612000000000001;4.95738
-0.8610000000000001;4.98524
-0.8608;4.98679
-0.8606;5.0014
-0.8604;5.02001
-0.8602000000000001;5.03406
-0.8600000000000001;5.04781
-0.8598;5.05088
-0.8596;5.08374
-0.8594;5.1028
-0.8592000000000001;5.13704
-0.8590000000000001;5.15221
-0.8588;5.17016
-0.8586;5.22764
-0.8584;5.23016
-0.8582000000000001;5.23292
-0.8580000000000001;5.25136
-0.8578;5.24751
-0.8576;5.2504
-0.8574;5.26406
-0.8572000000000001;5.26645
-0.8570000000000001;5.26586
