index;mesh_consistency;depth;volume;surface;s_v_ratio;B_total;B_total_norm;alpha;aspect_ratio_xz_mean;aspect_ratio_xz_std;aspect_ratio_xz_max;aspect_ratio_yz_mean;aspect_ratio_yz_std;aspect_ratio_yz_max;aspect_ratio_xy_mean;aspect_ratio_xy_std;aspect_ratio_xy_max;aspect_ratio_circ_mean;aspect_ratio_circ_std;aspect_ratio_circ_max;aspect_ratio_frontal_xy_mean;aspect_ratio_frontal_xy_std;aspect_ratio_frontal_xy_max;;;;;;;;;;
24;1;4.66265;1.00559;10.3686;10.31096172;3.735140368;0.80107672;-0.992464249;0.538126939;0.461535999;0.237926501;0.127430493;0.065144009;0.080825711;3.810067788;1.052041393;2.943698224;1.157911042;1.157911042;0.49496102;2.244244896;0.548479727;2.343818162;;;;;;;;;;
25;1;4.67755;1.02407;11.0139;10.75502651;3.644771219;0.779205186;-0.460999004;0.610963672;0.520937649;0.268077305;0.121984851;0.05892365;0.080418595;4.414930509;1.504258937;3.333523854;1.29458835;1.29458835;0.555404004;2.352279387;0.587471369;2.324588874;;;;;;;;;;
26;1;4.67857;1.07544;11.5039;10.69692405;3.536313869;0.755853577;-0.761071448;0.636026907;0.532043862;0.276400909;0.118099857;0.052181745;0.080956788;4.766197579;1.661119639;3.414178297;1.340120554;1.340120554;0.568256967;2.334789859;0.66402498;2.203758561;;;;;;;;;;
27;0;4.69417;1.27747;11.8961;9.312234338;3.848991135;0.819951373;-2.876498464;0.651588278;0.594849805;0.302817111;0.142782694;0.06910442;0.087965711;3.95070632;1.429995172;3.442444893;1.401543714;1.401543714;0.624981626;2.107316876;0.682015495;2.587485409;;;;;;;;;;
28;1;4.71015;1.479;13.3475;9.024678837;3.623097991;0.769210745;-2.92021853;0.688357693;0.585852229;0.304308143;0.136092153;0.065034238;0.08439434;4.481720884;1.370561754;3.605788534;1.464570173;1.464570173;0.681933696;2.298584228;0.73445403;2.720620865;;;;;;;;;;
29;1;4.71052;1.52876;14.0726;9.205238232;3.482099925;0.739217735;-2.760849217;0.723589736;0.593073021;0.337059178;0.133330718;0.061902364;0.084479208;4.855383689;1.404533657;3.989847741;1.527071437;1.527071437;0.746289157;2.36178275;0.754381302;2.684317524;;;;;;;;;;
30;1;4.70859;1.47898;13.4392;9.086803067;3.585400186;0.761459415;-3.417009309;0.700939313;0.595375109;0.308817502;0.138682472;0.066290695;0.085873903;4.455448919;1.359160746;3.596174059;1.487656202;1.487656202;0.673326835;1.860296376;0.669029305;2.324228073;;;;;;;;;;
31;0;4.72573;1.31746;12.2464;9.295462481;3.699589109;0.782860872;-3.984050203;0.646561184;0.516274843;0.276397086;0.144708412;0.071641155;0.089517387;3.993012325;1.097485609;3.087635775;1.387577284;1.387577284;0.58826467;1.527820633;0.624878615;1.919415651;;;;;;;;;;
32;1;4.70621;1.20847;10.9315;9.045735517;3.240057975;0.688464385;-4.657268058;0.529243246;0.330909308;0.245486496;0.146857272;0.077793116;0.090166822;3.46362542;0.507120522;2.722581208;1.159639432;1.159639432;0.547559501;1.120614052;0.592467062;1.614638124;;;;;;;;;;
33;1;4.68864;1.24161;11.2657;9.073461071;3.234532704;0.689865868;-3.453888385;0.550818432;0.339166845;0.264480553;0.149905505;0.085402405;0.0919964;3.595805426;0.500195134;2.874901122;1.202826062;1.202826062;0.580788885;0.622884531;0.351972253;0.939379327;;;;;;;;;;
34;1;4.72349;1.24313;11.2483;9.048369841;3.518169492;0.744824164;-4.345512539;0.551299335;0.374170102;0.236238671;0.150553211;0.091763852;0.091296478;3.547510216;0.536142127;2.587598959;1.205612784;1.205612784;0.528344508;1.427006014;0.623731111;1.691520692;;;;;;;;;;
35;1;4.75979;1.23546;11.2739;9.125265083;3.564277841;0.748830902;-4.004636841;0.54144737;0.360663152;0.235691911;0.147704219;0.093579926;0.090410921;3.598999669;0.557601347;2.606896456;1.185108047;1.185108047;0.521764616;1.479177526;0.584479941;1.722352482;;;;;;;;;;
36;1;4.75813;1.23412;11.6761;9.461073477;4.004760083;0.841666807;-3.310354419;0.5775137;0.466151486;0.239771717;0.141402926;0.092285642;0.088775422;3.857046419;0.690110528;2.700879488;1.247606422;1.247606422;0.515809782;1.869946453;0.625176596;2.052636688;;;;;;;;;;
37;1;4.80773;1.22048;11.7974;9.666196906;4.044434043;0.841235686;-3.131081495;0.57005301;0.456266319;0.235446666;0.136024093;0.089626125;0.086740936;3.981712318;0.719937209;2.714366216;1.2277126;1.2277126;0.504464685;2.816261422;0.820946738;2.905557674;;;;;;;;;;
38;1;4.82485;1.29849;12.6774;9.76318647;3.958097729;0.820356639;-3.074929289;0.59858146;0.432040384;0.304637657;0.134782748;0.089919788;0.087163124;4.402871168;0.684571714;3.495029117;1.27922872;1.27922872;0.645448045;2.872249971;0.842354151;2.916620893;;;;;;;;;;
39;0;4.82477;1.23561;12.3068;9.960100679;4.03100338;0.835480941;-2.506690807;0.587501897;0.442196975;0.273991299;0.129396949;0.086128957;0.084292723;4.442472768;0.825752773;3.250473945;1.254146184;1.254146184;0.579393422;3.091185161;0.86909858;3.07941371;;;;;;;;;;
40;1;4.84056;1.26532;13.2146;10.44368223;3.961545343;0.818406412;-2.290921335;0.667154501;0.470112114;0.27582821;0.123674848;0.081654297;0.081489332;5.303141848;1.537561718;3.384838283;1.407241213;1.407241213;0.571471069;3.331770031;0.941020806;3.30468952;;;;;;;;;;
41;1;4.84142;1.29107;14.0061;10.84844354;3.88743768;0.802954026;-2.637449989;0.718295308;0.481752656;0.282910386;0.117443626;0.075760492;0.079412445;6.10761995;1.733822634;3.562544705;1.501937231;1.501937231;0.584648719;3.592498816;1.066086387;3.55191706;;;;;;;;;;
42;1;4.85603;1.21105;12.3843;10.2260848;3.614943486;0.744423631;-2.76066224;0.608168392;0.367220758;0.288405961;0.12420836;0.077367893;0.080742705;4.901151097;1.640964886;3.57191352;1.299993742;1.299993742;0.600307247;3.028136554;0.85224615;3.165087518;;;;;;;;;;
43;1;4.87346;1.22858;14.1749;11.53762881;3.898690918;0.799984183;-1.891024294;0.712889;0.469181034;0.300365654;0.106638346;0.061660804;0.076285021;6.60455601;1.778610573;3.937413253;1.485274527;1.485274527;0.617643317;3.693590886;1.024903537;3.604687819;;;;;;;;;;
44;1;4.88822;1.29088;14.2535;11.04169249;3.874995327;0.792721139;-1.615304899;0.70889105;0.454530995;0.304447631;0.111953047;0.064022795;0.076758616;6.226272189;1.623546471;3.966299142;1.485945042;1.485945042;0.630638556;2.39106439;0.720667567;2.59943019;;;;;;;;;;
45;0;4.91514;1.06486;11.979;11.24936611;4.022795109;0.818449751;-0.079774923;0.607545375;0.475842367;0.252987504;0.107323523;0.063155404;0.073357422;5.184176482;1.844608744;3.448696757;1.284997707;1.284997707;0.525395004;3.678103559;0.910659186;3.284894137;;;;;;;;;;
46;1;4.91552;1.01407;11.6492;11.48756989;4.160724658;0.846446491;-0.275062233;0.598238141;0.477122454;0.26379732;0.107224297;0.064360623;0.072072944;5.077055746;1.948640337;3.660143504;1.266239141;1.266239141;0.546025649;3.828044675;0.976496584;3.542836658;;;;;;;;;;
47;0;4.92207;1.09962;11.7016;10.64149433;4.342849511;0.882321769;-0.438266903;0.595239468;0.487180383;0.264863767;0.122294405;0.077102413;0.0736302;4.38538491;1.597207802;3.597216435;1.277821292;1.277821292;0.555146514;2.95130512;0.640838193;3.254960501;;;;;;;;;;
48;1;4.92294;1.18548;11.917;10.0524682;4.514056197;0.916943168;-0.642298382;0.608757508;0.506397626;0.269977493;0.133639403;0.087864892;0.075577602;4.094084259;1.371693895;3.572189193;1.316386721;1.316386721;0.570039448;2.775796206;0.555005124;3.232524512;;;;;;;;;;
49;1;4.9064;1.19469;11.9666;10.01648963;4.74699859;0.967511534;-1.000590194;0.626008344;0.522342053;0.281031306;0.139253249;0.095617733;0.074525314;4.04478517;1.358592687;3.770950989;1.354194069;1.354194069;0.590114952;2.61999981;0.502511886;3.186574083;;;;;;;;;;
50;1;4.9058;1.21731;11.9881;9.848025565;4.894169869;0.99762931;-1.11878824;0.62284526;0.516986883;0.281566513;0.145834632;0.10520008;0.073958172;3.882345578;1.22661787;3.807104822;1.352436378;1.352436378;0.591599739;2.447914759;0.480373226;3.089751505;;;;;;;;;;
51;1;4.92028;1.44773;14.0147;9.68046528;4.655255467;0.94613629;-3.408564946;0.730723772;0.509556383;0.36383092;0.153543535;0.115767829;0.072873698;4.783731568;1.760385449;4.99262325;1.569682391;1.569682391;0.753644102;3.011584574;0.773641457;4.304948419;;;;;;;;;;
52;1;4.92362;1.49803;14.1602;9.452547679;4.845743901;0.984183162;-4.902600167;0.743904205;0.544038667;0.365117942;0.159554745;0.124805636;0.073591179;4.688335458;1.814334835;4.96143624;1.600678711;1.600678711;0.756932907;2.822139819;0.832679338;4.284328039;;;;;;;;;;
53;0;4.91914;1.52865;13.2815;8.688385176;5.272657767;1.071865767;-5.728368474;0.688334457;0.534005378;0.323012966;0.177326874;0.141644828;0.077400928;3.77831219;1.329861991;4.173244105;1.515171448;1.515171448;0.68310721;2.682032149;0.816694661;4.192926518;;;;;;;;;;
54;1;4.91838;2.80176;20.6432;7.367940152;3.776595129;0.767853466;-5.426811991;0.88633129;0.426655918;0.582847808;0.200258196;0.162810644;0.083878635;5.424586868;1.620389303;6.948704026;1.935329729;1.935329729;1.224449921;1.740590809;0.391076988;3.436427849;;;;;;;;;;
55;1;4.92001;1.8036;13.365;7.410179641;5.333832932;1.084110181;-7.303247375;0.665229934;0.517998255;0.322449751;0.21332445;0.175564494;0.089028884;3.040800512;0.654533038;3.621855473;1.516449691;1.516449691;0.703720114;2.097469507;0.641756848;3.829862815;;;;;;;;;;
56;1;4.91082;2.0049;13.8495;6.907825827;5.3814393;1.09583314;-7.655422075;0.693531288;0.526560884;0.31182776;0.238056457;0.198536956;0.100324182;2.898484566;0.694915169;3.108201366;1.598687601;1.598687601;0.695401175;1.470542317;0.436092413;3.21229048;;;;;;;;;;
57;1;4.92022;2.02196;13.3625;6.608686621;5.673026598;1.15300263;-7.531808722;0.654430146;0.531971032;0.326279719;0.253144155;0.211495086;0.108517099;2.485829392;0.5233954;3.006712516;1.539045418;1.539045418;0.730751877;1.386152996;0.403709487;2.973715557;;;;;;;;;;
58;1;4.9204;3.21496;20.1277;6.260637768;3.989929725;0.8108954;-7.628958962;0.891616355;0.448211599;0.481588692;0.247056984;0.207430899;0.107237623;4.446197575;1.14629414;4.490855716;1.984334068;1.984334068;1.04077514;1.395431268;0.425105981;3.007046311;;;;;;;;;;
59;1;4.92022;3.08202;19.8308;6.434351497;4.120097033;0.837380652;-9.250631161;0.893958234;0.460366525;0.478332066;0.249298905;0.210936741;0.111698054;4.462483509;1.258171259;4.282367048;1.978981233;1.978981233;1.030372626;1.568981619;0.517387968;3.125294089;;;;;;;;;;
60;1;4.92072;2.652;16.3973;6.182993967;5.075877115;1.031531385;-7.329054427;0.791826471;0.442925642;0.370388073;0.28367773;0.237902036;0.12840438;3.303961982;0.866875254;2.884543921;1.812683943;1.812683943;0.807971191;1.643894214;0.410645761;2.790548903;;;;;;;;;;
61;1;4.90462;2.69501;16.3029;6.049291097;5.120601225;1.044036281;-6.72904163;0.787783501;0.436078876;0.367728998;0.295812305;0.243453018;0.134490542;3.183746094;0.925440644;2.734236877;1.814824292;1.814824292;0.81044403;1.558152054;0.317976198;2.599889331;;;;;;;;;;
62;1;4.90601;2.84314;16.4271;5.777802008;5.172207707;1.054259512;-6.772195418;0.79391106;0.44940749;0.371429329;0.305947913;0.242685877;0.13932442;3.036223654;0.865832778;2.665931265;1.838354646;1.838354646;0.822925351;1.52008672;0.255199798;2.538410333;;;;;;;;;;
63;1;4.90545;3.07226;16.6849;5.430822912;5.126756008;1.045114313;-5.845926164;0.791151199;0.447726118;0.373094619;0.320573962;0.242859201;0.141903597;2.810720697;0.74655663;2.629211853;1.861130947;1.861130947;0.838683505;1.506740692;0.188762026;2.555336079;;;;;;;;;;
64;0;4.88886;3.81856;19.659;5.14827579;4.198796687;0.858849852;-5.17984763;0.901698127;0.436571818;0.439845895;0.333456373;0.244970466;0.144031737;3.330717406;1.114069511;3.053812322;2.091128647;2.091128647;0.958851348;1.474986183;0.135446322;2.513276272;;;;;;;;;;
65;0;4.88441;4.01656;20.0156;4.983269265;4.106036018;0.840641146;-3.714956368;0.913197651;0.441466408;0.448696772;0.339900945;0.242879645;0.144700179;3.304264142;1.144454232;3.100872272;2.125268208;2.125268208;0.976867216;1.548263555;0.157031663;2.528779314;;;;;;;;;;
66;1;4.866;3.60839;18.0639;5.006083045;4.797042049;0.985828617;-1.906704852;0.858627325;0.463554433;0.418091862;0.341180346;0.238603668;0.147375257;2.864940991;0.8668672;2.836920327;2.023874715;2.023874715;0.908958076;1.729155546;0.289181735;2.435091086;;;;;;;;;;
67;1;4.84988;4.36529;21.6887;4.96844425;3.874743418;0.798935936;-1.653950256;0.971311737;0.401222679;0.583323505;0.344741554;0.236527343;0.153443384;3.721202675;1.801941746;3.801555265;2.24681853;2.24681853;1.229574752;1.744950095;0.319073133;2.357052441;;;;;;;;;;
68;1;4.82311;4.5599;22.6989;4.977938113;3.6990577;0.766944503;-1.600959425;1.007566697;0.411351645;0.638400534;0.345113489;0.23397182;0.158145678;3.922371034;1.971321631;4.036787745;2.318760038;2.318760038;1.345546753;1.680449051;0.309379052;2.298389782;;;;;;;;;;
69;1;4.78467;3.52824;18.0066;5.103564383;4.716941581;0.985844704;-1.679698429;0.899014653;0.485397722;0.39389634;0.332163712;0.222841733;0.156093524;3.051429401;0.882010877;2.523463693;2.073969299;2.073969299;0.908844288;1.83324895;0.388798376;2.314328331;;;;;;;;;;
70;0;4.76698;3.47818;18.0441;5.187799366;4.616894362;0.968515572;-0.910664023;0.900746573;0.460650535;0.407803473;0.328908352;0.215500849;0.158107229;3.118820547;0.91745033;2.579284166;2.0719627;2.0719627;0.936869884;1.845018011;0.423299384;2.211481052;;;;;;;;;;
71;1;4.73468;3.39185;17.9656;5.296696493;4.511238909;0.952807562;-0.434902705;0.902649316;0.445167343;0.414876401;0.327009383;0.210480363;0.161421258;3.182203407;0.964474719;2.57014725;2.072298891;2.072298891;0.948611099;1.826813802;0.461253914;2.084592256;;;;;;;;;;
72;0;4.49677;3.17173;16.5487;5.217562655;4.988108713;1.109264809;-0.815575001;0.965203329;0.62560054;0.4563162;0.355121531;0.246677267;0.170853969;2.853588663;0.34195649;2.670796612;2.209397592;2.209397592;1.028137975;0.979164249;0.236041787;1.198007005;;;;;;;;;;
73;0;4.47951;2.6133;14.7419;5.641105116;5.838614402;1.303404703;-4.887794342;0.913694042;0.694925164;0.431751464;0.325845924;0.224332582;0.16431507;2.69322914;0.365398178;2.627582871;2.065303231;2.065303231;0.977819003;0.667758568;0.189161203;1.131573763;;;;;;;;;;
74;0;4.4969;2.92716;15.8514;5.415283073;5.110708741;1.136495973;-0.215805644;0.947351646;0.674969177;0.4382419;0.333567272;0.220061912;0.164950744;2.775791659;0.286001861;2.65680463;2.150410388;2.150410388;0.994576264;0.9238087;0.232812347;1.075965903;;;;;;;;;;
75;1;4.546;2.86269;15.8597;5.54013882;5.034280337;1.107408785;0.487245073;0.920728351;0.643440987;0.423076771;0.315722087;0.200823083;0.159454245;2.849050219;0.328939037;2.653280065;2.084246928;2.084246928;0.964221293;1.103702214;0.311162137;1.306320089;;;;;;;;;;
76;0;4.5624;2.37055;14.6389;6.175317964;5.329259516;1.168082482;-0.540200063;0.869213798;0.650310863;0.388646546;0.284871102;0.181830902;0.158440514;3.009074406;0.577133247;2.45294929;1.932739572;1.932739572;0.891546116;1.098454534;0.467643687;1.219911215;;;;;;;;;;
77;1;4.56205;2.74715;15.575;5.66951204;4.722148098;1.035093455;1.262714307;0.889932674;0.613155632;0.384893414;0.305504423;0.191714084;0.155920474;2.909519696;0.411336764;2.468523879;2.017456129;2.017456129;0.890823204;1.102269457;0.346412002;1.358817517;;;;;;;;;;
78;1;4.57882;2.69746;15.5164;5.752226168;4.705314792;1.027626068;1.187144616;0.888597858;0.618620545;0.376019804;0.297765636;0.186606788;0.154736592;3.002954646;0.50119314;2.430063895;2.003604674;2.003604674;0.867127338;1.145886179;0.370341136;1.37000837;;;;;;;;;;
79;0;4.61189;2.31184;14.7703;6.388980206;4.874016166;1.056837038;-0.036635648;0.85351975;0.61714439;0.362799416;0.269533732;0.17066681;0.153233707;3.266863426;0.769845391;2.367621484;1.889360318;1.889360318;0.821697829;1.066917439;0.447898216;1.123338574;;;;;;;;;;
80;1;4.62774;2.31931;14.6694;6.324898353;4.945658107;1.068698351;-0.006954948;0.831536649;0.607739677;0.355358771;0.271472652;0.172642478;0.153126364;3.115797631;0.720132152;2.32068967;1.850525331;1.850525331;0.808593395;1.024384565;0.41174249;1.042150406;;;;;;;;;;
81;1;4.62655;2.31534;14.7737;6.380790726;4.963100013;1.072743192;-0.500815933;0.842306321;0.617317784;0.35542402;0.270268449;0.175970633;0.153160779;3.229156214;0.788854446;2.320594237;1.866937907;1.866937907;0.808306405;1.021773562;0.385804751;1.034809189;;;;;;;;;;
82;1;4.62834;2.37873;15.2326;6.403669185;4.924001722;1.063880727;1.96454807;0.880816514;0.629984895;0.363606822;0.275199622;0.182983294;0.154247743;3.416345892;0.837477858;2.357291035;1.943612806;1.943612806;0.827521314;1.157280676;0.538963145;1.310771231;;;;;;;;;;
83;1;4.6265;2.44332;15.3856;6.297005714;4.911248532;1.061547289;2.416244807;0.875002006;0.608340562;0.36547671;0.276607417;0.188079552;0.151411002;3.413725431;0.76183462;2.413805508;1.937832582;1.937832582;0.834535826;1.134420401;0.526626089;1.316011495;;;;;;;;;;
84;0;4.61153;2.35176;14.8638;6.320287784;5.454045065;1.182697514;1.96418062;0.853067517;0.655661191;0.374199452;0.280090803;0.197609898;0.151254573;3.082312208;0.427562847;2.473971169;1.899571492;1.899571492;0.847380371;1.167667266;0.515491138;1.273658631;;;;;;;;;;
85;1;4.59465;2.63562;15.4074;5.845835136;5.387927652;1.172652466;1.582171891;0.886027414;0.680850056;0.403057904;0.305057112;0.218267659;0.152855604;2.844086881;0.290674919;2.636853961;2.00369073;2.00369073;0.902408236;1.117838;0.355267001;1.305263428;;;;;;;;;;
86;1;4.54519;2.75709;15.4435;5.601376814;5.603239726;1.232784488;-0.373441103;0.909408344;0.716961272;0.428388032;0.322259158;0.240345899;0.155815048;2.71260072;0.347368616;2.749336707;2.072018288;2.072018288;0.952329826;0.954135706;0.182742042;1.140443005;;;;;;;;;;
87;1;4.52826;3.49337;19.6076;5.612803682;4.190384979;0.925385243;1.069756563;1.101775452;0.576698842;0.565119273;0.335555664;0.256269449;0.16203597;4.102292526;1.584525555;3.487616202;2.460175709;2.460175709;1.191064559;1.158724261;0.295572838;1.30399964;;;;;;;;;;
88;1;4.51288;2.49679;15.1745;6.077603643;5.378488377;1.191808419;3.285233286;0.903274092;0.654319284;0.41200741;0.313920392;0.256522653;0.164557444;3.153514627;0.544398139;2.503729997;2.034364016;2.034364016;0.926306483;1.243490709;0.559170075;1.263386245;;;;;;;;;;
89;0;4.47863;2.45931;15.0009;6.099637703;5.507293185;1.229682556;3.412983219;0.906856045;0.663774936;0.42059804;0.3208364;0.273528438;0.16975727;3.159105262;0.555413844;2.477643763;2.046496573;2.046496573;0.94369037;1.458702178;0.643418497;1.42329405;;;;;;;;;;
90;1;4.46221;3.01958;18.2776;6.053027242;4.482659834;1.004582894;1.969521497;1.085661179;0.593291609;0.488014459;0.336161438;0.286757034;0.173961781;4.259083113;1.577405204;2.805296978;2.41456527;2.41456527;1.029861885;1.345662377;0.492975029;1.372628032;;;;;;;;;;
91;1;4.43058;3.24939;20.5177;6.314323612;4.069546114;0.918513178;8.768778994;1.170937048;0.55423009;0.534095536;0.327626668;0.290222538;0.173370304;5.224207351;2.131407969;3.080663324;2.557649446;2.557649446;1.105922927;2.108160691;1.059512002;2.052272334;;;;;;;;;;
92;1;4.41366;3.04534;20.086;6.59565106;4.130445234;0.935832219;9.040346967;1.155178992;0.544436984;0.510516442;0.322274694;0.291343653;0.173827164;5.342367346;2.214045099;2.936919816;2.519598338;2.519598338;1.049201796;2.410857668;1.209629008;2.194772254;;;;;;;;;;
93;1;4.3931;3.06211;19.1409;6.250885827;4.16040345;0.947031356;8.933283902;1.123086209;0.55963517;0.507884865;0.33883712;0.304860056;0.18182172;4.804044402;1.913206076;2.793312393;2.484254526;2.484254526;1.054924768;2.398592765;1.137808393;2.218553485;;;;;;;;;;
