time;depth
-0.8726;4.52219
-0.8724000000000001;4.50831
-0.8722000000000001;4.49529
-0.872;4.49353
-0.8718;4.512
-0.8716;4.44753
-0.8714000000000001;4.43145
-0.8712000000000001;4.42966
-0.871;4.4287
-0.8708;4.42962
-0.8706;4.41536
-0.8704000000000001;4.43068
-0.8702000000000001;4.44738
-0.87;4.46528
-0.8698;4.51223
-0.8696;4.54656
-0.8694000000000001;4.58006
-0.8692000000000001;4.62815
-0.869;4.64551
-0.8688;4.65882
-0.8686;4.65959
-0.8684000000000001;4.66126
-0.8682000000000001;4.6604
-0.868;4.66265
-0.8678;4.67755
-0.8676;4.67857
-0.8674000000000001;4.69417
-0.8672000000000001;4.71015
-0.867;4.71052
-0.8668;4.70859
-0.8666;4.72573
-0.8664000000000001;4.70621
-0.8662000000000001;4.68864
-0.866;4.72349
-0.8658;4.75979
-0.8656;4.75813
-0.8654000000000001;4.80773
-0.8652000000000001;4.82485
-0.865;4.82477
-0.8648;4.84056
-0.8646;4.84142
-0.8644000000000001;4.85603
-0.8642000000000001;4.87346
-0.864;4.88822
-0.8638;4.91514
-0.8636;4.91552
-0.8634000000000001;4.92207
-0.8632000000000001;4.92294
-0.863;4.9064
-0.8628;4.9058
-0.8626;4.92028
-0.8624;4.92362
-0.8622000000000001;4.91914
-0.862;4.91838
-0.8618;4.92001
-0.8616;4.91082
-0.8614;4.92022
-0.8612000000000001;4.9204
-0.861;4.92022
-0.8608;4.92072
-0.8606;4.90462
-0.8604;4.90601
-0.8602000000000001;4.90545
-0.8600000000000001;4.88886
-0.8598;4.88441
-0.8596;4.866
-0.8594;4.84988
-0.8592000000000001;4.82311
-0.8590000000000001;4.78467
-0.8588;4.76698
-0.8586;4.73468
-0.8584;4.49677
-0.8582000000000001;4.47951
-0.8580000000000001;4.4969
-0.8578;4.546
-0.8576;4.5624
-0.8574;4.56205
-0.8572000000000001;4.57882
-0.8570000000000001;4.61189
-0.8568;4.62774
-0.8566;4.62655
-0.8564;4.62834
-0.8562000000000001;4.6265
-0.8560000000000001;4.61153
-0.8558;4.59465
-0.8556;4.54519
-0.8554;4.52826
-0.8552000000000001;4.51288
-0.8550000000000001;4.47863
-0.8548;4.46221
-0.8546;4.43058
-0.8544;4.41366
-0.8542000000000001;4.3931
-0.8540000000000001;4.40789
-0.8538;4.39086
-0.8536;4.39227
-0.8534;4.39554
-0.8532000000000001;4.42803
-0.8530000000000001;4.4434
-0.8528;4.46292
-0.8526;4.46407
-0.8524;4.45933
-0.8522000000000001;4.46453
-0.8520000000000001;4.47355
-0.8518;4.48064
-0.8516;4.49265
-0.8514;4.48919
-0.8512000000000001;4.49267
-0.8510000000000001;4.47606
-0.8508;4.46358
-0.8506;4.4788
-0.8504;4.53541
-0.8502000000000001;5.15316
-0.8500000000000001;5.35783
-0.8498;5.47246
-0.8496;5.57161
-0.8494;5.64162
-0.8492000000000001;5.69185
-0.8490000000000001;5.72438
-0.8488;5.75676
-0.8486;5.7901
-0.8484;5.80671
-0.8482000000000001;5.83122
-0.8480000000000001;5.84274
-0.8478;5.86545
-0.8476;5.87209
-0.8474;5.89224
-0.8472000000000001;5.89253
-0.8470000000000001;5.89303
-0.8468;5.90811
-0.8466;4.82364
-0.8464;4.79904
-0.8462000000000001;4.77029
-0.8460000000000001;4.75954
-0.8458;4.73962
-0.8456;4.72536
-0.8454;4.70837
-0.8452000000000001;4.68551
-0.8450000000000001;4.69242
-0.8448;4.67532
-0.8446;4.65802
-0.8444;4.65691
-0.8442000000000001;4.64235
-0.8440000000000001;4.64271
-0.8438;4.62843
-0.8436;4.60999
-0.8434;4.61134
-0.8432000000000001;4.61186
-0.8430000000000001;4.61195
-0.8428;4.62881
-0.8426;4.62772
-0.8424;4.64249
-0.8422000000000001;4.6591
-0.8420000000000001;4.69213
-0.8418;4.72429
-0.8416;4.73557
-0.8414;4.73523
-0.8412000000000001;4.74219
-0.8410000000000001;4.74138
-0.8408;4.72381
-0.8406;4.72063
-0.8404;4.67793
-0.8402000000000001;4.63681
-0.8400000000000001;4.60893
-0.8398;4.57978
-0.8396;4.56115
-0.8394;4.56259
-0.8392000000000001;4.54525
-0.8390000000000001;4.53963
-0.8388;4.56156
-0.8386;4.57663
-0.8384;4.55954
-0.8382000000000001;4.56078
-0.8380000000000001;4.55994
-0.8378000000000001;4.54471
-0.8376;4.54325
-0.8374;4.52866
-0.8372;4.54305
-0.8370000000000001;4.55848
-0.8368;4.54149
-0.8366;4.55992
-0.8364;4.55764
-0.8362;4.55705
-0.8360000000000001;4.57799
-0.8358000000000001;4.57575
-0.8356;4.57696
-0.8354;4.5773
-0.8352;4.59503
-0.8350000000000001;4.579
-0.8348;4.56066
-0.8346;4.54411
-0.8344;4.54302
-0.8342;4.52803
-0.8340000000000001;4.49436
-0.8338000000000001;4.46268
-0.8336;4.41177
-0.8334;4.39668
-0.8332;4.36581
-0.8330000000000001;4.34701
-0.8328;4.28232
-0.8326;4.25148
-0.8324;4.21689
-0.8322;4.18271
-0.8320000000000001;4.16651
-0.8318000000000001;4.14881
-0.8316;4.135
-0.8314;4.13363
-0.8312;4.15125
-0.8310000000000001;4.16757
-0.8308;4.18068
-0.8306;4.19762
-0.8304;4.19941
-0.8302;4.21339
-0.8300000000000001;4.22791
-0.8298000000000001;4.23147
-0.8296;4.2459
-0.8294;4.28029
-0.8292;4.27718
-0.8290000000000001;4.29434
-0.8288000000000001;4.29776
-0.8286;4.3124
-0.8284;4.29562
-0.8282;4.29769
-0.8280000000000001;4.28177
-0.8278000000000001;4.27918
-0.8276;4.27978
-0.8274;4.2796
-0.8272;4.26696
-0.8270000000000001;4.26562
-0.8268000000000001;4.24832
-0.8266;4.23135
-0.8264;4.29345
-0.8262;4.29238
-0.8260000000000001;4.29766
-0.8258000000000001;4.30065
-0.8256;4.29695
-0.8254;2.72634
-0.8252;2.9241
-0.8250000000000001;4.28892
-0.8248000000000001;4.34717
-0.8246;4.33958
-0.8244;4.33781
-0.8242;4.34361
-0.8240000000000001;4.32578
-0.8238000000000001;4.32733
-0.8236;4.33259
-0.8234;4.26572
-0.8232;4.30094
-0.8230000000000001;4.30024
-0.8228000000000001;4.34978
-0.8226;4.34737
-0.8224;4.38177
-0.8222;4.38192
-0.8220000000000001;4.39735
-0.8218000000000001;4.41378
-0.8216;4.4141
-0.8214;4.41072
-0.8212;4.40724
-0.8210000000000001;4.39838
-0.8208000000000001;4.39817
-0.8206;4.38112
-0.8204;4.37508
-0.8202;4.37372
-0.8200000000000001;4.36585
-0.8198000000000001;4.35999
-0.8196;4.34537
-0.8194;4.35005
-0.8192;4.33298
-0.8190000000000001;4.30958
-0.8188000000000001;4.31132
-0.8186;4.34938
-0.8184;4.36388
-0.8182;4.38192
-0.8180000000000001;4.39842
-0.8178000000000001;4.41948
-0.8176;4.45515
-0.8174;4.49499
-0.8172;4.5261
-0.8170000000000001;4.55893
-0.8168000000000001;4.59014
-0.8166;4.60724
-0.8164;4.60741
-0.8162;4.60923
-0.8160000000000001;4.60225
-0.8158000000000001;4.57176
-0.8156;4.52711
-0.8154;4.47804
-0.8152;4.49171
-0.8150000000000001;4.47832
-0.8148000000000001;4.4566
-0.8146;4.44663
-0.8144;4.42772
-0.8142;4.41194
-0.8140000000000001;4.39443
-0.8138000000000001;4.37776
-0.8136;4.36371
-0.8134;4.39348
-0.8132;4.41238
-0.8130000000000001;4.44552
-0.8128000000000001;4.47943
-0.8126;4.49688
-0.8124;4.51326
-0.8122;4.51164
-0.812;4.51257
-0.8118000000000001;4.51341
-0.8116000000000001;4.49689
-0.8114;4.48437
-0.8112;4.47946
-0.811;4.37874
-0.8108000000000001;4.34562
-0.8106;4.3457
-0.8104;4.34783
-0.8102;4.36615
-0.81;4.36427
-0.8098000000000001;4.38182
-0.8096000000000001;4.39663
-0.8094;4.42986
-0.8092;4.45619
-0.809;4.48881
-0.8088000000000001;4.52576
-0.8086;4.56144
-0.8084;4.61175
-0.8082;4.66048
-0.808;4.67807
-0.8078000000000001;4.69348
-0.8076000000000001;4.71668
-0.8074;4.73431
-0.8072;4.74309
-0.807;4.75924
-0.8068000000000001;4.77286
-0.8066;4.78524
-0.8064;4.8033
-0.8062;4.82173
-0.806;4.83862
-0.8058000000000001;4.87025
-0.8056000000000001;4.88755
-0.8054;4.91823
-0.8052;4.93987
-0.805;4.9308
-0.8048000000000001;4.91639
-0.8046;4.87331
-0.8044;4.84137
-0.8042;4.81713
-0.804;4.78494
-0.8038000000000001;4.74228
-0.8036000000000001;4.70997
-0.8034;4.67617
-0.8032;4.65253
-0.803;4.62777
-0.8028000000000001;4.6091
-0.8026;4.59372
-0.8024;4.5732
-0.8022;4.56155
-0.802;4.5544
-0.8018000000000001;4.53552
-0.8016000000000001;4.53936
-0.8014;4.51719
-0.8012;4.51088
-0.801;4.50524
-0.8008000000000001;4.49492
-0.8006;4.47763
-0.8004;4.48086
-0.8002;4.46445
-0.8;4.46257
-0.7998000000000001;4.46415
-0.7996000000000001;4.48088
-0.7994;4.49239
-0.7992;4.51055
-0.799;4.50558
-0.7988000000000001;4.4979
-0.7986000000000001;4.51335
-0.7984;4.52581
-0.7982;4.51002
-0.798;4.51468
-0.7978000000000001;4.51235
-0.7976000000000001;4.51352
-0.7974;4.51212
-0.7972;4.509
-0.797;4.51152
-0.7968000000000001;4.51285
-0.7966000000000001;4.51291
-0.7964;4.55776
-0.7962;4.5554
-0.796;4.55915
-0.7958000000000001;4.55975
-0.7956000000000001;4.54684
-0.7954;4.54373
-0.7952;4.54476
-0.795;4.51213
-0.7948000000000001;4.49387
-0.7946000000000001;4.47416
-0.7944;4.45773
-0.7942;4.44236
-0.794;4.37713
-0.7938000000000001;4.37782
-0.7936000000000001;4.35857
-0.7934;4.46974
-0.7932;4.47314
-0.793;4.36184
-0.7928000000000001;4.36289
-0.7926000000000001;4.37487
-0.7924;4.39201
-0.7922;4.40812
-0.792;4.332
-0.7918000000000001;3.89176
-0.7916000000000001;3.85609
-0.7914;3.8714
-0.7912;3.72096
-0.791;3.71968
-0.7908000000000001;3.72116
-0.7906000000000001;4.57716
-0.7904;4.6113
-0.7902;4.65555
-0.79;4.7505
-0.7898000000000001;4.75835
-0.7896000000000001;4.76384
-0.7894;4.77589
-0.7892;4.77361
-0.789;4.77531
-0.7888000000000001;4.75928
-0.7886000000000001;4.75733
-0.7884;4.74592
-0.7882;4.74232
-0.788;4.73969
-0.7878000000000001;4.7347
-0.7876000000000001;4.72698
-0.7874000000000001;3.98847
-0.7872;3.84044
-0.787;4.1674
-0.7868;4.11843
-0.7866000000000001;4.20138
-0.7864;4.28287
-0.7862;4.44353
-0.786;4.49216
-0.7858;4.5449
-0.7856000000000001;4.57672
-0.7854000000000001;4.59514
-0.7852;4.59413
-0.785;4.61009
-0.7848;4.60604
-0.7846000000000001;4.59143
-0.7844;4.55412
-0.7842;4.60866
-0.784;4.60639
-0.7838;4.54371
-0.7836000000000001;4.36032
-0.7834000000000001;4.48506
-0.7832;4.4597
-0.783;4.46268
-0.7828;4.47847
-0.7826000000000001;4.49198
-0.7824;4.51221
-0.7822;4.52396
-0.782;4.53953
-0.7818;4.5548
-0.7816000000000001;4.57439
-0.7814000000000001;4.59303
-0.7812;4.59187
-0.781;4.60751
-0.7808;4.6254
-0.7806000000000001;4.64132
-0.7804;4.64108
-0.7802;4.64207
-0.78;4.64583
-0.7798;4.65932
-0.7796000000000001;4.67669
-0.7794000000000001;4.69318
-0.7792;4.70828
-0.779;4.72578
-0.7788;4.74216
-0.7786000000000001;4.74282
-0.7784;4.75929
-0.7782;4.75933
-0.778;4.77195
-0.7778;4.7897
-0.7776000000000001;4.78305
-0.7774000000000001;4.78246
-0.7772;4.78174
-0.777;4.77384
-0.7768;4.75929
-0.7766000000000001;4.77166
-0.7764;4.77581
-0.7762;4.79115
-0.776;4.80865
-0.7758;4.82449
-0.7756000000000001;4.85815
-0.7754000000000001;4.90117
-0.7752;4.90216
-0.775;4.90452
-0.7748;4.90518
-0.7746000000000001;4.88802
-0.7744;4.86276
-0.7742;4.8395
-0.774;4.81902
-0.7738;4.79095
-0.7736000000000001;4.75827
-0.7734000000000001;4.7257
-0.7732;4.6922
-0.773;4.6724
-0.7728;4.51339
-0.7726000000000001;4.51087
-0.7724000000000001;4.49418
-0.7722;4.4785
-0.772;4.51063
-0.7718;4.49196
-0.7716000000000001;4.46413
-0.7714000000000001;4.45327
-0.7712;3.89026
-0.771;3.8236
-0.7708;3.78902
-0.7706000000000001;3.76768
-0.7704000000000001;3.87195
-0.7702;3.82539
-0.77;4.3752
-0.7698;4.495
-0.7696000000000001;4.52887
-0.7694000000000001;4.52661
-0.7692;4.54493
-0.769;4.56027
-0.7688;4.57564
-0.7686000000000001;4.57794
-0.7684000000000001;4.59245
-0.7682;4.58038
-0.768;4.57681
-0.7678;4.56156
-0.7676000000000001;4.5614
-0.7674000000000001;4.52727
-0.7672;4.5102
-0.767;4.4758
-0.7668;4.46843
-0.7666000000000001;4.44782
-0.7664000000000001;4.41549
-0.7662;4.42343
-0.766;4.3965
-0.7658;4.39525
-0.7656000000000001;4.39832
-0.7654000000000001;4.38993
-0.7652;4.38356
-0.765;4.39902
-0.7648;4.42706
-0.7646000000000001;4.48733
-0.7644000000000001;4.56293
-0.7642;4.60979
-0.764;4.64509
-0.7638;4.66099
-0.7636000000000001;4.68418
-0.7634000000000001;4.69336
-0.7632;4.72567
-0.763;4.72759
-0.7628;3.74396
-0.7626000000000001;3.70858
-0.7624000000000001;3.70359
-0.7622;3.69315
-0.762;3.71128
-0.7618;3.71187
-0.7616;3.8605
-0.7614000000000001;4.07079
-0.7612000000000001;4.11799
-0.761;4.15274
-0.7608;4.20892
-0.7606;4.80834
-0.7604000000000001;4.80818
-0.7602;4.80706
-0.76;4.80734
-0.7598;4.80644
-0.7596;4.79169
-0.7594000000000001;4.79182
-0.7592000000000001;4.79173
-0.759;4.79018
-0.7588;4.79163
-0.7586;4.78996
-0.7584000000000001;4.79014
-0.7582;4.77419
-0.758;4.77243
-0.7578;4.76641
-0.7576;4.7594
-0.7574000000000001;4.70933
-0.7572000000000001;4.75928
-0.757;4.77302
-0.7568;4.7475
-0.7566;4.70977
-0.7564000000000001;4.70986
-0.7562;4.69106
-0.756;4.70984
-0.7558;4.71004
-0.7556;4.71113
-0.7554000000000001;4.6787
-0.7552000000000001;4.69473
-0.755;4.71106
-0.7548;4.75834
-0.7546;4.79126
-0.7544000000000001;4.82578
-0.7542;4.85551
-0.754;4.89049
-0.7538;4.90554
-0.7536;4.93748
-0.7534000000000001;3.74257
-0.7532000000000001;3.72898
-0.753;3.70179
-0.7528;3.66753
-0.7526;3.67031
-0.7524000000000001;3.67788
-0.7522;3.74431
-0.752;5.00111
-0.7518;5.00039
-0.7516;5.00331
-0.7514000000000001;4.99686
-0.7512000000000001;4.9887
-0.751;4.98825
-0.7508;4.98187
-0.7506;4.97044
-0.7504000000000001;4.96794
-0.7502;4.95568
-0.75;4.9397
-0.7498;4.91758
-0.7496;4.87383
-0.7494000000000001;4.64107
-0.7492000000000001;4.59365
-0.749;4.52678
-0.7488;4.49372
-0.7486;4.47804
-0.7484000000000001;4.49639
-0.7482;4.70834
-0.748;4.70994
-0.7478;4.62623
-0.7476;4.66963
-0.7474000000000001;4.65851
-0.7472000000000001;4.68744
-0.747;4.73908
-0.7468;4.79078
-0.7466;4.8587
-0.7464000000000001;4.92164
-0.7462;4.97279
-0.746;5.00167
-0.7458;5.01985
-0.7456;5.03724
-0.7454000000000001;5.07031
-0.7452000000000001;5.10227
-0.745;5.13528
-0.7448;5.15255
-0.7446;5.1685
-0.7444000000000001;3.93796
-0.7442;3.85689
-0.744;3.79256
-0.7438;3.74197
-0.7436;3.69455
-0.7434000000000001;3.67039
-0.7432000000000001;3.67718
-0.7430000000000001;3.69351
-0.7428;5.21966
-0.7426;5.2192
-0.7424000000000001;5.21091
-0.7422;5.20832
-0.742;5.20962
-0.7418;5.20193
-0.7416;5.20085
-0.7414000000000001;5.18916
-0.7412000000000001;5.18537
-0.7410000000000001;5.1837
-0.7408;5.18331
-0.7406;5.18322
-0.7404000000000001;5.17018
-0.7402;5.1687
-0.74;4.81925
-0.7398;4.81627
-0.7396;4.81552
-0.7394000000000001;5.15395
-0.7392000000000001;5.1515
-0.7390000000000001;5.14207
-0.7388;5.13539
-0.7386;5.13654
-0.7384000000000001;5.13112
-0.7382;5.12702
-0.738;5.11332
-0.7378;5.11966
-0.7376;5.1124
-0.7374;5.11566
-0.7372000000000001;5.09572
-0.7370000000000001;5.07891
-0.7368;5.07948
-0.7366;5.05004
-0.7364;5.01969
-0.7362000000000001;5.00015
-0.736;4.97298
-0.7358;4.94978
-0.7356;4.90295
-0.7354;4.86997
-0.7352000000000001;4.85058
-0.7350000000000001;4.83762
-0.7348;4.82527
-0.7346;4.82154
-0.7344;4.80809
-0.7342000000000001;4.80441
-0.734;4.77323
-0.7338;4.75912
-0.7336;4.74154
-0.7334;4.70995
-0.7332000000000001;4.69329
-0.7330000000000001;4.66219
-0.7328;4.62599
-0.7326;4.60405
-0.7324;4.59372
-0.7322000000000001;4.59441
-0.732;4.5998
-0.7318;4.62737
-0.7316;4.62615
-0.7314;4.62788
-0.7312000000000001;4.64409
-0.7310000000000001;4.65897
-0.7308;4.65983
-0.7306;4.66174
-0.7304;4.64276
-0.7302000000000001;4.64312
-0.73;4.6598
-0.7298;4.6414
-0.7296;4.63972
-0.7294;4.65248
-0.7292000000000001;4.67386
-0.7290000000000001;4.67633
-0.7288;4.65696
-0.7286;4.63953
-0.7284;4.69371
-0.7282000000000001;4.70597
-0.728;4.68823
-0.7278;4.69012
-0.7276;4.67331
-0.7274;4.64426
-0.7272000000000001;4.43088
-0.7270000000000001;4.36376
-0.7268;4.35805
-0.7266;4.34818
