time;depth
-0.8764000000000001;5.28834
-0.8762000000000001;5.40321
-0.8760000000000001;5.63969
-0.8758;5.01004
-0.8756;4.86898
-0.8754000000000001;4.99918
-0.8752000000000001;5.47519
-0.8750000000000001;5.30553
-0.8748;4.96239
-0.8746;5.05042
-0.8744000000000001;4.9624
-0.8742000000000001;5.00141
-0.8740000000000001;4.93278
-0.8738;4.70797
-0.8736;4.84651
-0.8734000000000001;4.80319
-0.8732000000000001;4.67873
-0.8730000000000001;4.78764
-0.8728;4.93403
-0.8726;4.78885
-0.8724000000000001;4.76521
-0.8722000000000001;4.78343
-0.8720000000000001;4.80087
-0.8718;4.77183
-0.8716;4.7374
-0.8714000000000001;4.71326
-0.8712000000000001;4.77592
-0.8710000000000001;4.78327
-0.8708;4.72726
-0.8706;4.77578
-0.8704000000000001;4.77228
-0.8702000000000001;4.79624
-0.8700000000000001;4.8587
-0.8698;4.8929
-0.8696;4.8956
-0.8694000000000001;4.91897
-0.8692000000000001;4.95029
-0.8690000000000001;4.93098
-0.8688;4.93153
-0.8686;4.88126
-0.8684000000000001;4.86613
-0.8682000000000001;4.8787
-0.8680000000000001;4.89963
-0.8678;4.87202
-0.8676;4.93343
-0.8674000000000001;4.93582
-0.8672000000000001;4.92549
-0.8670000000000001;4.91116
-0.8668;4.82619
-0.8666;4.84568
-0.8664000000000001;4.88118
-0.8662000000000001;4.96327
-0.8660000000000001;4.9694
-0.8658;4.96364
-0.8656;5.01769
-0.8654000000000001;5.02356
-0.8652000000000001;5.02928
-0.8650000000000001;5.01573
-0.8648;5.03928
-0.8646;5.0483
-0.8644000000000001;5.02844
-0.8642000000000001;5.04603
-0.8640000000000001;5.12802
-0.8638000000000001;5.17232
-0.8636;5.15363
-0.8634000000000001;5.12762
-0.8632000000000001;5.13806
-0.8630000000000001;5.14394
-0.8628;5.10526
-0.8626;5.05198
-0.8624;5.02968
-0.8622000000000001;5.02542
-0.8620000000000001;5.03672
-0.8618000000000001;5.02419
-0.8616;5.0706
-0.8614;5.09586
-0.8612000000000001;5.11119
-0.8610000000000001;5.09961
-0.8608000000000001;5.122
-0.8606;5.1423
-0.8604;5.14302
-0.8602000000000001;5.11536
-0.8600000000000001;5.11273
-0.8598000000000001;5.11261
-0.8596;5.09232
-0.8594;5.07839
-0.8592000000000001;5.08907
-0.8590000000000001;5.09016
-0.8588000000000001;5.08608
-0.8586;5.10383
-0.8584;5.05748
-0.8582000000000001;5.08601
-0.8580000000000001;5.06093
-0.8578000000000001;5.11271
-0.8576;5.16984
-0.8574;5.23527
-0.8572000000000001;5.23961
-0.8570000000000001;5.24297
-0.8568000000000001;5.23105
-0.8566;5.26005
-0.8564;5.2888
-0.8562000000000001;5.33514
-0.8560000000000001;5.38879
-0.8558000000000001;5.37875
-0.8556;5.39696
-0.8554;5.37443
-0.8552000000000001;5.38386
-0.8550000000000001;5.4148
-0.8548000000000001;5.4459
-0.8546;5.41694
-0.8544;5.35904
-0.8542000000000001;5.37029
-0.8540000000000001;5.33831
-0.8538000000000001;5.42281
-0.8536;5.48611
-0.8534;5.53944
-0.8532000000000001;5.55021
-0.8530000000000001;5.56196
-0.8528000000000001;5.58596
-0.8526;5.59008
-0.8524;5.5665
-0.8522000000000001;5.54204
-0.8520000000000001;5.53557
-0.8518000000000001;5.48894
-0.8516;5.45214
-0.8514;5.39443
-0.8512000000000001;5.35238
-0.8510000000000001;5.34023
-0.8508000000000001;5.28413
-0.8506;5.24352
-0.8504;5.24734
-0.8502000000000001;5.20965
-0.8500000000000001;5.23244
-0.8498000000000001;5.24092
-0.8496;5.2452
-0.8494;5.20589
-0.8492000000000001;5.17536
-0.8490000000000001;5.1572
-0.8488000000000001;5.09821
-0.8486;5.06415
-0.8484;5.13026
-0.8482000000000001;5.30168
-0.8480000000000001;5.4174
-0.8478000000000001;5.40077
-0.8476;5.40236
-0.8474;5.38749
-0.8472000000000001;5.43653
-0.8470000000000001;5.40155
-0.8468000000000001;5.42875
-0.8466;5.40968
-0.8464;5.47369
-0.8462000000000001;5.47807
-0.8460000000000001;5.48255
-0.8458000000000001;5.48363
-0.8456;5.45574
-0.8454;5.45683
-0.8452000000000001;5.45618
-0.8450000000000001;5.49007
-0.8448000000000001;5.45669
-0.8446;5.46863
-0.8444;5.52803
-0.8442000000000001;5.54467
-0.8440000000000001;5.53248
-0.8438000000000001;5.49615
-0.8436;5.46558
-0.8434;5.41095
-0.8432000000000001;5.40411
-0.8430000000000001;5.36954
-0.8428000000000001;5.33015
-0.8426;5.3816
-0.8424;5.42675
-0.8422000000000001;5.43089
-0.8420000000000001;5.45334
-0.8418000000000001;5.46147
-0.8416;5.41388
-0.8414;5.40278
-0.8412000000000001;5.38826
-0.8410000000000001;5.35819
-0.8408000000000001;5.33157
-0.8406;5.27627
-0.8404;5.26119
-0.8402000000000001;5.23998
-0.8400000000000001;5.26702
-0.8398000000000001;5.26643
-0.8396000000000001;5.26577
-0.8394;5.26068
-0.8392000000000001;5.26542
-0.8390000000000001;5.29699
-0.8388000000000001;5.28303
-0.8386;5.2794
-0.8384;5.26449
-0.8382000000000001;5.22807
-0.8380000000000001;5.25852
-0.8378000000000001;5.26464
-0.8376000000000001;5.23083
-0.8374;5.23744
-0.8372;5.26275
-0.8370000000000001;5.24708
-0.8368000000000001;5.23129
-0.8366;5.24485
-0.8364;5.24408
-0.8362;5.24647
-0.8360000000000001;5.2503
-0.8358000000000001;5.24144
-0.8356000000000001;5.26585
-0.8354;5.32593
-0.8352;5.3227
-0.8350000000000001;5.29995
-0.8348000000000001;5.34407
-0.8346;5.32536
-0.8344;5.34079
-0.8342;5.31123
-0.8340000000000001;5.30132
-0.8338000000000001;5.27038
