time;depth
0.0002;1.76413
0.0004;1.63588
0.0006000000000000001;1.89431
0.0008;1.75045
0.001;1.63688
0.0012000000000000001;1.72786
0.0014;1.71097
0.0016;1.72113
0.0018000000000000002;1.76322
0.002;1.82392
0.0022;1.793
0.0024000000000000002;1.81069
0.0026000000000000003;1.84008
0.0028;1.75296
0.003;1.76981
0.0032;1.77207
0.0034000000000000002;1.82543
0.0036000000000000003;1.96638
0.0038;1.98275
0.004;2.05888
0.004200000000000001;2.13713
0.0044;2.19484
0.0046;2.30498
0.0048000000000000004;2.28968
0.005;2.28552
0.005200000000000001;2.29355
0.0054;2.32381
0.0056;2.28375
0.0058000000000000005;2.35291
0.006;2.34447
0.006200000000000001;2.39666
0.0064;2.44366
0.0066;2.42965
0.0068000000000000005;2.40069
0.007;2.39994
0.007200000000000001;2.4387
0.0074;2.42061
0.0076;2.3971
0.0078000000000000005;2.36712
0.008;2.37764
0.0082;2.39333
0.008400000000000001;2.41903
0.0086;2.32149
0.0088;2.34644
0.009000000000000001;2.28535
0.0092;2.26416
0.0094;2.24932
0.009600000000000001;2.11378
0.0098;2.09162
0.01;2.10931
0.0102;2.08438
0.010400000000000001;2.05892
0.0106;2.04276
0.0108;2.04753
0.011000000000000001;2.05938
0.0112;2.09455
0.0114;2.08255
0.011600000000000001;2.08972
0.0118;2.05596
0.012;2.10348
0.0122;2.0587
0.012400000000000001;1.99415
0.0126;1.93495
0.0128;1.93135
0.013000000000000001;1.87913
0.0132;1.93204
0.0134;1.88533
0.013600000000000001;1.89397
0.013800000000000002;1.90334
0.014;1.90436
0.0142;1.9122
0.014400000000000001;1.94884
0.0146;1.93656
0.0148;1.92736
0.015000000000000001;1.91125
0.0152;1.90666
0.0154;1.86697
0.015600000000000001;1.90439
0.0158;1.86178
0.016;1.85021
0.0162;1.8484
0.0164;1.81948
0.0166;1.83005
0.016800000000000002;1.85156
0.017;1.843
0.0172;1.85009
0.017400000000000002;1.83412
0.0176;1.79551
0.0178;1.79732
0.018000000000000002;1.78189
0.0182;1.78208
0.0184;1.81644
0.018600000000000002;1.81395
0.0188;1.85255
0.019;1.84534
0.019200000000000002;1.83071
0.0194;1.78135
0.0196;1.80571
0.0198;1.79159
0.02;1.8012
0.020200000000000003;1.80849
0.0204;1.88539
0.0206;1.93589
0.020800000000000003;1.97492
0.021;1.97037
0.0212;1.91913
0.021400000000000002;1.89555
0.0216;1.89632
0.0218;1.85439
0.022000000000000002;1.88117
0.0222;1.88522
0.0224;1.86244
0.022600000000000002;1.84691
0.0228;1.85069
0.023;1.81369
0.023200000000000002;1.801
0.0234;1.77769
0.0236;1.77355
0.0238;1.74521
0.024;1.74489
0.024200000000000003;1.73918
0.0244;1.75271
0.0246;1.762
0.024800000000000003;1.71024
0.025;1.68423
0.0252;1.72091
0.025400000000000002;1.7192
0.0256;1.7242
0.0258;1.76577
0.026000000000000002;1.78145
0.0262;1.81319
0.0264;1.83345
0.026600000000000002;1.83329
0.0268;1.83398
0.027;1.84743
0.027200000000000002;1.79058
0.0274;1.82366
0.027600000000000003;1.84702
0.027800000000000002;1.87836
0.028;1.82073
0.028200000000000003;1.79788
0.0284;1.79616
0.0286;1.79858
0.028800000000000003;1.78424
0.029;1.79549
0.0292;1.75658
0.029400000000000003;1.73522
0.0296;1.7116
0.0298;1.74128
0.030000000000000002;1.73306
0.0302;1.66968
0.0304;1.64959
0.030600000000000002;1.71158
0.0308;1.74777
0.031;1.74164
0.031200000000000002;1.75411
0.031400000000000004;1.71794
0.0316;1.77983
0.0318;1.73344
0.032;1.60748
0.0322;1.60314
0.0324;1.64289
0.032600000000000004;1.65572
0.0328;1.68398
0.033;1.66726
0.0332;1.66753
0.0334;1.69595
0.033600000000000005;1.72668
0.033800000000000004;1.71607
0.034;1.75224
0.0342;1.77873
0.0344;1.80983
0.0346;1.79127
0.034800000000000005;1.79078
0.035;1.80013
0.0352;1.82656
0.0354;1.79906
0.0356;1.83029
0.0358;1.82982
0.036000000000000004;1.85344
0.0362;1.81873
0.0364;1.78606
0.0366;1.7764
0.0368;1.79397
0.037000000000000005;1.73495
0.037200000000000004;1.67529
0.0374;1.67223
0.0376;1.67706
0.0378;1.66802
0.038;1.66743
0.038200000000000005;1.70004
0.038400000000000004;1.66616
0.0386;1.67726
0.0388;1.65976
0.039;1.66303
0.0392;1.62279
0.039400000000000004;1.59047
0.0396;1.61188
0.0398;1.6616
0.04;1.65108
0.0402;1.67312
0.040400000000000005;1.67435
0.040600000000000004;1.66473
0.0408;1.63868
0.041;1.6109
0.0412;1.63424
0.0414;1.68479
0.041600000000000005;1.67584
0.041800000000000004;1.69385
0.042;1.69442
0.0422;1.70987
0.0424;1.672
0.0426;1.65155
0.042800000000000005;1.67931
0.043000000000000003;1.66299
0.0432;1.6913
0.0434;1.70447
0.0436;1.73705
0.0438;1.75905
0.044000000000000004;1.69372
0.0442;1.6528
0.0444;1.62296
0.0446;1.65158
0.0448;1.63315
0.045000000000000005;1.62273
0.045200000000000004;1.65061
0.0454;1.67912
0.0456;1.71989
0.0458;1.6972
0.046;1.64314
