time;depth
0.0002;4.12475
0.0004;4.22905
0.0006000000000000001;4.11069
0.0008;3.96235
0.001;3.96627
0.0012000000000000001;3.99551
0.0014;4.02204
0.0016;3.95553
0.0018000000000000002;3.93671
0.002;4.01
0.0022;3.90944
0.0024000000000000002;3.89854
0.0026000000000000003;4.00853
0.0028;3.9673
0.003;4.01881
0.0032;4.00965
0.0034000000000000002;3.88687
0.0036000000000000003;3.92719
0.0038;3.88309
0.004;3.88139
0.004200000000000001;3.95353
0.0044;3.98867
0.0046;3.99721
0.0048000000000000004;4.17299
0.005;4.22282
0.005200000000000001;4.26709
0.0054;4.27687
0.0056;4.15727
0.0058000000000000005;4.18785
0.006;4.30066
0.006200000000000001;4.30419
0.0064;4.27953
0.0066;4.28116
0.0068000000000000005;4.27987
0.007;4.2464
0.007200000000000001;4.26478
0.0074;4.23293
0.0076;4.22123
0.0078000000000000005;4.20792
0.008;4.20891
0.0082;4.24059
0.008400000000000001;4.27144
0.0086;4.4051
0.0088;4.64841
0.009000000000000001;4.69686
0.0092;4.69742
0.0094;4.69951
0.009600000000000001;4.49661
0.0098;4.22755
0.01;4.25618
0.0102;4.22049
0.010400000000000001;4.19915
0.0106;4.18179
0.0108;4.14346
0.011000000000000001;4.04394
0.0112;4.03319
0.0114;4.00567
0.011600000000000001;3.93625
0.0118;3.97552
0.012;3.96838
0.0122;4.00485
0.012400000000000001;3.97268
0.0126;4.04246
0.0128;4.17761
0.013000000000000001;4.35351
0.0132;4.49746
0.0134;5.02261
0.013600000000000001;5.06244
0.013800000000000002;5.06323
0.014;5.12066
0.0142;5.17076
0.014400000000000001;5.3784
0.0146;5.49252
0.0148;5.55466
0.015000000000000001;4.43368
0.0152;4.55932
0.0154;5.98449
0.015600000000000001;4.95605
0.0158;4.65594
0.016;4.70818
0.0162;4.75981
0.0164;4.77074
0.0166;4.79124
0.016800000000000002;4.78732
0.017;4.8159
0.0172;4.88869
0.017400000000000002;4.77724
0.0176;4.68237
0.0178;4.31984
0.018000000000000002;4.39198
0.0182;4.32596
0.0184;4.25847
0.018600000000000002;4.23313
0.0188;4.42685
0.019;4.4499
0.019200000000000002;4.38629
0.0194;4.3533
0.0196;4.29332
0.0198;4.20602
0.02;4.2003
0.020200000000000003;4.2027
0.0204;4.22051
0.0206;4.20775
0.020800000000000003;4.24074
0.021;4.10276
0.0212;4.18272
0.021400000000000002;4.20996
0.0216;4.18078
0.0218;4.21265
0.022000000000000002;4.23188
0.0222;4.21027
0.0224;4.24741
0.022600000000000002;4.29068
0.0228;4.28186
0.023;4.77926
0.023200000000000002;4.37269
0.0234;4.45114
0.0236;4.48169
0.0238;4.52221
0.024;4.5023
0.024200000000000003;4.55752
0.0244;4.58205
0.0246;4.5424
0.024800000000000003;4.55384
0.025;4.54329
0.0252;4.53977
0.025400000000000002;4.53836
0.0256;4.53559
0.0258;4.52382
0.026000000000000002;4.53909
0.0262;4.5693
0.0264;4.5415
0.026600000000000002;4.5195
0.0268;4.4968
0.027;4.48856
0.027200000000000002;4.46672
0.0274;4.46618
0.027600000000000003;4.49584
0.027800000000000002;4.50705
0.028;4.47507
0.028200000000000003;4.4425
0.0284;4.41668
0.0286;4.38038
0.028800000000000003;4.36845
0.029;4.36904
0.0292;4.40023
0.029400000000000003;4.44378
0.0296;4.4722
0.0298;4.46418
0.030000000000000002;4.43456
0.0302;4.39505
0.0304;4.3754
0.030600000000000002;4.31776
0.0308;4.33275
0.031;4.33793
0.031200000000000002;4.23356
0.031400000000000004;4.2607
0.0316;4.22093
0.0318;4.20886
0.032;4.28475
0.0322;4.28135
0.0324;4.29686
0.032600000000000004;4.37944
0.0328;4.4317
0.033;4.44017
0.0332;4.48756
0.0334;4.49109
0.033600000000000005;4.49541
0.033800000000000004;4.51986
0.034;4.52585
0.0342;4.50605
0.0344;4.52467
0.0346;4.53787
0.034800000000000005;4.54171
0.035;4.55451
0.0352;4.53804
0.0354;4.47968
0.0356;4.44014
0.0358;4.42429
0.036000000000000004;4.41768
0.0362;4.40852
0.0364;4.33943
0.0366;4.34303
0.0368;4.35121
0.037000000000000005;4.34999
0.037200000000000004;4.39224
0.0374;4.47096
0.0376;4.53913
0.0378;4.559
0.038;4.6046
0.038200000000000005;4.62503
0.038400000000000004;4.58955
0.0386;4.60629
0.0388;4.59125
0.039;4.59822
0.0392;4.59425
0.039400000000000004;4.52024
0.0396;4.44797
0.0398;4.48417
0.04;4.42722
0.0402;4.65217
0.040400000000000005;4.58992
0.040600000000000004;4.59318
0.0408;4.58767
0.041;4.56356
0.0412;4.52834
0.0414;4.5378
0.041600000000000005;4.41945
0.041800000000000004;4.45972
0.042;4.4101
0.0422;4.40145
0.0424;4.42703
0.0426;4.40664
0.042800000000000005;4.33617
0.043000000000000003;4.35869
0.0432;4.3348
0.0434;4.36683
0.0436;4.3777
0.0438;4.44565
0.044000000000000004;4.47202
0.0442;4.46962
0.0444;4.43136
0.0446;4.44308
0.0448;4.43894
0.045000000000000005;4.4406
0.045200000000000004;4.42486
0.0454;4.39848
0.0456;4.45399
0.0458;4.44706
0.046;4.36074
0.046200000000000005;4.38479
0.046400000000000004;4.40063
0.0466;4.34036
0.0468;4.38877
0.047;4.33181
0.0472;4.35516
0.047400000000000005;4.46571
0.0476;4.56664
0.0478;4.59185
0.048;4.65442
0.0482;4.67119
0.048400000000000006;4.63996
0.048600000000000004;4.61806
0.0488;4.60272
0.049;4.66464
0.0492;4.63777
0.0494;4.64798
0.049600000000000005;4.64752
0.049800000000000004;4.6174
0.05;4.59862
0.0502;4.58045
0.0504;4.56135
0.0506;4.54194
0.050800000000000005;4.56847
0.051000000000000004;4.65362
0.0512;4.69536
0.0514;4.78648
0.0516;4.88812
0.051800000000000006;4.90646
0.052000000000000005;4.885
0.0522;4.88404
0.0524;4.86502
0.0526;4.82051
0.0528;4.78075
0.053000000000000005;4.8262
0.053200000000000004;4.82915
0.0534;4.7767
0.0536;4.73341
0.0538;4.78299
0.054;4.78338
0.054200000000000005;4.84694
0.054400000000000004;4.85069
0.0546;4.87697
0.0548;4.90652
0.055;4.94575
0.055200000000000006;4.92314
0.055400000000000005;4.88706
0.055600000000000004;4.89045
0.0558;4.90378
0.056;5.02742
0.0562;5.11347
0.056400000000000006;5.16062
0.056600000000000004;5.23273
0.0568;5.25611
0.057;5.31143
0.0572;5.28219
0.0574;5.31471
0.057600000000000005;5.36676
0.057800000000000004;5.1629
0.058;5.06147
0.0582;4.93952
0.0584;4.89048
0.058600000000000006;4.87132
0.058800000000000005;4.74608
0.059000000000000004;4.75993
0.0592;4.6991
0.0594;4.6639
0.0596;4.62519
0.059800000000000006;4.59926
0.060000000000000005;4.53622
0.060200000000000004;4.42539
0.0604;4.44363
0.0606;4.50554
0.0608;4.43073
0.061000000000000006;4.40308
0.061200000000000004;4.46431
0.0614;4.40993
0.0616;4.44176
0.0618;4.42523
0.062;4.39216
0.062200000000000005;4.38698
0.062400000000000004;4.37828
0.0626;4.3895
0.06280000000000001;4.40079
0.063;4.4631
0.0632;4.5226
0.0634;4.59251
0.0636;4.60236
0.06380000000000001;4.55836
0.064;4.52766
0.06420000000000001;4.49268
0.0644;4.44335
0.0646;4.49421
