index;mesh_consistency;depth;volume;surface;s_v_ratio;B_total;B_total_norm;alpha;aspect_ratio_xz;aspect_ratio_yz;aspect_ratio_xy;aspect_ratio_circ
1;1;4.19338;1.95676;14.4787;7.39932337128723;2.79186159804534;0.665778345402835;7.64567938607289;0.32189188673576;0.197159332090104;1.63264849461273;0.862812337541554
2;1;4.12475;1.97316;14.0377;7.11432423118247;2.95488346288972;0.716378801840044;10.0910147035567;0.303743984483908;0.200143281410995;1.51763267966097;0.94819079944239
3;1;4.22905;1.70886;13.531;7.91814425991597;2.84577842162272;0.672911982980273;7.4569581341344;0.314428535959613;0.197504876981828;1.5920039077746;0.892987786855204
4;1;4.11069;1.3018;11.4564;8.80043017360578;3.62888039028414;0.882791061910322;4.97448146308984;0.292171630553508;0.197070321527529;1.48257550040427;0.843490995428991
5;1;3.96235;1.19367;10.2041;8.5485100572185;3.89729584854613;0.983581927024652;3.38666018221025;0.323465367774174;0.197686726311406;1.6362523362577;0.831779120976188
6;1;3.96627;1.28951;11.6524;9.03630061030934;3.55165787251649;0.895465480795934;4.82628905110685;0.320200843613773;0.201762361110061;1.58701970898876;0.85368620895703
7;1;3.99551;1.61586;14.8927;9.21657816890077;3.35353357977258;0.839325537859391;4.48836609115792;0.325095419608511;0.198166942392836;1.64051287103203;1.09579002430228
8;1;4.02204;1.49694;12.92;8.63094045185512;3.5659565242708;0.886603943339898;4.54593552227405;0.26953187934481;0.204613330548677;1.31727428815147;0.892882716233553
9;1;3.95553;1.30716;12.4393;9.51627956791823;3.51441189412381;0.888480657237795;1.98543151426838;0.257917396657338;0.200438626429328;1.28676493773657;0.938324320634656
10;1;3.93671;1.21973;11.8154;9.68689792003148;3.35312665314499;0.85175861395556;6.59757937032294;0.253996865402836;0.20380800211344;1.24625560708584;0.798400186958145
11;1;4.01;1.39331;13.2512;9.51058989026132;3.08309661121093;0.768852022745868;8.31645690192782;0.253829675810474;0.195715461346633;1.29693215887995;0.836718204488778
12;1;3.90944;1.66401;14.5441;8.74039218514312;2.88885489675936;0.738943402829908;8.11984149192479;0.324763393222559;0.21002547679463;1.54630475397098;0.960981623966604
13;1;3.89854;1.56695;14.3337;9.1475158747886;3.01221132012661;0.772651125838546;8.54774554521496;0.257545388786571;0.213585342205031;1.20581958540648;0.986384646559994
14;1;4.00853;1.6049;14.3308;8.92940370116518;2.60279404971493;0.649313850642237;7.45488127582756;0.320537703347611;0.192584064482491;1.66440408353077;1.12591398841969
15;1;3.9673;1.30019;12.2955;9.45669479076135;2.68765723185647;0.677452482004504;7.56644853097776;0.306318907065259;0.191080835832934;1.60308544669063;0.873526075668591
16;1;4.01881;1.20591;12.345;10.237082369331;2.81237001233304;0.699801685656461;3.64233374037518;0.272977572963141;0.206929912088404;1.31917889592743;0.792344002329048
17;0;4.00965;1.15842;11.5857;10.0012948671466;2.6804655267585;0.668503616714302;8.08800723839696;0.265757110969785;0.178111306473134;1.49208445119048;0.88202960358136
18;1;3.88687;1.04567;11.6146;11.1073283158167;2.73307149415184;0.703154850600057;5.15160416353148;0.263555251397654;0.186147722975042;1.4158392441523;0.803767555899734
19;1;3.92719;1.09841;11.0975;10.1032401380177;2.98728889628997;0.760668288595656;5.47153118820346;0.262199180584591;0.183145709782313;1.43164249327075;0.810661057906544
20;1;3.88309;1.09045;12.0784;11.076528038883;2.80060160691564;0.721230156116815;6.28578072894583;0.263819535473038;0.186388932525386;1.4154248962025;0.849145912147285
21;1;3.88139;1.19667;11.6254;9.71479188080256;2.22799736809397;0.574020484438298;6.01463094840054;0.419790848123997;0.189553742344882;2.21462706529008;1.06012794385517
22;1;3.95353;1.07847;10.7589;9.97607722050683;2.31564493267608;0.585715786316553;5.2377632480059;0.310665911223641;0.191796192263623;1.61977100565496;0.817011632642221
23;1;3.98867;1.23619;11.1364;9.00864753799982;2.43722208741416;0.611036282122652;4.94122262411939;0.350367415704984;0.199028498221212;1.76038817976492;0.895624355988337
