index;mesh_consistency;depth;volume;surface;s_v_ratio;B_total;B_total_norm;alpha;aspect_ratio_xz_mean;aspect_ratio_xz_std;aspect_ratio_xz_max;aspect_ratio_yz_mean;aspect_ratio_yz_std;aspect_ratio_yz_max;aspect_ratio_xy_mean;aspect_ratio_xy_std;aspect_ratio_xy_max;aspect_ratio_circ_mean;aspect_ratio_circ_std;aspect_ratio_circ_max;aspect_ratio_frontal_xy_mean;aspect_ratio_frontal_xy_std;aspect_ratio_frontal_xy_max;;;;;;;;;;
12;1;4.89348;4.57947;19.7854;4.320456297;4.095774446;0.83698604;3.489960144;0.874898144;0.33116747;0.437310258;0.344145603;0.16025379;0.168755569;2.759084157;0.616445609;2.59138268;2.015642856;2.015642856;0.992534965;1.269737261;0.414571547;1.724931642;;;;;;;;;;
13;1;4.92921;4.51212;19.4476;4.310080406;4.575924788;0.928328229;2.759587798;0.86003392;0.343546481;0.437077747;0.348013277;0.171633024;0.176643722;2.70304435;0.565823655;2.474346341;1.994764398;1.994764398;1.015915329;1.386345061;0.455802091;1.661020726;;;;;;;;;;
14;1;4.94079;4.38384;19.3522;4.414440308;4.807610532;0.973044904;3.581616776;0.858520468;0.325634497;0.483968556;0.332970103;0.182830448;0.162647067;2.917804166;0.687446173;2.975575065;1.973103605;1.973103605;1.065238555;1.426866486;0.535611795;1.786521985;;;;;;;;;;
15;1;4.91193;4.46629;19.6402;4.39743053;4.86842603;0.991143202;4.491690471;0.866470815;0.330308182;0.509911175;0.344386295;0.197736618;0.172778114;2.953110747;0.872402701;2.951248654;2.008451648;2.008451648;1.114960922;1.448588308;0.637630371;1.882506121;;;;;;;;;;
16;1;4.90578;4.63032;20.1586;4.35360839;4.650106151;0.94788314;5.323813285;0.886717888;0.349059514;0.512031114;0.34212184;0.204172851;0.166013152;3.090008102;0.995456366;3.084280424;2.04785961;2.04785961;1.111075099;1.73437094;0.747525508;2.457442315;;;;;;;;;;
17;0;4.96638;4.3834;19.5064;4.450061596;5.092727447;1.025440552;5.883226345;0.853553461;0.352082931;0.513008066;0.33134442;0.189694092;0.162950278;2.99525087;0.895700088;3.148249108;1.960885393;1.960885393;1.111151382;1.727407485;0.929364781;2.166250449;;;;;;;;;;
18;1;4.98021;4.09929;19.1054;4.660660749;5.250629628;1.05429884;5.561430449;0.835943249;0.370440774;0.500235934;0.32308321;0.181612914;0.158168029;2.885218176;0.671453411;3.162686776;1.917997488;1.917997488;1.084496437;1.632359335;0.889317647;2.269487502;;;;;;;;;;
19;0;4.94541;4.18272;18.7353;4.479214482;5.46954476;1.105984086;4.872726813;0.821437495;0.361901561;0.482954902;0.338861621;0.18973389;0.16795291;2.747821366;0.700350994;2.875537566;1.907243282;1.907243282;1.067325055;1.839411691;1.082871899;2.227407789;;;;;;;;;;
20;1;4.9491;4.05887;18.189;4.481296518;5.638363027;1.139270378;4.705583292;0.790766887;0.347197209;0.477172011;0.338762169;0.185428799;0.174525267;2.657141577;0.762384217;2.734114198;1.84590403;1.84590403;1.060281667;1.681460696;1.005105959;1.952048237;;;;;;;;;;
21;1;4.88231;4.20788;18.2851;4.345442361;5.037785376;1.031844634;5.296080235;0.817194399;0.370387783;0.466674996;0.354306357;0.190635608;0.179817341;2.506365019;0.475917509;2.595272484;1.914778869;1.914778869;1.048499583;1.501285848;0.742579612;1.905497515;;;;;;;;;;
22;1;4.88454;4.85516;20.4878;4.219799142;3.649220854;0.747096114;5.432310612;0.886121335;0.338876257;0.463946451;0.353581401;0.176091683;0.176795563;2.794462248;0.726382995;2.624197368;2.046081324;2.046081324;1.049044536;1.397891122;0.550614909;1.998302386;;;;;;;;;;
23;1;4.91616;4.36316;18.9194;4.336169198;3.972163481;0.80798092;5.187707146;0.81119046;0.347889021;0.424835034;0.347694948;0.170357266;0.174216462;2.48205567;0.394481684;2.438547023;1.906177047;1.906177047;0.992040536;1.310394823;0.528901862;1.980534189;;;;;;;;;;
24;1;4.89624;3.8867;18.9189;4.867599763;3.831850397;0.782610819;5.441741567;0.842151879;0.349272859;0.420985491;0.307336749;0.156660913;0.154454439;3.035319946;0.77051356;2.725628962;1.910348031;1.910348031;0.954038201;1.749303224;0.727838607;2.558339482;;;;;;;;;;
25;1;4.89629;4.19161;19.0201;4.537659754;4.061156207;0.82943539;5.24863206;0.850534544;0.372117613;0.425054276;0.336870949;0.177471198;0.172698513;2.863739439;0.862617335;2.461250358;1.961347254;1.961347254;0.981285831;1.662469228;0.766065875;2.251102791;;;;;;;;;;
26;0;4.87492;3.72159;18.3549;4.932004869;3.956773066;0.811659077;6.846718209;0.824399871;0.346073285;0.421437275;0.312761667;0.177179182;0.151162481;3.041337099;0.898637726;2.787975384;1.889372818;1.889372818;0.940569281;1.853612014;0.83644524;2.854072099;;;;;;;;;;
27;0;4.88776;3.35135;17.9016;5.341608605;3.834642858;0.784539924;7.45758734;0.818755156;0.353772023;0.415413809;0.281520572;0.161966332;0.1368496;3.335886288;0.939552768;3.035550047;1.835658691;1.835658691;0.920589391;2.306644494;0.905385943;3.489911615;;;;;;;;;;
28;0;4.87778;3.14561;17.233;5.478428667;4.040285467;0.82830416;8.856540565;0.806690391;0.371532031;0.432425817;0.257765404;0.144219659;0.131863676;3.403042097;0.701369431;3.279339927;1.788039427;1.788039427;0.937334197;2.403636537;0.970947249;3.627289716;;;;;;;;;;
29;1;4.80291;2.90152;16.9995;5.858825719;3.9482385;0.822051319;8.248794214;0.836400249;0.390710349;0.426476449;0.243454939;0.124487515;0.137438136;3.639067296;0.738088354;3.10304301;1.831189445;1.831189445;0.918878347;2.739746291;0.986047979;3.714814203;;;;;;;;;;
30;1;4.78166;2.5806;15.5288;6.017515307;4.087021981;0.854728689;6.853499982;0.804071577;0.470520598;0.374275043;0.226527284;0.10825383;0.135638042;3.459183714;0.566137095;2.759366303;1.758036606;1.758036606;0.841739061;3.057507971;0.99823447;3.656261805;;;;;;;;;;
31;1;4.77617;2.58226;16.2618;6.297506835;3.775001765;0.790382621;5.628069487;0.834912958;0.464792977;0.369470936;0.213647331;0.089147882;0.136897975;3.817085818;0.882317718;2.698878027;1.805109291;1.805109291;0.826243622;3.267360681;1.041816385;3.743377666;;;;;;;;;;
32;1;4.72005;2.769;17.2002;6.211700975;3.320784841;0.703548658;5.357743062;0.897284024;0.473484819;0.450968104;0.217158563;0.08099564;0.130386543;4.091138209;1.086079023;3.4587013;1.925622349;1.925622349;0.957453841;2.989601153;0.939948083;3.775110451;;;;;;;;;;
33;1;4.68587;2.57948;16.3126;6.32398778;3.087813234;0.658962633;5.592400386;0.874462311;0.524300356;0.353736233;0.210786997;0.065005222;0.124010269;3.911562073;1.315814481;2.852475322;1.876275684;1.876275684;0.781942307;3.084304135;0.98582857;4.010731445;;;;;;;;;;
34;0;4.64882;3.22338;18.3935;5.706277262;2.559349599;0.55053747;5.956882672;0.933288832;0.524161008;0.430917308;0.204459142;0.05001751;0.117606834;4.376486861;1.456202867;3.664049911;1.985926041;1.985926041;0.934611364;3.461798905;1.255870885;4.627194627;;;;;;;;;;
35;1;4.60668;3.23254;18.4879;5.719310511;2.434656291;0.528505625;6.439506829;0.920291766;0.444252426;0.44883365;0.188296555;0.036984534;0.123004637;4.717153029;1.323295064;3.648916514;1.951068666;1.951068666;0.972934955;3.64735802;1.437374545;4.332745662;;;;;;;;;;
36;1;4.5178;3.32068;19.1302;5.760928485;2.217332698;0.490799216;6.325390607;1.050883218;0.522714399;0.490189694;0.179528877;0.024546955;0.127645314;5.754822035;2.469014336;3.84024825;2.199044857;2.199044857;1.059785736;2.336825512;1.082148702;2.894824824;;;;;;;;;;
37;0;4.54485;3.25074;19.6188;6.035179682;2.238634521;0.492565106;5.821984201;1.104758585;0.575829413;0.508482128;0.170052346;0.025790926;0.121462755;6.636440297;3.647582188;4.186321396;2.299624417;2.299624417;1.094203329;3.183939951;1.849710312;3.494063728;;;;;;;;;;
38;1;4.48669;3.12136;19.6551;6.296966707;2.282666998;0.508764144;5.675590925;1.181393722;0.689804128;0.528553789;0.169444894;0.035512344;0.120650858;7.592120157;5.419306888;4.380853945;2.452006037;2.452006037;1.133026797;3.502925323;2.46975707;3.586147273;;;;;;;;;;
39;1;4.53974;3.24199;19.8463;6.121641338;2.415062584;0.531982577;5.790879299;1.170703528;0.691112224;0.516300493;0.171427016;0.034409105;0.122528603;7.25863648;4.870615954;4.213714027;2.434517167;2.434517167;1.112220083;4.316588714;2.841172425;4.301534567;;;;;;;;;;
40;1;4.44738;3.15735;20.0669;6.355614677;2.337929937;0.52568702;5.412455016;1.239490158;0.648707427;0.544040536;0.171602801;0.035464415;0.125571235;7.638297505;4.732891534;4.332525163;2.563599839;2.563599839;1.135844025;3.859879789;2.578238065;3.822849499;;;;;;;;;;
41;0;4.39861;2.71642;17.3758;6.396580794;2.586431545;0.588011109;4.499483596;1.023112009;0.558628693;0.516790759;0.175116725;0.029421339;0.126653647;5.721762612;2.695761477;4.080346437;2.144779541;2.144779541;1.102195921;3.239558094;1.792339149;3.446896428;;;;;;;;;;
42;1;4.43942;2.72677;18.1071;6.640494064;2.388077567;0.537925577;4.139834278;1.116981867;0.597913678;0.530763253;0.166919616;0.023619518;0.127302215;6.537543378;3.182316176;4.16931671;2.319733374;2.319733374;1.122207405;2.259450988;1.153480586;2.515765782;;;;;;;;;;
43;1;4.4834;2.73872;18.9947;6.935612257;2.470644671;0.551064966;4.280071413;1.133421894;0.543964371;0.576768524;0.161672008;0.02989788;0.126750457;6.827274533;2.757136564;4.550425588;2.34349368;2.34349368;1.194459562;2.629036753;1.015882455;2.837132857;;;;;;;;;;
44;1;4.52553;2.70389;19.7047;7.287537585;2.562886118;0.566317341;3.093838759;1.182919005;0.581925304;0.599628552;0.157320502;0.044040686;0.126134177;7.402106752;3.168347021;4.75389437;2.437137904;2.437137904;1.220385237;2.557206689;0.837593926;2.54576542;;;;;;;;;;
45;1;4.58422;2.48333;18.6512;7.510560417;2.514898533;0.548599006;2.888118916;1.057647944;0.504827028;0.525179202;0.141492568;0.040208733;0.127625856;7.421237345;2.897183474;4.114990642;2.179796762;2.179796762;1.083047934;2.447820027;0.793647221;2.19221454;;;;;;;;;;
46;1;4.7199;2.52656;19.5983;7.756910582;2.606726754;0.552284318;2.259281741;1.048529763;0.477968576;0.542074196;0.135433498;0.043746038;0.119997034;7.74164693;2.850973364;4.517396632;2.157805169;2.157805169;1.111697282;2.798070454;0.847127901;2.233619481;;;;;;;;;;
47;1;4.77775;2.40515;19.0368;7.915015695;2.786057804;0.583131768;1.382367243;0.977956432;0.457143074;0.55512532;0.127507958;0.043935804;0.113371148;7.627572757;2.59286295;4.896530843;2.016095732;2.016095732;1.133209147;3.353963423;1.031880755;2.489942935;;;;;;;;;;
48;1;4.73116;2.02185;18.2806;9.041521379;2.796259073;0.591030334;0.5830592;1.0132532;0.518825162;0.527460496;0.118443186;0.044529378;0.106571116;8.571888132;3.674057925;4.94937575;2.080288556;2.080288556;1.071819596;3.391790378;1.127176022;2.366874585;;;;;;;;;;
49;1;4.77941;2.00702;17.5934;8.76593158;2.864401204;0.599321089;0.257579899;0.94319428;0.49603874;0.479951291;0.122553098;0.051507253;0.105347313;7.835797055;3.628521497;4.555894959;1.947021222;1.947021222;0.981221532;3.654056979;1.300366843;2.726997923;;;;;;;;;;
50;0;4.7218;1.33595;11.7169;8.770462966;2.918305207;0.618049305;0.473876383;0.558168497;0.342652865;0.244759626;0.111025991;0.04805114;0.105027532;4.894358514;1.587065113;2.330432994;1.183857389;1.183857389;0.556459401;3.627863571;1.346859458;2.545806876;;;;;;;;;;
51;1;4.70345;1.45265;13.3502;9.19023853;2.918112023;0.620419484;0.637240547;0.723013728;0.487220995;0.301811862;0.104805008;0.037576588;0.097632801;6.570678648;2.752624798;3.091295722;1.504833478;1.504833478;0.632063698;3.615124909;1.344549373;2.612415643;;;;;;;;;;
52;1;4.72196;1.1267;10.7312;9.524451939;3.083259978;0.652961901;0.403197995;0.533592002;0.384574227;0.213539717;0.101618161;0.035841671;0.091991038;4.883855116;1.917268186;2.321310011;1.125238203;1.125238203;0.500370609;3.913834593;1.39192296;2.816933638;;;;;;;;;;
53;1;4.7378;1.2202;11.341;9.294377971;3.307870835;0.698187099;-1.030736068;0.578820222;0.42066643;0.228675546;0.11700317;0.051430176;0.09206235;4.563412211;1.562168153;2.483920371;1.228666312;1.228666312;0.487696821;3.545463651;1.099326019;3.039812185;;;;;;;;;;
54;1;4.73506;1.11957;10.6707;9.531069964;3.43751352;0.725970425;-0.996412353;0.548230064;0.427633927;0.225862185;0.116304164;0.052672408;0.089851449;4.258705566;1.495525414;2.513728928;1.167677344;1.167677344;0.466906438;3.735408076;1.079958414;3.150611585;;;;;;;;;;
55;0;4.75399;1.14167;11.0825;9.707270928;3.395867132;0.714319368;-0.631405263;0.577126942;0.431258143;0.233972305;0.113141355;0.051447514;0.088426984;4.659384951;1.621322044;2.645937852;1.22062991;1.22062991;0.480257636;4.126078236;1.204988958;3.446302283;;;;;;;;;;
56;1;4.7533;1.07438;10.7914;10.04430462;3.519536607;0.740440664;-1.408714521;0.576245768;0.450971573;0.245545411;0.106358806;0.043455883;0.085245408;4.875833797;2.130852048;2.880453212;1.212350175;1.212350175;0.503666926;4.454926151;1.467387076;3.712510211;;;;;;;;;;
57;1;4.69641;1.18915;12.4262;10.44964891;3.061236966;0.651824897;-0.86054629;0.662466779;0.373934858;0.294212814;0.095412095;0.031070453;0.083281911;6.5840101;1.73600826;3.532733697;1.376982268;1.376982268;0.616166391;4.823989529;1.552354641;3.816575733;;;;;;;;;;
58;1;4.7557;1.09218;11.6988;10.71142119;3.109297988;0.653804485;-0.647180186;0.587555939;0.357852535;0.30980823;0.09204365;0.034718754;0.082668797;6.054948152;1.51718641;3.747583607;1.223416553;1.223416553;0.652017579;4.890594493;1.509406679;3.730829103;;;;;;;;;;
59;1;4.74571;1.08092;10.6524;9.854938386;3.561708163;0.750511127;-1.506406007;0.556892641;0.441837641;0.235360146;0.114207449;0.055109616;0.09052892;4.405894751;1.409319113;2.599833808;1.180648587;1.180648587;0.504131099;4.281445988;1.114299533;3.600203899;;;;;;;;;;
60;1;4.72843;1.32799;14.2014;10.69390583;2.982050829;0.630664053;-0.407230213;0.754123051;0.351491036;0.372579905;0.107184993;0.055416266;0.08399511;7.373070598;2.017463747;4.435733259;1.559637807;1.559637807;0.767557096;4.692393423;1.105009431;3.850696814;;;;;;;;;;
61;1;4.74038;1.20221;11.2794;9.382221076;3.844592981;0.811030546;-0.793271132;0.600402027;0.451941238;0.264747341;0.126912659;0.076154327;0.083273282;4.402065376;1.030433848;3.17925912;1.27158499;1.27158499;0.554605327;4.385136194;1.087089602;4.021173055;;;;;;;;;;
62;1;4.69987;1.5192;12.8191;8.438059505;4.096044948;0.871523031;-2.809643403;0.715578706;0.490843379;0.364259863;0.156192363;0.095228277;0.087658808;4.368593274;1.025259924;4.155427989;1.52262685;1.52262685;0.762087036;3.420401627;0.801764302;3.87012634;;;;;;;;;;
63;1;4.68829;1.78542;13.5909;7.612158484;4.565558497;0.973821691;-2.576492366;0.771856524;0.50735912;0.419161144;0.183989455;0.111144004;0.088814898;4.021213671;0.93966368;4.719491342;1.655967622;1.655967622;0.883398851;2.906361046;0.546802702;3.753178511;;;;;;;;;;
64;1;4.70433;2.2591;14.4117;6.379398876;4.753480318;1.010447889;-0.142297373;0.783105552;0.489329451;0.397415572;0.247051283;0.162296989;0.122005046;3.227181443;0.680167911;3.257369954;1.745281933;1.745281933;0.873973552;1.969643771;0.334582456;2.677147218;;;;;;;;;;
65;1;4.63821;2.38642;16.3372;6.845903068;4.643072632;1.001048386;-1.41048323;0.93604235;0.541012051;0.554470798;0.233678442;0.16128322;0.118385757;4.438459685;1.772108315;4.683593821;2.017091918;2.017091918;1.138963091;2.043557523;0.411112373;2.253845397;;;;;;;;;;
66;1;4.63382;2.70397;16.4678;6.090230291;5.052324942;1.090315321;-0.222761248;0.982025361;0.596421312;0.532513132;0.253068525;0.160467556;0.124837607;3.924319562;0.844721982;4.265646744;2.121735972;2.121735972;1.115235378;2.180609121;0.405980249;2.566731492;;;;;;;;;;
67;1;4.57423;3.3076;17.1894;5.19694038;5.557124337;1.214876457;-0.136184529;1.011216432;0.616959469;0.557735182;0.311321561;0.208081451;0.15122742;3.326807205;0.480493245;3.688055928;2.244193315;2.244193315;1.199032405;1.903684084;0.415820517;2.357193144;;;;;;;;;;
68;1;4.58972;3.52501;18.1565;5.15076553;5.303507332;1.15551871;0.125126619;1.047903732;0.590971939;0.562889239;0.316578848;0.214009795;0.157555363;3.572928324;0.805941602;3.572644112;2.314048366;2.314048366;1.210367953;2.066953504;0.505567806;2.366401848;;;;;;;;;;
69;1;4.56635;3.38189;18.3148;5.415551659;5.585340225;1.22315202;0.31040259;1.078739195;0.604670982;0.587318099;0.305416785;0.217221604;0.160033287;3.985739993;1.116469388;3.669974602;2.356692869;2.356692869;1.253543859;2.005025956;0.581618453;2.086678672;;;;;;;;;;
70;1;4.55504;3.16446;17.4581;5.516928639;5.785408175;1.270111388;1.016119246;1.051616534;0.661847243;0.579961976;0.289778264;0.207772185;0.15070186;3.894418518;0.809216786;3.848406227;2.2931855;2.2931855;1.250311743;3.190530016;1.05930658;3.1134251;;;;;;;;;;
71;1;4.5736;3.17623;18.8145;5.923531986;5.912687378;1.292786291;2.083258227;1.131570612;0.679728715;0.735125066;0.273054915;0.193368325;0.149017404;4.570134321;1.566048176;4.933149046;2.42474013;2.42474013;1.525214273;2.876638136;1.051648238;2.691554202;;;;;;;;;;
72;1;4.57012;3.13209;17.4289;5.564622983;5.52126178;1.208121839;3.691184926;1.036102676;0.628598463;0.546730939;0.276434435;0.189037903;0.167873054;4.154261913;1.114170054;3.256811783;2.246852444;2.246852444;1.190677706;2.647109137;1.078897206;2.242273201;;;;;;;;;;
73;1;4.55283;3.26908;18.3266;5.606042067;5.060203662;1.111441381;4.687271036;1.080750285;0.590326815;0.562743173;0.277300894;0.183979491;0.1711575;4.608212832;1.925231615;3.287867452;2.334335423;2.334335423;1.168721433;2.806679764;1.186969887;2.346689321;;;;;;;;;;
74;0;4.55614;3.1093;17.6023;5.661177757;5.110369887;1.121644613;6.036586053;1.036641786;0.589816974;0.514112604;0.275098923;0.179066012;0.174350437;4.330646756;1.521232814;2.948731377;2.241861561;2.241861561;1.127719956;2.65451713;1.29498769;2.265442209;;;;;;;;;;
75;1;4.5599;2.97262;16.2619;5.470561323;5.452745207;1.195803681;5.989739337;0.959955041;0.621241332;0.486868352;0.280188716;0.17489157;0.179764469;3.605447674;1.06516716;2.708368102;2.108593109;2.108593109;1.080093862;2.798886798;1.277772766;2.432837059;;;;;;;;;;
76;0;4.54197;3.03956;16.2024;5.330508363;4.885529116;1.075640992;6.238428264;0.921690111;0.529592418;0.480783889;0.294536483;0.188366192;0.195342329;3.511811214;1.179804226;2.461237615;2.058317661;2.058317661;1.059192377;2.490951343;1.137664658;2.078060139;;;;;;;;;;
77;1;4.48146;2.78681;16.2145;5.818301212;4.470742221;0.997608418;5.749148426;0.922411291;0.537827475;0.490424995;0.293079329;0.202735867;0.200388936;3.983608018;1.977007824;2.447365637;2.069714507;2.069714507;1.023751188;3.13379253;1.398770792;2.356077436;;;;;;;;;;
78;1;4.45874;2.74535;17.5251;6.383557652;4.299339431;0.964249862;6.544886509;1.027538325;0.545624482;0.658044425;0.283919084;0.194829409;0.190236704;4.639020402;2.44747567;3.459082356;2.247277874;2.247277874;1.357666067;2.999929709;1.383303451;2.368783423;;;;;;;;;;
79;1;4.44635;2.60454;15.8971;6.103611386;4.31518856;0.970501324;5.550580416;0.955657343;0.609549005;0.476800072;0.293812035;0.199379769;0.182049321;3.861951528;1.742334867;2.619070856;2.118436515;2.118436515;1.016307758;3.250596208;1.421581094;2.799834457;;;;;;;;;;
80;1;4.37509;2.52818;15.0748;5.962708351;4.2908039;0.980735002;4.332614897;0.909590877;0.499846623;0.471080595;0.311558025;0.224419568;0.184240324;3.711811167;1.758170286;2.556881057;2.047684133;2.047684133;1.005817023;2.563403113;1.147349307;2.20061831;;;;;;;;;;
81;1;4.39455;2.66471;15.7588;5.913889316;4.334501241;0.98633563;3.27092161;0.924065284;0.566780241;0.493449841;0.325951927;0.235480185;0.192056525;3.684990925;1.934530113;2.569294859;2.104327413;2.104327413;1.030444528;3.022920286;1.291400057;2.561842271;;;;;;;;;;
82;1;4.35927;2.56971;15.3958;5.991259714;4.440165725;1.018557172;2.924094773;0.94414538;0.571604908;0.482517945;0.308620336;0.216813045;0.174938923;3.858762202;1.85513858;2.758208039;2.125282327;2.125282327;1.007861408;2.623367752;1.123405115;2.341426634;;;;;;;;;;
83;1;4.33191;2.93538;16.0492;5.467503356;4.73069741;1.092058101;1.821089426;1.027590555;0.621461857;0.514219594;0.325630842;0.223417687;0.180193725;3.599330875;1.22409557;2.853704219;2.291575192;2.291575192;1.115193991;2.322077579;0.794813102;2.225380261;;;;;;;;;;
84;1;4.39538;3.11421;16.3149;5.238856724;4.816789304;1.095875511;3.32309137;0.987199358;0.598767411;0.489494196;0.33485673;0.231855915;0.18952764;3.2979377;0.92150293;2.582706117;2.218012333;2.218012333;1.10118124;2.011527544;0.737248581;1.891811497;;;;;;;;;;
85;1;4.42516;3.21663;17.2535;5.363843526;4.572353215;1.033262801;4.523750721;1.054275398;0.617357938;0.514326262;0.326624618;0.226407246;0.168048839;3.583647828;1.086138032;3.06057611;2.334498083;2.334498083;1.095216896;2.060573436;0.685356098;2.25976443;;;;;;;;;;
86;1;4.41326;2.96197;16.2143;5.474160778;4.604185398;1.043261761;4.128855193;1.002975778;0.653622553;0.485987456;0.320129278;0.213653712;0.151167618;3.149026671;0.463089279;3.214891283;2.233313422;2.233313422;1.069510974;2.261075579;0.584705135;2.80465628;;;;;;;;;;
87;1;4.40254;3.0717;16.42;5.345574112;4.37056206;0.992736479;4.860096132;1.023973196;0.655899258;0.458955512;0.324531865;0.20355938;0.14773131;3.093646567;0.408269812;3.106690878;2.275771974;2.275771974;1.022534719;2.114092551;0.49470854;2.868837764;;;;;;;;;;
88;1;4.37946;2.87678;15.5713;5.412753148;4.135423271;0.944276982;5.241338852;0.993791235;0.701418497;0.465841907;0.313806156;0.182360712;0.145283665;2.935898378;0.496861966;3.206430035;2.20308736;2.20308736;1.032077014;1.847358174;0.430375663;2.611139401;;;;;;;;;;
89;1;4.41307;3.07447;16.7042;5.433196616;3.473577543;0.787111363;5.796756406;1.024352913;0.644175048;0.458533629;0.284863466;0.143785043;0.129054377;3.408382792;0.564346632;3.553026552;2.242937612;2.242937612;1.007298774;1.730097491;0.391296037;2.828699656;;;;;;;;;;
90;1;4.49303;3.37865;18.0183;5.332988028;3.132364761;0.697160883;6.101350627;1.043988977;0.557449073;0.510078054;0.262731086;0.118277038;0.121943544;3.871842564;0.787317608;4.182903325;2.255566059;2.255566059;1.080680521;1.677331545;0.39868347;2.837658972;;;;;;;;;;
91;1;4.5067;3.68889;18.5649;5.032652099;3.036168442;0.673701032;6.159523402;1.049720269;0.509972111;0.537546764;0.278748984;0.122024976;0.125934054;3.717298514;0.633074885;4.268478205;2.275856813;2.275856813;1.137375463;1.399880537;0.346533168;2.537012794;;;;;;;;;;
92;1;4.49294;3.95834;18.842;4.760076194;3.146127408;0.70023802;5.851968827;1.049805257;0.501781919;0.521284727;0.306894905;0.144325251;0.136631248;3.453797001;0.402740163;3.815267253;2.306818889;2.306818889;1.124508674;1.421511251;0.376386201;2.524317615;;;;;;;;;;
93;1;4.50316;4.25566;19.1358;4.496552826;3.25361937;0.722519158;5.726902386;1.054074008;0.500528936;0.512362874;0.325404923;0.155616432;0.147242381;3.325082554;0.409682231;3.479724186;2.33235712;2.33235712;1.113662406;1.451157027;0.454072661;2.464135759;;;;;;;;;;
