time;depth
-0.8446;5.49515
-0.8444;5.52372
-0.8442000000000001;5.55781
-0.844;5.63887
-0.8438;5.64139
-0.8436;5.77999
-0.8434;5.82703
-0.8432000000000001;5.84262
-0.843;5.79302
-0.8428;5.69202
-0.8426;5.78111
-0.8424;5.72167
-0.8422000000000001;5.73625
-0.842;5.70597
-0.8418;5.71622
-0.8416;5.65449
-0.8414;5.66506
-0.8412000000000001;5.72591
-0.841;5.80017
-0.8408;5.74826
-0.8406;5.72763
-0.8404;5.64965
-0.8402000000000001;5.6813
-0.84;5.74915
-0.8398;5.71572
-0.8396;5.84094
-0.8394;5.8022
-0.8392000000000001;5.77842
-0.839;5.8289
-0.8388;5.8711
-0.8386;6.03948
-0.8384;6.0839
-0.8382000000000001;6.04842
-0.838;6.09098
-0.8378;6.11283
-0.8376;6.099
-0.8374;6.02269
-0.8372;6.03144
-0.837;6.11224
-0.8368;6.12351
-0.8366;6.10376
-0.8364;6.1463
-0.8362;6.12436
-0.836;6.13888
-0.8358;6.23555
-0.8356;6.22239
-0.8354;6.22808
-0.8352;6.21068
-0.835;6.12208
-0.8348;6.08227
-0.8346;6.09579
-0.8344;6.12952
-0.8342;6.1371
-0.834;6.14325
-0.8338;6.18018
-0.8336;6.18732
-0.8334;6.18725
-0.8332;6.15783
-0.833;6.15323
-0.8328;6.07239
-0.8326;6.02324
-0.8324;5.96737
-0.8322;5.97506
-0.8320000000000001;6.02292
-0.8318;5.98796
-0.8316;5.98694
-0.8314;5.93831
-0.8312;5.9284
-0.831;5.88835
-0.8308;5.92107
-0.8306;5.98138
-0.8304;5.90519
-0.8302;5.84096
-0.8300000000000001;5.89061
-0.8298;5.96398
-0.8296;5.99417
-0.8294;5.98179
-0.8292;5.97547
-0.8290000000000001;5.94304
-0.8288;5.92865
-0.8286;5.95073
-0.8284;5.93838
-0.8282;5.93366
-0.8280000000000001;5.87878
-0.8278;5.88177
-0.8276;6.01447
-0.8274;6.03009
-0.8272;6.05059
-0.8270000000000001;6.06974
-0.8268;6.10084
-0.8266;6.13065
-0.8264;6.11489
-0.8262;6.0997
-0.8260000000000001;6.07222
-0.8258;6.03552
-0.8256;6.03419
-0.8254;6.02763
-0.8252;6.09665
-0.8250000000000001;6.11126
-0.8248;6.15091
-0.8246;6.16189
-0.8244;6.1678
-0.8242;6.18222
-0.8240000000000001;6.23101
-0.8238;6.23041
-0.8236;6.22331
-0.8234;6.2197
-0.8232;6.16772
-0.8230000000000001;6.12794
-0.8228;6.13771
-0.8226;6.09133
-0.8224;6.0773
-0.8222;6.09671
-0.8220000000000001;6.13773
-0.8218;6.10826
-0.8216;6.10701
-0.8214;6.09033
-0.8212;6.11365
-0.8210000000000001;6.05674
-0.8208;6.03677
-0.8206;6.04136
-0.8204;6.0214
-0.8202;6.0271
-0.8200000000000001;5.96615
-0.8198;5.95742
-0.8196;5.93862
-0.8194;5.96053
-0.8192;5.90872
-0.8190000000000001;5.86188
-0.8188;5.96265
-0.8186;5.91721
-0.8184;5.84678
-0.8182;5.90169
-0.8180000000000001;5.83894
-0.8178;5.9227
-0.8176;6.00054
-0.8174;5.99599
-0.8172;6.00887
-0.8170000000000001;6.03363
-0.8168;6.05068
-0.8166;6.06788
-0.8164;5.98882
-0.8162;6.01207
-0.8160000000000001;6.01117
-0.8158;5.99373
-0.8156;5.99394
-0.8154;5.95481
-0.8152;5.94066
-0.8150000000000001;6.00973
-0.8148;5.97148
