Length [mm],Keyhole depth [mm]
0.0,5.3968938740293355
0.0021570319240724763,5.375323554788611
0.004314063848144953,5.3666954270923215
0.0064710957722174285,5.358067299396031
0.008628127696289905,5.349439171699741
0.010785159620362382,5.340811044003451
0.012942191544434857,5.332182916307161
0.015099223468507334,5.3300258843830886
0.01725625539257981,5.317083692838654
0.019413287316652286,5.310612597066437
0.021570319240724764,5.301984469370147
0.02372735116479724,5.295513373597929
0.025884383088869714,5.289042277825712
0.028041415012942193,5.282571182053495
0.030198446937014668,5.2782571182053495
0.032355478861087146,5.280414150129422
0.03451251078515962,5.265314926660914
0.036669542709232096,4.73899913718723
0.03882657463330457,4.728213977566868
0.04098360655737705,4.726056945642796
0.04314063848144953,4.726056945642796
0.045297670405522,4.723899913718723
0.04745470232959448,4.087575496117343
0.04961173425366695,2.804141501294219
0.05176876617773943,2.7868852459016393
0.05392579810181191,2.7739430543572046
0.056082830025884385,2.758843830888697
0.05823986194995686,2.4805867126833476
0.060396893874029335,2.4654874892148406
0.06255392579810182,2.1484037963761864
0.06471095772217429,1.8507333908541848
0.06686798964624677,0.9016393442622951
0.06902502157031924,0.5414150129421915
0.07118205349439172,0.5284728213977566
0.07333908541846419,0.5176876617773943
0.07549611734253667,0.5069025021570319
0.07765314926660914,0.49611734253666956
0.07981018119068162,0.4853321829163072
0.0819672131147541,0.4745470232959448
0.08412424503882658,0.4637618636755824
0.08628127696289906,0.45297670405522
0.08843830888697153,0.44219154443485764
0.090595340811044,0.42924935289042276
0.09275237273511648,0.41630716134598794
0.09490940465918896,0.4055220017256255
0.09706643658326143,0.39473684210526316
0.0992234685073339,0.3839516824849008
0.10138050043140638,0.3731665228645384
0.10353753235547886,0.3645383951682485
0.10569456427955135,0.3559102674719586
0.10785159620362382,0.3472821397756687
0.1100086281276963,0.34081104400345125
0.11216566005176877,0.3343399482312338
0.11432269197584125,0.3278688524590164
0.11647972389991372,0.321397756686799
0.1186367558239862,0.31492666091458155
0.12079378774805867,0.3084555651423641
0.12295081967213115,0.3041415012942192
0.12510785159620363,0.29767040552200175
0.1272648835202761,0.29335634167385677
0.12942191544434858,0.28904227782571185
0.13157894736842105,0.2825711820534944
0.13373597929249353,0.27825711820534943
0.135893011216566,0.2739430543572045
0.13805004314063848,0.271786022433132
0.14020707506471097,0.2653149266609146
0.14236410698878343,0.26100086281276963
0.14452113891285592,0.2545297670405522
0.14667817083692838,0.24805867126833478
0.14883520276100087,0.24158757549611734
0.15099223468507333,0.2372735116479724
0.15314926660914582,0.23080241587575498
0.15530629853321828,0.21570319240724764
0.15746333045729077,0.19413287316652286
0.15962036238136323,0.16609145815358067
0.16177739430543572,0.12942191544434858
0.1639344262295082,0.10353753235547886
0.16609145815358067,0.09490940465918896
0.16824849007765316,0.08628127696289906
0.17040552200172562,0.07765314926660914
0.1725625539257981,0.06902502157031924
0.17471958584987057,0.06471095772217429
0.17687661777394306,0.060396893874029335
0.17903364969801552,0.056082830025884385
