index;mesh_consistency;depth;volume;surface;s_v_ratio;B_total;B_total_norm;alpha;aspect_ratio_xz_mean;aspect_ratio_xz_std;aspect_ratio_xz_max;aspect_ratio_yz_mean;aspect_ratio_yz_std;aspect_ratio_yz_max;aspect_ratio_xy_mean;aspect_ratio_xy_std;aspect_ratio_xy_max;aspect_ratio_circ_mean;aspect_ratio_circ_std;aspect_ratio_circ_max;aspect_ratio_frontal_xy_mean;aspect_ratio_frontal_xy_std;aspect_ratio_frontal_xy_max;;;;;;;;;;
10;1;5.78794;4.72762;32.736;6.924414399;4.703293168;0.812602268;-4.727669136;1.297660316;0.700930969;0.56478298;0.160347101;0.085279224;0.086254004;8.055118705;1.788861296;6.547904485;2.710127232;2.710127232;1.175988348;1.656132761;0.592250233;2.384429715;;;;;;;;;;
11;0;5.79065;2.17952;16.5074;7.573869476;5.355208169;0.924802599;-5.153792551;0.592683078;0.538771069;0.265626657;0.146874008;0.077748958;0.081471855;3.452448768;1.199076849;3.260348683;1.313175673;1.313175673;0.563349538;1.944933982;0.699413581;2.758001166;;;;;;;;;;
12;1;5.88788;1.80609;13.8921;7.691809378;3.892518181;0.661106915;-4.180429263;0.401941461;0.207714049;0.192515133;0.142484495;0.074805832;0.081072304;2.78313456;0.483279073;2.374610344;0.932561298;0.932561298;0.45769445;3.936909216;1.011060388;4.797714018;;;;;;;;;;
13;1;5.96986;1.99408;15.3209;7.683192249;3.61128997;0.604920378;-4.095342488;0.441010624;0.190180242;0.224273936;0.13598689;0.071284232;0.078317917;3.340081036;0.626161333;2.8636351;0.998614402;0.998614402;0.490693249;4.210171188;1.036391556;5.224843706;;;;;;;;;;
14;1;5.98461;1.77387;13.9921;7.887894829;3.944278459;0.659070258;-4.108304748;0.397222171;0.214201063;0.192906138;0.135925312;0.071878978;0.078635701;2.868875444;0.401577848;2.453162319;0.912892502;0.912892502;0.455032157;4.183570793;1.040202044;4.97284341;;;;;;;;;;
15;0;5.97099;1.8742;14.2082;7.580941202;4.072578761;0.682060891;-4.224067523;0.404051877;0.226169877;0.196008367;0.144798168;0.080489503;0.080185028;2.74227605;0.358594107;2.444450942;0.938701789;0.938701789;0.463497678;3.366724076;0.808052808;4.427466248;;;;;;;;;;
16;0;5.96536;1.84915;14.1593;7.657193846;4.129575194;0.692259175;-4.782788115;0.409566592;0.245079099;0.199946692;0.142168112;0.080316095;0.079707847;2.797492758;0.381135925;2.508494467;0.944739103;0.944739103;0.470900331;3.432905329;0.909145108;4.302797559;;;;;;;;;;
17;1;5.95383;1.84839;14.274;7.722396248;4.215843656;0.708089357;-5.130511841;0.419854002;0.263174303;0.202837837;0.141032248;0.080647894;0.079267127;2.868757123;0.395942586;2.558914954;0.962131176;0.962131176;0.475220152;2.932195731;0.818663576;3.955299687;;;;;;;;;;
18;1;5.99288;1.91183;14.6169;7.645501954;4.480261003;0.747597316;-5.662968222;0.424165986;0.293167993;0.196190479;0.144609399;0.084148875;0.079765655;2.793645367;0.36425462;2.45958588;0.975202795;0.975202795;0.464137443;1.436053486;0.660776259;2.210695653;;;;;;;;;;
19;1;6.02339;2.0579;15.3973;7.482044803;4.367628795;0.725111406;-5.670464129;0.445098768;0.289668562;0.196390571;0.145582888;0.08489896;0.080199688;2.978144956;0.430703768;2.448769754;1.016942005;1.016942005;0.465271218;1.306614191;0.639449517;2.077644419;;;;;;;;;;
20;0;6.04668;1.90315;15.0782;7.922759635;4.429728435;0.732588534;-5.647353073;0.440758098;0.290380963;0.205896955;0.134728773;0.075581952;0.078091118;3.143818241;0.614297502;2.636624509;0.9919107;0.9919107;0.463088836;1.641741682;0.780090203;2.269720792;;;;;;;;;;
21;1;6.07008;5.37682;34.3291;6.384647431;4.953686121;0.81608251;-5.288760261;1.211801405;0.622543214;0.549036421;0.166053093;0.092594586;0.082771891;7.350720351;1.437760073;6.633126473;2.556031252;2.556031252;1.16001766;1.315134796;0.54463885;2.285686421;;;;;;;;;;
22;1;6.08461;5.40117;34.4118;6.371175134;4.911095856;0.807134041;-4.678683685;1.208097542;0.60672626;0.554425181;0.165781869;0.091658616;0.082773259;7.349608277;1.451652958;6.698119501;2.548126895;2.548126895;1.169483336;1.313375274;0.520394;2.362443239;;;;;;;;;;
23;1;6.08263;5.31642;34.3863;6.467942713;4.926151381;0.809871944;-4.727226763;1.226043438;0.647818701;0.553201493;0.162877599;0.088694673;0.081800471;7.47805051;1.460804426;6.762815488;2.577276376;2.577276376;1.166959029;1.302610392;0.568356622;2.226914435;;;;;;;;;;
24;1;6.08343;5.39775;34.7975;6.446667593;4.937392881;0.81161333;-4.748842323;1.241613366;0.655062156;0.559073253;0.164470445;0.089664083;0.082419622;7.499937805;1.461355245;6.783254287;2.609218861;2.609218861;1.177288142;1.262111556;0.552518711;2.105122917;;;;;;;;;;
25;1;6.06787;5.3901;34.9006;6.474944806;4.93060893;0.81257656;-4.868901364;1.254718918;0.665688503;0.568192957;0.165415882;0.089735087;0.082649925;7.51805312;1.506895101;6.874694173;2.634968567;2.634968567;1.192161335;1.061994249;0.515789307;2.01947323;;;;;;;;;;
26;1;6.06811;5.44342;34.8332;6.399138777;4.972607604;0.819465633;-5.014862447;1.252568396;0.677401635;0.567998273;0.168773565;0.09181622;0.082750313;7.321877359;1.452005049;6.864001529;2.635597964;2.635597964;1.191423689;1.017360401;0.525461726;2.036097646;;;;;;;;;;
27;0;5.90478;5.60487;34.534;6.161427473;5.087087346;0.861520217;-5.56180747;1.327173627;0.78428636;0.585020949;0.181281736;0.103038001;0.086960225;7.12850167;1.450219093;6.727454375;2.799330566;2.799330566;1.229868005;0.834093038;0.501795746;1.766865765;;;;;;;;;;
28;1;5.90541;5.66027;34.6131;6.115096983;5.10588878;0.864612073;-5.564207008;1.330466124;0.792718279;0.585853649;0.184076576;0.105677656;0.088044861;7.031828152;1.45571387;6.654035746;2.809530652;2.809530652;1.234098903;0.902180786;0.497270039;1.860464937;;;;;;;;;;
29;1;5.90498;5.17835;34.4214;6.647175259;5.019328879;0.850016237;-5.797196745;1.36367353;0.859715544;0.592552049;0.171206756;0.096543448;0.085680222;7.611113416;1.795698659;6.915855635;2.85085756;2.85085756;1.237238737;0.888726095;0.572961321;1.807388228;;;;;;;;;;
30;1;6.05319;4.98019;34.3925;6.905861021;4.881028305;0.806356368;-5.598071718;1.265248999;0.721978477;0.578536276;0.159700619;0.085100446;0.08215602;7.699516389;1.790302661;7.041921875;2.646791879;2.646791879;1.208979067;1.097657284;0.62614196;2.081583572;;;;;;;;;;
31;1;6.03572;4.99004;34.472;6.908161057;4.88854346;0.809935428;-5.629181169;1.272545853;0.727327724;0.583951045;0.159305753;0.085344233;0.082778525;7.771498356;1.837721388;7.054378458;2.662983505;2.662983505;1.217937545;1.16772743;0.634805851;2.164026035;;;;;;;;;;
32;1;6.01852;4.99908;34.1945;6.840158589;4.861011981;0.807675638;-5.680535702;1.25726413;0.705386376;0.587046151;0.160622433;0.086869094;0.082792115;7.657615397;1.802143207;7.090604593;2.640005822;2.640005822;1.226293175;1.191243497;0.680688119;2.089237908;;;;;;;;;;
33;0;6.02028;4.97109;34.373;6.914580102;4.868056289;0.808609614;-5.668489355;1.269052768;0.720805853;0.590413735;0.158981251;0.085263881;0.082974712;7.779807354;1.868071876;7.11558642;2.660449767;2.660449767;1.233665212;1.072229276;0.629868003;2.019530319;;;;;;;;;;
34;1;5.98738;5.1088;34.4083;6.735104134;4.904705736;0.819173952;-5.54646537;1.282569774;0.733962689;0.59733456;0.163495009;0.088992631;0.084119431;7.643608518;1.829594193;7.101029475;2.695261831;2.695261831;1.2487482;1.060768716;0.594488497;1.988956726;;;;;;;;;;
35;1;5.96863;5.038;34.5048;6.848908297;4.900534802;0.821048516;-5.721164568;1.300727949;0.747855931;0.611952324;0.161603409;0.086783855;0.083664426;7.814063117;1.943075774;7.314367132;2.727392585;2.727392585;1.274054515;1.185982155;0.667790289;2.024307016;;;;;;;;;;
36;1;5.9356;5.38242;35.9589;6.680805288;4.881041905;0.822333362;-5.709963846;1.345205103;0.705357076;0.620522104;0.167218793;0.090356804;0.087281319;8.013044525;1.912046552;7.109449164;2.823001876;2.823001876;1.297171305;0.847011073;0.561268896;1.61649748;;;;;;;;;;
37;1;5.93679;5.3302;35.8892;6.733180744;4.785687403;0.806106903;-5.70124211;1.340082626;0.698061619;0.618792479;0.165290476;0.087641984;0.086356937;8.062741396;1.909624499;7.165521385;2.813498172;2.813498172;1.295250464;1.09740674;0.583530388;1.940173558;;;;;;;;;;
38;1;5.95283;5.84061;36.7868;6.298451703;4.877651847;0.819383696;-4.615873304;1.352304486;0.682474991;0.628232958;0.173206506;0.09249411;0.088916364;7.821174555;1.798152364;7.065436876;2.848391513;2.848391513;1.314994717;1.139407542;0.509535849;1.781970286;;;;;;;;;;
39;1;5.9346;5.88757;36.6584;6.226405801;4.951775287;0.83439074;-5.891091741;1.36491433;0.717341668;0.630246183;0.174875111;0.093272475;0.088997742;7.738566647;1.775745166;7.081597452;2.877966377;2.877966377;1.322389041;0.841732;0.537061667;1.715172881;;;;;;;;;;
40;1;5.92136;5.97192;37.0965;6.211821324;5.057366363;0.854088649;-5.916460366;1.420253577;0.800343332;0.631242316;0.175545796;0.093735952;0.089000331;7.888370291;1.777031729;7.092583913;2.985706734;2.985706734;1.324606172;0.859460912;0.540274;1.734957866;;;;;;;;;;
41;1;5.92114;5.87982;37.3087;6.345211248;5.02067565;0.84792382;-5.913252575;1.428589644;0.79747192;0.642292532;0.172380261;0.090840749;0.087818224;8.076131219;1.843749928;7.313886581;2.998493116;2.998493116;1.342069264;0.806223332;0.544500119;1.694786763;;;;;;;;;;
42;1;5.9181;1.53518;14.8016;9.641605545;4.487280604;0.758229939;-5.82307109;0.517730573;0.549010762;0.282741758;0.10389051;0.035208247;0.074636623;4.254517364;2.786194796;3.788244243;1.104494053;1.104494053;0.578300468;1.95002197;1.269147482;2.435351941;;;;;;;;;;
43;1;5.92326;2.57861;18.0374;6.995008939;5.290017523;0.893092237;-5.680427562;0.563619304;0.538773344;0.31871672;0.153370458;0.077015194;0.083085666;3.270423356;1.158052543;3.836001284;1.26430106;1.26430106;0.709128081;1.666936946;0.69394028;2.714636951;;;;;;;;;;
44;1;5.92191;5.22377;36.0552;6.902141557;4.835640603;0.816567729;-5.319785888;1.384571891;0.750775673;0.640882587;0.155945088;0.077172774;0.082489433;8.623229022;2.026384869;7.769268877;2.893019345;2.893019345;1.334878443;1.189907379;0.603890138;2.18551674;;;;;;;;;;
45;1;5.93852;1.5956;14.5186;9.099147656;4.500209296;0.757799805;-5.181823834;0.491603293;0.435895361;0.212647764;0.107832076;0.040286044;0.072351697;3.949036969;1.747982131;2.939084676;1.059040158;1.059040158;0.444038245;2.622006789;1.22751269;3.271296973;;;;;;;;;;
46;1;5.93872;1.52377;14.4325;9.471573794;4.38641318;0.73861256;-5.195312376;0.491206694;0.435302856;0.212947571;0.102126337;0.035796431;0.070697726;4.178296556;1.950346884;3.012085153;1.051555602;1.051555602;0.441246599;2.81087286;1.368819057;3.366684609;;;;;;;;;;
47;1;5.96767;2.39335;17.468;7.298556417;4.561188811;0.764316527;-5.025306383;0.534094313;0.410323427;0.322103266;0.140477031;0.067524731;0.078217294;3.525768192;0.921569318;4.11805688;1.188549252;1.188549252;0.713264976;2.631544006;0.865863825;3.721248996;;;;;;;;;;
48;1;5.9688;2.41952;21.4662;8.872090332;5.984941085;1.002704243;-4.868460756;0.93030226;0.906912869;0.531704363;0.119576287;0.051759339;0.07378535;6.279397067;4.107495838;7.206096592;1.945972877;1.945972877;1.087861882;3.169523947;1.124748593;3.991158239;;;;;;;;;;
49;1;5.98216;2.40498;21.5121;8.94481451;5.796302332;0.968931345;-4.852599495;0.928712633;0.889333123;0.540530009;0.118223256;0.051156398;0.074210987;6.404386275;4.164027814;7.283692464;1.93973239;1.93973239;1.103582987;2.571811801;1.073960189;3.245734803;;;;;;;;;;
50;0;5.99932;2.46748;21.8295;8.846880218;5.834217876;0.97247986;-4.800168497;0.941906989;0.903280327;0.543968816;0.121359111;0.054364844;0.074754806;6.314975064;4.10054743;7.276706996;1.968542955;1.968542955;1.109550749;2.497993549;1.022019737;3.220443366;;;;;;;;;;
51;1;5.89119;4.23729;27.5076;6.491790744;5.945405645;1.009202834;-5.731877334;1.139100178;1.086679666;0.542211845;0.165754911;0.091222823;0.085186185;5.702793169;2.424571563;6.365020883;2.422240272;2.422240272;1.134196996;0.633161995;0.512088993;1.371311632;;;;;;;;;;
52;1;5.85644;2.96754;22.7792;7.67612231;5.464124974;0.933011347;-5.643358946;0.958350339;0.819134076;0.502017437;0.141833887;0.071706271;0.080651215;5.733616674;2.838557571;6.22454899;2.030990564;2.030990564;1.046376297;1.829826138;0.778474619;2.77009034;;;;;;;;;;
53;1;5.81616;3.19774;23.4287;7.326643192;5.568450567;0.957410141;-5.683554981;0.990517951;0.85188664;0.506105059;0.151870898;0.08068277;0.083024195;5.540474785;2.623219463;6.095874354;2.109297078;2.109297078;1.059085376;1.887624531;0.787330065;2.735347352;;;;;;;;;;
54;1;5.80719;2.62712;19.7973;7.535742562;5.130045326;0.883395468;-5.612155212;0.785872623;0.72770593;0.362899268;0.145699085;0.076564532;0.082774457;4.5980417;1.864628312;4.384193873;1.688450739;1.688450739;0.757724476;1.768200789;0.779709553;2.657525583;;;;;;;;;;
55;1;5.77237;3.16038;24.3254;7.696985806;5.190349531;0.899171316;-5.494268759;1.045563441;0.856383263;0.528960895;0.145168771;0.075024948;0.083824495;6.248631071;2.751683361;6.310337986;2.202422847;2.202422847;1.095411417;1.570868551;0.73417626;2.401383854;;;;;;;;;;
56;1;5.75758;5.28112;33.0234;6.253105402;4.613197731;0.801239015;-5.362569924;1.308474846;0.731950024;0.587608856;0.174941383;0.097935023;0.090812459;7.35306433;1.531913093;6.470575297;2.768589172;2.768589172;1.228068042;1.166536062;0.562731272;2.094346479;;;;;;;;;;
57;1;5.78913;2.72652;24.1095;8.842590555;4.800893884;0.829294537;-4.087567431;1.03820938;0.833773109;0.52392242;0.126601916;0.05910475;0.082076927;7.17010591;3.242849328;6.383309411;2.159530468;2.159530468;1.076970115;1.772774354;0.775233105;2.201223182;;;;;;;;;;
58;1;5.79004;3.10797;23.2942;7.49498869;5.608189756;0.968592576;-4.942260982;0.971111587;0.811963147;0.49849172;0.149560746;0.079674661;0.085158652;5.585387747;2.666585791;5.853682626;2.068371042;2.068371042;1.042766544;1.072901838;0.573599885;1.776336924;;;;;;;;;;
59;0;5.80668;5.4824;34.0184;6.205019699;4.66664794;0.803668868;-4.973326423;1.28429559;0.643206667;0.636308872;0.177206101;0.098207332;0.091374417;7.294332211;1.652762728;6.963753011;2.728045481;2.728045481;1.342045713;0.889969631;0.46963142;1.646026439;;;;;;;;;;
60;1;5.80695;5.45275;34.5502;6.336289028;4.772988113;0.821944069;-5.924862119;1.305173093;0.687760503;0.654917986;0.174557699;0.095053976;0.090750911;7.444115173;1.703074946;7.216654712;2.763635131;2.763635131;1.372761949;0.480613341;0.463023889;1.382389665;;;;;;;;;;
61;1;5.80538;4.56889;32.2993;7.0693976;5.096241213;0.877847998;-5.633623416;1.270382334;0.769231412;0.677732018;0.157259877;0.082956978;0.087382566;7.747077553;2.727408486;7.755918027;2.67042535;2.67042535;1.404576445;0.491860348;0.404789625;1.171896099;;;;;;;;;;
62;1;5.8077;5.83992;36.2983;6.215547473;4.774205056;0.822047464;-5.68468659;1.365407732;0.679730703;0.668907898;0.176182119;0.095436163;0.091597879;7.806757255;1.779554747;7.30265709;2.883442524;2.883442524;1.392559877;0.502179625;0.443981582;1.320063236;;;;;;;;;;
63;1;5.82345;4.8146;34.5734;7.180949612;4.398395583;0.755290349;-5.475150962;1.313233867;0.638458753;0.676920726;0.152660306;0.075732759;0.087113137;8.567497411;2.212403626;7.770592885;2.750183039;2.750183039;1.396981171;1.216993789;0.669533694;1.976621283;;;;;;;;;;
64;1;5.84028;4.96935;32.9209;6.624789962;4.398853891;0.753192294;-5.526538235;1.220478807;0.609555668;0.615012294;0.159521311;0.08271448;0.088962515;7.638551109;1.599506031;6.913162139;2.575541338;2.575541338;1.282363174;1.331349899;0.64005992;2.135647829;;;;;;;;;;
65;1;5.85558;4.79131;31.8679;6.651187254;4.59659312;0.78499365;-5.767275589;1.212225626;0.714290016;0.518337996;0.157454523;0.081241615;0.088369726;7.41212217;1.510789877;5.865560743;2.555195091;2.555195091;1.092202651;0.505918964;0.394624363;1.127156705;;;;;;;;;;
66;0;5.87436;3.47641;22.7472;6.543301854;5.90299941;1.004875324;-5.586380075;0.874636084;0.714341264;0.486466781;0.164000826;0.086711855;0.089273044;4.6136347;2.357341986;5.449201216;1.9025013;1.9025013;1.022422868;1.417153025;0.627517347;2.231538723;;;;;;;;;;
67;1;5.88905;3.38379;22.8463;6.751689673;5.947105942;1.009858287;-5.642616678;0.885563733;0.713808025;0.487903821;0.157529823;0.08230458;0.086841002;4.881059908;2.51824018;5.618357837;1.914900787;1.914900787;1.021986568;1.530351505;0.682168473;2.382396937;;;;;;;;;;
68;1;5.88872;4.78967;31.9933;6.679645988;4.311077431;0.732090748;-5.601696726;1.126122908;0.513550256;0.639091687;0.15209217;0.078859582;0.085583285;7.540357522;1.599396528;7.467482579;2.382689851;2.382689851;1.32597916;1.747054839;0.733227314;2.610092544;;;;;;;;;;
69;1;5.62558;4.66672;31.6928;6.791236672;4.426578606;0.786866173;-5.8925464;1.276486581;0.744543109;0.661956918;0.15855061;0.082527934;0.089542234;7.880063063;1.663073698;7.392678177;2.685952115;2.685952115;1.372887773;0.476301143;0.276555237;0.94725516;;;;;;;;;;
70;1;5.62539;4.59426;31.5345;6.863891029;4.396821135;0.7816029;-6.181529294;1.272106473;0.737198331;0.657530411;0.155145584;0.080161002;0.089199504;8.022973943;1.704533257;7.371458123;2.673758623;2.673758623;1.36337925;0.505312725;0.316241994;1.035226453;;;;;;;;;;
71;1;5.83871;4.75536;32.9272;6.92422866;4.446019892;0.761472978;-5.859082015;1.229382119;0.619808123;0.628662838;0.145995412;0.076110251;0.085536874;8.408860967;1.809693444;7.349612054;2.576036601;2.576036601;1.30263363;1.930522476;0.796885133;2.762192521;;;;;;;;;;
72;1;5.82212;4.83313;32.5981;6.744718226;4.470653488;0.767873814;-5.865482358;1.217995198;0.645916671;0.648526482;0.150501098;0.080412803;0.088015362;8.079214238;1.779009416;7.368332826;2.561115243;2.561115243;1.344019017;1.818359534;0.752076055;2.62404671;;;;;;;;;;
73;0;5.83969;4.87406;32.1702;6.600288056;4.466380443;0.764831771;-5.547229872;1.190581586;0.636421004;0.62288255;0.153763762;0.084037621;0.089388478;7.770296983;1.62105666;6.968264429;2.512997152;2.512997152;1.297010629;1.990702128;0.730191047;2.7710445;;;;;;;;;;
74;0;5.84044;4.57817;31.2125;6.817680427;4.394515456;0.752428833;-4.954564404;1.180688805;0.662665344;0.564607804;0.148164987;0.080722422;0.08924379;7.88965914;1.615940143;6.326578067;2.482084455;2.482084455;1.176753806;2.249391819;0.755799658;2.78465839;;;;;;;;;;
75;1;5.82215;4.55987;31.0253;6.803987833;4.404873863;0.75657169;-4.57625221;1.179067384;0.654684608;0.56476628;0.151254153;0.084613397;0.089907852;7.7831842;1.601641288;6.281612434;2.48097733;2.48097733;1.177432735;2.439857076;0.706666259;3.07106792;;;;;;;;;;
76;1;5.80907;4.37047;30.8474;7.058142488;4.415009749;0.760020063;-4.545730169;1.178432793;0.64921616;0.565425791;0.147733245;0.083628431;0.089526206;8.010188998;1.719209455;6.315757291;2.472123938;2.472123938;1.174676842;2.851608629;0.767129135;3.445191361;;;;;;;;;;
77;1;5.82526;4.47755;30.8855;6.897857087;4.471244607;0.76756138;-5.064072659;1.170603868;0.646852416;0.555567477;0.152243455;0.08910581;0.09045313;7.772092851;1.67569782;6.142048118;2.461363755;2.461363755;1.157888232;2.842582538;0.767361977;3.610045681;;;;;;;;;;
78;1;5.80862;4.60387;31.1025;6.755729419;4.539379367;0.781490159;-4.844961992;1.183000135;0.665339842;0.562915804;0.158574333;0.095399256;0.092341899;7.57382144;1.649253489;6.095995555;2.493368881;2.493368881;1.174266865;2.57570727;0.666541078;3.173069788;;;;;;;;;;
79;1;5.80839;5.00217;33.6843;6.733937471;4.586875141;0.789698202;-5.499525025;1.272868393;0.64079035;0.630280336;0.160888542;0.098523004;0.093046782;8.2443702;2.025997207;6.773800449;2.671323963;2.671323963;1.309213052;2.488118176;0.685757648;3.185677914;;;;;;;;;;
80;0;5.80725;4.74172;31.7803;6.702272593;4.65034911;0.80078335;-5.394668357;1.227125694;0.673374945;0.537168539;0.162758127;0.100151558;0.093335228;7.662861462;1.71781002;5.755260405;2.58247105;2.58247105;1.12099703;2.524290813;0.667422226;3.256825843;;;;;;;;;;
81;1;5.79095;5.60736;33.9834;6.060499058;4.776178292;0.824765935;-5.480258806;1.268534077;0.629989484;0.631413844;0.18140328;0.11492795;0.096122743;7.362225892;1.709066463;6.568828798;2.694209818;2.694209818;1.323984838;2.094330227;0.54377466;3.018467884;;;;;;;;;;
82;1;5.7757;3.99891;27.2044;6.802953805;5.803640285;1.004837558;-5.063144931;1.112376109;0.835327521;0.578414391;0.164729359;0.103490619;0.092141039;6.251417824;2.662877063;6.277489341;2.360249226;2.360249226;1.200798172;2.296654592;0.582524988;3.031705498;;;;;;;;;;
83;1;5.77439;3.88734;27.1597;6.986705562;5.98685374;1.036794145;-4.999167534;1.111804065;0.833355561;0.578229216;0.16204049;0.101361833;0.090706204;6.343448668;2.763367361;6.374748221;2.356269211;2.356269211;1.198987252;2.624452222;0.612593755;3.391316467;;;;;;;;;;
84;1;5.77578;5.32291;32.547;6.11451255;4.720374423;0.817270468;-5.226408055;1.244190773;0.664478909;0.557150896;0.178841486;0.112055211;0.094396255;7.170602007;1.48235526;5.90225637;2.642236446;2.642236446;1.171885009;2.21889947;0.546091735;3.08986596;;;;;;;;;;
85;1;5.75906;5.28172;32.7027;6.191676196;4.686187503;0.813707012;-5.277886347;1.264627172;0.679281469;0.563174893;0.177169462;0.110009177;0.093958563;7.317420468;1.499152674;5.993864498;2.680986262;2.680986262;1.18540873;2.132067784;0.549858202;2.998419923;;;;;;;;;;
86;1;5.70969;5.07191;32.288;6.366043561;4.550348741;0.796951978;-5.680254839;1.279633617;0.687193004;0.570718375;0.172523134;0.105937912;0.092472446;7.569125783;1.571897682;6.171766836;2.705745505;2.705745505;1.198014253;1.601602956;0.55572723;2.404887223;;;;;;;;;;
87;1;5.70573;4.71357;33.0119;7.003587514;4.387137924;0.768900373;-5.738405828;1.317311769;0.686968274;0.621462284;0.154048085;0.091038466;0.08810827;8.726196371;2.002146083;7.053393327;2.753291722;2.753291722;1.289962897;1.787396084;0.656694915;2.529091625;;;;;;;;;;
88;1;5.7275;4.95521;33.4161;6.743629432;4.468660416;0.780211334;-5.830409057;1.320407232;0.68716731;0.618724574;0.157354448;0.092821533;0.088443474;8.542628884;1.919466439;6.995706333;2.765474926;2.765474926;1.286999564;2.002776667;0.686403901;2.809724416;;;;;;;;;;
89;1;5.72541;5.02054;33.3183;6.636397678;4.464883568;0.779836478;-5.951176656;1.311254339;0.675852139;0.618062811;0.158742982;0.094172973;0.08781834;8.429896949;1.883658503;7.037969674;2.751309593;2.751309593;1.286896484;2.079240946;0.685709697;2.97491229;;;;;;;;;;
90;1;5.72634;5.26876;33.5724;6.371973671;4.5217996;0.789649165;-4.990273781;1.311567122;0.67428187;0.632141822;0.166378614;0.100293959;0.088720195;8.080871049;1.758694143;7.125117608;2.7640543;2.7640543;1.318695711;1.86392565;0.562032798;2.695308656;;;;;;;;;;
91;1;5.70671;1.54668;13.788;8.914578323;4.061368839;0.711683061;-4.920724264;0.478374554;0.328417008;0.209499169;0.120756518;0.065924128;0.083318409;3.726655198;0.912148387;2.514440327;1.046743856;1.046743856;0.453001817;0.535019857;0.346567975;0.843511948;;;;;;;;;;
92;1;5.72111;1.4783;13.3569;9.03531083;4.022115957;0.703030698;-6.07051083;0.441459417;0.273374872;0.210304294;0.115939112;0.06278088;0.081714912;3.676253544;0.968004437;2.573634225;0.969715952;0.969715952;0.452716344;2.265271141;1.091932721;2.534147594;;;;;;;;;;
93;1;5.72045;1.51624;13.846;9.131799715;4.28565298;0.749181092;-6.040372719;0.489261033;0.360254377;0.207163947;0.114322667;0.06286736;0.080927549;3.961374458;1.117403378;2.559869271;1.058442616;1.058442616;0.444475522;2.356958439;1.117727447;2.553918201;;;;;;;;;;
