index;mesh_consistency;depth;volume;surface;s_v_ratio;B_total;B_total_norm;alpha;aspect_ratio_xz_mean;aspect_ratio_xz_std;aspect_ratio_xz_max;aspect_ratio_yz_mean;aspect_ratio_yz_std;aspect_ratio_yz_max;aspect_ratio_xy_mean;aspect_ratio_xy_std;aspect_ratio_xy_max;aspect_ratio_circ_mean;aspect_ratio_circ_std;aspect_ratio_circ_max;aspect_ratio_frontal_xy_mean;aspect_ratio_frontal_xy_std;aspect_ratio_frontal_xy_max;;;;;;;;;;
57;1;5.65586;2.39793;16.3147;6.803659823;2.825727148;0.499610519;-0.889477032;0.471053599;0.122578905;0.31633474;0.108115546;0.029893549;0.106712507;4.549686573;1.082239942;2.964364238;1.016470874;1.016470874;0.724498131;2.095717069;0.883742921;1.576214769;;;;;;;;;;
58;1;5.58566;2.60057;16.6636;6.407672164;2.845192843;0.509374513;-0.250879681;0.475642853;0.135404888;0.343180752;0.113748204;0.035326457;0.114691191;4.377088308;1.065469698;2.992215427;1.031415793;1.031415793;0.796638177;2.24998994;0.923328123;1.654759563;;;;;;;;;;
59;1;5.50426;2.46664;16.2988;6.607693056;2.86906908;0.521245196;0.075534858;0.495092392;0.158171031;0.353901524;0.112561896;0.034882666;0.116572982;4.539220069;1.032510808;3.035879485;1.06657881;1.06657881;0.816963588;2.387904613;0.932488537;1.5784854;;;;;;;;;;
60;1;5.53436;2.4629;16.7397;6.796743676;2.943981856;0.531946215;3.651630447;0.509283133;0.142131639;0.352424309;0.114162136;0.037969573;0.113674933;4.719432962;1.174951159;3.100281664;1.094602167;1.094602167;0.809352843;2.906536971;1.15790405;2.305977575;;;;;;;;;;
61;1;5.3923;2.37554;15.9416;6.710726824;3.208340913;0.594985612;0.001448437;0.509843044;0.182163524;0.3747145;0.119574824;0.046402613;0.114382916;4.443880365;0.807531272;3.275965609;1.102215614;1.102215614;0.851957421;2.645958434;0.935735417;1.854695381;;;;;;;;;;
62;1;5.36226;2.58121;16.471;6.381115833;3.246253164;0.60538899;0.024490945;0.528033753;0.208623313;0.385196913;0.126045988;0.05149394;0.122816872;4.40828803;1.114926099;3.136351765;1.142781417;1.142781417;0.888175881;2.282103647;0.826169069;1.629631204;;;;;;;;;;
63;1;5.38023;2.68557;16.9452;6.309721958;3.082140822;0.572864138;0.971594973;0.533943987;0.151892876;0.350722367;0.137894596;0.058256862;0.122786386;4.29659577;1.292388468;2.856361988;1.167664179;1.167664179;0.820905426;2.41676423;0.989020448;1.679321969;;;;;;;;;;
64;1;5.40327;2.55414;16.24;6.358304557;3.33361927;0.616963296;1.048043368;0.504304969;0.163621868;0.348187301;0.134390665;0.060719625;0.120299929;4.107741582;1.04855194;2.894326729;1.106444396;1.106444396;0.809250694;2.587867081;1.099905659;1.862458135;;;;;;;;;;
65;0;5.32876;2.4953;15.6955;6.290025247;3.821943227;0.717229379;0.806379947;0.510530594;0.220084272;0.325265728;0.149484865;0.076269259;0.12692146;3.671155571;1.214394065;2.562732319;1.132496422;1.132496422;0.771357689;2.015169905;0.764410605;1.611703685;;;;;;;;;;
66;1;5.3093;2.76204;17.0737;6.181554214;3.143637601;0.592100202;1.380747199;0.56640154;0.176096195;0.373174995;0.162026755;0.076143803;0.114022187;3.940233937;1.542210333;3.272827886;1.252246378;1.252246378;0.777300209;2.084013647;0.789240014;2.119634344;;;;;;;;;;
67;0;5.30044;3.1838;17.8192;5.596833972;2.969590531;0.560253589;1.619097944;0.579906299;0.154734831;0.365636626;0.174671367;0.07720313;0.116668616;3.664465573;1.172266356;3.133975857;1.297401458;1.297401458;0.785604591;1.970594984;1.002838104;2.030491838;;;;;;;;;;
68;1;5.2095;3.17657;17.0633;5.371611518;3.377202584;0.648277682;1.610809446;0.572436479;0.191666234;0.387582302;0.214982701;0.09408983;0.123208753;2.818930301;0.854185552;3.145736738;1.329441718;1.329441718;0.851766964;1.41427652;0.59142179;1.674696505;;;;;;;;;;
69;1;5.32572;3.08038;16.638;5.40128166;3.767729963;0.707459266;2.777545208;0.577838638;0.190967523;0.366357413;0.205308283;0.083197175;0.119673021;3.004853891;1.160779059;3.061320007;1.331957122;1.331957122;0.823678301;1.73090817;0.735555961;2.065349222;;;;;;;;;;
70;1;4.78953;2.97042;15.4359;5.196537863;4.561010051;0.952287605;1.541361925;0.726135315;0.317321219;0.403510992;0.290116368;0.149865502;0.133915645;2.590634108;0.510423574;3.013172891;1.709201538;1.709201538;0.915171217;1.950478637;0.371614339;2.527523687;;;;;;;;;;
71;1;5.24383;3.1256;15.8902;5.083887894;4.049530782;0.77224677;2.226361172;0.575878425;0.200401204;0.34108867;0.231807365;0.091589991;0.127666229;2.541570709;0.610923933;2.671721985;1.359816489;1.359816489;0.795681782;1.551482421;0.625630547;1.795587488;;;;;;;;;;
72;1;5.43246;3.02941;16.4745;5.438187634;4.131427293;0.760507632;1.400041553;0.586532209;0.278674946;0.322177062;0.202407292;0.077568585;0.121141251;3.134399423;2.048677859;2.659515723;1.344033682;1.344033682;0.749535201;2.100611929;1.41463475;2.083787295;;;;;;;;;;
73;1;5.34179;2.87313;15.3644;5.347617407;4.019231369;0.752412837;1.459549652;0.533385118;0.20774208;0.299597888;0.21772116;0.084095345;0.128699743;2.506911777;0.795094181;2.327882564;1.258392821;1.258392821;0.710413551;1.561070102;0.860185566;1.65617968;;;;;;;;;;
74;1;5.35212;2.63127;14.8402;5.639938129;4.196178108;0.784021679;1.331093362;0.51920762;0.214147871;0.280052764;0.212345556;0.087992147;0.123247984;2.513960397;0.829693574;2.272270548;1.227200101;1.227200101;0.670612767;1.68543489;0.911617891;1.7897847;;;;;;;;;;
75;1;5.37455;2.33304;14.2219;6.095866337;4.902478262;0.912165346;2.398865428;0.525523122;0.25673196;0.269596152;0.203991522;0.091313276;0.123166033;2.669814942;1.143606039;2.188883954;1.225668085;1.225668085;0.638859067;2.150842868;1.169278657;2.080768987;;;;;;;;;;
76;1;5.36044;2.30837;14.0216;6.074242864;5.131014178;0.957200188;2.836852799;0.541796618;0.271756567;0.272286417;0.209394826;0.101585055;0.126516293;2.707930862;1.104617604;2.152184587;1.262761353;1.262761353;0.637449538;2.095131324;0.862863096;2.190335057;;;;;;;;;;
77;1;5.36059;2.14511;13.9777;6.516076099;4.634026618;0.864462049;3.848892549;0.546610365;0.261028239;0.281249079;0.191942279;0.095895258;0.111786203;3.002900037;1.093868782;2.51595521;1.249077662;1.249077662;0.639662798;2.403299545;0.82723758;2.643932314;;;;;;;;;;
78;1;5.27792;2.01276;13.8736;6.892823784;4.462427434;0.845489783;4.767009967;0.565319923;0.260527197;0.29771823;0.185785306;0.10089098;0.107772759;3.302232024;1.175385691;2.76246273;1.277575974;1.277575974;0.647260663;2.710597246;0.880921766;2.931710782;;;;;;;;;;
79;1;5.25669;2.0848;14.674;7.03856485;4.067562006;0.773787689;5.418020012;0.594792538;0.247450717;0.305172266;0.180233485;0.105143493;0.107856084;3.803301963;1.501774143;2.829439508;1.329853732;1.329853732;0.657265313;3.143299075;1.236317884;3.247295252;;;;;;;;;;
80;1;5.26283;2.19762;14.5694;6.629626596;4.916801972;0.934250578;5.30181907;0.596792485;0.260112617;0.339387554;0.196504143;0.115604547;0.118400366;3.425544279;1.386593052;2.866440065;1.351486851;1.351486851;0.734903084;2.619329323;0.858460094;2.752316163;;;;;;;;;;
81;1;5.39447;2.19254;14.8009;6.750572395;4.944970143;0.916673954;6.195274165;0.569741834;0.242105386;0.35169442;0.172104943;0.101304523;0.109280244;3.791228162;1.829446943;3.218279958;1.273701679;1.273701679;0.761817194;3.004609947;1.340995102;2.903290705;;;;;;;;;;
82;1;5.29493;2.41289;15.2919;6.337586877;4.947403912;0.934366255;6.928320133;0.606906328;0.236544496;0.361640286;0.192197463;0.111235053;0.115659697;3.586085345;1.323590688;3.126761483;1.366743873;1.366743873;0.794250349;2.633525148;0.830256587;2.958335102;;;;;;;;;;
83;1;5.24047;2.58906;15.6593;6.048256896;4.900447051;0.935115944;7.419093204;0.63620052;0.244746312;0.357066065;0.205699829;0.120057266;0.120690701;3.564183005;1.284052956;2.958521746;1.439140588;1.439140588;0.797731883;2.809656849;1.081208777;2.854536773;;;;;;;;;;
84;1;5.15288;2.40678;15.0995;6.273735032;4.797737706;0.931078873;6.840676739;0.643065136;0.258174548;0.360256012;0.204113828;0.127385389;0.120013662;3.746977621;1.452599905;3.001791674;1.448590541;1.448590541;0.793763876;2.905923938;1.279708963;2.886225453;;;;;;;;;;
85;1;4.98165;2.52272;14.9634;5.931454938;4.6644148;0.936319252;7.66812671;0.677910292;0.288924946;0.357618259;0.244284075;0.156317347;0.132870434;3.311908615;1.198098663;2.691481069;1.562228636;1.562228636;0.803081308;2.606543744;1.198363055;2.796970603;;;;;;;;;;
86;1;5.34267;2.94362;16.665;5.661396512;4.45590628;0.834022367;9.789911605;0.619973246;0.210653133;0.37251131;0.20662551;0.109869267;0.127172369;3.507898285;1.50078539;2.929184328;1.410110737;1.410110737;0.815483644;2.936230981;1.396962087;3.14350053;;;;;;;;;;
87;1;5.32896;2.93948;16.4204;5.586158096;4.523626847;0.848876112;10.17567091;0.60771214;0.214059678;0.378134383;0.207196447;0.112227927;0.127686453;3.4180856;1.516459459;2.961429142;1.387056354;1.387056354;0.823550937;2.79416609;1.222161582;3.171378352;;;;;;;;;;
88;1;5.40459;2.80621;16.5307;5.890756572;4.41027769;0.81602447;10.26736732;0.582364335;0.180750027;0.392024187;0.181461592;0.097868851;0.121621067;3.751867172;1.49752133;3.223324692;1.309802831;1.309802831;0.834307505;3.053728994;1.287238028;3.23347208;;;;;;;;;;
89;1;5.37021;2.57429;16.2101;6.296920704;4.421313324;0.823303618;10.62621718;0.573925096;0.188355365;0.422167848;0.165685953;0.08927892;0.114070958;4.024375688;1.633657235;3.700923137;1.274708649;1.274708649;0.886220464;3.500591132;1.458657091;3.593982876;;;;;;;;;;
90;0;5.45207;2.50212;17.193;6.871373076;3.880207989;0.711694455;10.8471792;0.604347888;0.167083101;0.422435882;0.145752751;0.072081321;0.100104914;4.842602293;1.94488213;4.219931511;1.314445856;1.314445856;0.881868721;4.143626745;1.61159845;4.366859113;;;;;;;;;;
91;1;5.37587;2.4964;18.2391;7.306160872;3.296010645;0.613112044;12.72426508;0.652216585;0.163283685;0.427212712;0.132287966;0.064663119;0.089778585;5.840291969;2.421260468;4.758514663;1.395257847;1.395257847;0.881591259;5.051573887;2.210411047;5.230752655;;;;;;;;;;
92;1;5.25093;2.65777;19.1068;7.189034416;2.818108336;0.53668747;13.55185435;0.694295232;0.130003652;0.434156616;0.135078802;0.063192534;0.095977855;6.099652126;2.46874293;4.523508204;1.478169436;1.478169436;0.891063107;5.473015089;2.174202098;5.50311227;;;;;;;;;;
93;1;4.36807;2.68991;19.2424;7.153547888;2.889608272;0.661529754;5.745378319;1.134420797;0.483293424;0.554427928;0.212304804;0.148598851;0.138384458;6.976868927;3.434201649;4.006432049;2.400812406;2.400812406;1.124828586;4.042091539;1.826808975;3.357635494;;;;;;;;;;
