Time [s],Keyhole depth [mm]
-1.5399913718723035,5.632010353753236
-1.5399482312338222,5.601811906816221
-1.5399050905953406,5.465918895599655
-1.5398619499568593,5.323554788610871
-1.539818809318378,5.220017256255392
-1.5397756686798962,5.099223468507334
-1.5397325280414147,5.006471095772217
-1.5396893874029334,4.877049180327869
-1.539646246764452,4.758412424503883
-1.5396031061259705,4.743313201035376
-1.5395599654874892,4.689387402933564
-1.5395168248490076,4.585849870578085
-1.5394736842105263,4.56427955133736
-1.539430543572045,4.549180327868853
-1.5393874029335632,4.503882657463331
-1.5393442622950817,4.426229508196721
-1.5393011216566004,4.305435720448663
-1.539257981018119,4.11130284728214
-1.5392148403796375,4.0465918895599655
-1.5391716997411562,4.0465918895599655
-1.5391285591026747,4.037963761863676
-1.5390854184641933,3.9775668679896463
-1.539042277825712,3.8697152717860224
-1.5389991371872302,3.8157894736842106
-1.5389559965487487,3.735979292493529
-1.5389128559102674,3.645383951682485
-1.538869715271786,3.6647972389991375
-1.5388265746333045,3.617342536669543
-1.5387834339948232,3.69283865401208
-1.5387402933563417,3.595772217428818
-1.5386971527178601,3.567730802415876
-1.5386540120793788,3.4663503019844693
-1.538610871440897,3.3132010353753234
-1.5385677308024155,3.114754098360656
-1.5385245901639342,2.8170836928386542
-1.5384814495254528,2.446074201898188
-1.5384383088869713,2.305867126833477
-1.53839516824849,2.2497842968075927
-1.5383520276100084,2.152717860224332
-1.5383088869715271,2.0340811044003453
-1.5382657463330458,1.8183779119930976
-1.538222605694564,1.6522864538395168
-1.5381794650560825,1.5228645383951682
-1.5381363244176012,1.399913718723037
-1.5380931837791199,1.2748058671268334
-1.5380500431406383,1.2575496117342535
-1.538006902502157,1.2899050905953409
-1.5379637618636754,1.3071613459879206
-1.5379206212251941,1.4106988783433996
-1.5378774805867128,1.4387402933563418
-1.537834339948231,1.4991371872303711
-1.5377911993097495,1.548748921484038
-1.5377480586712682,1.5379637618636757
-1.5377049180327869,1.525021570319241
-1.5376617773943053,1.5379637618636757
-1.537618636755824,1.507765314926661
-1.5375754961173425,1.512079378774806
-1.5375323554788611,1.544434857635893
-1.5374892148403798,1.5465918895599655
-1.537446074201898,1.5336496980155307
-1.5374029335634165,1.5163934426229508
-1.5373597929249352,1.5336496980155307
-1.5373166522864539,1.436583261432269
