Time [s],Keyhole depth [mm]
-1.6,6.143226919758413
-1.5999568593615185,6.143226919758413
-1.5999137187230372,6.119499568593615
-1.5998705780845557,6.067730802415876
-1.5998274374460744,5.981449525452977
-1.5997842968075926,5.88006902502157
-1.5997411561691113,5.806729939603106
-1.5996980155306297,5.752804141501295
-1.5996548748921484,5.7053494391717
-1.599611734253667,5.662208800690251
-1.5995685936151856,5.5823986194995685
-1.5995254529767042,5.537100949094047
-1.5994823123382227,5.500431406384815
-1.5994391716997414,5.43572044866264
-1.5993960310612596,5.347282139775669
-1.5993528904227783,5.2933563416738565
-1.5993097497842967,5.2782571182053495
-1.5992666091458154,5.204918032786885
-1.599223468507334,5.140207075064711
-1.5991803278688526,5.064710957722174
-1.599137187230371,5.043140638481449
-1.5990940465918895,5.00862812769629
-1.5990509059534082,4.971958584987058
-1.5990077653149264,4.898619499568594
-1.598964624676445,4.818809318377912
-1.5989214840379635,4.728213977566868
-1.5988783433994822,4.682916307161346
-1.5988352027610009,4.620362381363244
-1.5987920621225193,4.5297670405522
-1.598748921484038,4.512510785159621
-1.5987057808455565,4.437014667817084
-1.5986626402070752,4.34641932700604
-1.5986194995685934,4.260138050043141
-1.598576358930112,4.184641932700604
-1.5985332182916305,4.139344262295082
-1.5984900776531492,4.100517687661777
-1.598446937014668,4.1134598792062125
-1.5984037963761863,4.096203623813633
-1.598360655737705,4.08541846419327
-1.5983175150992235,4.078947368421053
-1.5982743744607422,4.078947368421053
-1.5982312338222604,4.083261432269198
-1.598188093183779,4.053062985332183
-1.5981449525452975,4.042277825711821
-1.5981018119068162,4.040120793787748
-1.598058671268335,3.988352027610009
-1.5980155306298534,3.9344262295081966
-1.597972389991372,3.85893011216566
-1.5979292493528905,3.817946505608283
-1.5978861087144092,3.759706643658326
-1.5978429680759274,3.699309749784297
-1.597799827437446,3.6712683347713546
-1.5977566867989645,3.587144089732528
-1.5977135461604832,3.5159620362381365
-1.597670405522002,3.5181190681622088
-1.5976272648835204,3.4749784296807595
-1.597584124245039,3.436151855047455
-1.5975409836065575,3.352027610008628
-1.597497842968076,3.3002588438308886
-1.5974547023295944,3.2247627264883523
-1.5974115616911129,3.138481449525453
-1.5973684210526313,3.078084555651424
-1.59732528041415,3.0133735979292493
-1.5972821397756687,2.9637618636755825
-1.5972389991371871,2.918464193270061
-1.5971958584987058,2.911993097497843
-1.5971527178602243,2.8494391716997414
-1.597109577221743,2.801984469370147
-1.5970664365832612,2.754529767040552
-1.5970232959447799,2.715703192407248
-1.5969801553062983,2.644521138912856
-1.596937014667817,2.629421915444349
-1.5968938740293357,2.588438308886972
-1.5968507333908541,2.558239861949957
-1.5968075927523728,2.51725625539258
-1.5967644521138913,2.49137187230371
-1.59672131147541,2.424503882657463
-1.5966781708369286,2.323123382226057
-1.5966350301984469,2.2260569456427954
-1.5965918895599653,2.1138912855910266
-1.596548748921484,2.03839516824849
-1.5965056082830027,1.9348576358930112
-1.5964624676445212,1.82916307161346
-1.5964193270060398,1.6997411561691114
-1.5963761863675583,1.6738567730802416
-1.596333045729077,1.684641932700604
-1.5962899050905957,1.6415012942191545
-1.5962467644521139,1.5875754961173425
-1.5962036238136323,1.58541846419327
-1.596160483175151,1.507765314926661
-1.5961173425366697,1.3934426229508197
-1.5960742018981882,1.3136324417601382
-1.5960310612597066,1.2100949094046591
-1.595987920621225,1.177739430543572
-1.5959447799827438,1.1259706643658327
-1.5959016393442624,1.0289042277825713
-1.5958584987057807,0.9124245038826576
-1.5958153580672991,0.8088869715271786
-1.5957722174288178,0.7441760138050043
-1.5957290767903365,0.6665228645383952
-1.595685936151855,0.6298533218291631
-1.5956427955133736,0.5910267471958585
-1.595599654874892,0.5047454702329595
-1.5955565142364108,0.4831751509922347
-1.5955133735979294,0.4400345125107852
-1.5954702329594477,0.4270923209663503
-1.5954270923209661,0.4206212251941328
-1.5953839516824848,0.4767040552200172
-1.5953408110440035,0.4788610871440897
-1.595297670405522,0.4831751509922347
-1.5952545297670406,0.4400345125107852
-1.595211389128559,0.4270923209663503
-1.5951682484900778,0.4400345125107852
-1.5951251078515964,0.4551337359792925
-1.5950819672131147,0.4831751509922347
-1.5950388265746331,0.5112165660051768
-1.5949956859361518,0.4723899913718723
-1.5949525452976705,0.4314063848144953
-1.594909404659189,0.4400345125107852
-1.5948662640207076,0.4594477998274374
-1.594823123382226,0.4421915444348576
-1.5947799827437448,0.457290767903365
-1.5947368421052635,0.4659188955996549
-1.5946937014667817,0.4551337359792925
-1.5946505608283001,0.4465056082830026
-1.5946074201898188,0.4421915444348576
-1.5945642795513375,0.4637618636755824
-1.594521138912856,0.4723899913718723
-1.5944779982743746,0.4810181190681622
-1.594434857635893,0.4680759275237273
-1.5943917169974116,0.4421915444348576
-1.5943485763589302,0.4508196721311475
-1.5943054357204485,0.4723899913718723
-1.594262295081967,0.4249352890422778
-1.5942191544434856,0.4421915444348576
-1.5941760138050043,0.4098360655737705
-1.5941328731665227,0.3925798101811907
-1.5940897325280414,0.3602243313201035
-1.5940465918895599,0.3451251078515962
-1.5940034512510786,0.3666954270923209
-1.5939603106125972,0.3666954270923209
-1.5939171699741155,0.3904227782571182
-1.593874029335634,0.4227782571182054
-1.5938308886971526,0.4465056082830026
-1.5937877480586713,0.4551337359792925
-1.5937446074201898,0.4788610871440897
-1.5937014667817084,0.4831751509922347
-1.5936583261432269,0.4788610871440897
-1.5936151855047456,0.5090595340811044
-1.5935720448662642,0.5306298533218292
-1.5935289042277825,0.4659188955996549
-1.593485763589301,0.4551337359792925
-1.5934426229508196,0.4616048317515099
-1.5933994823123383,0.5112165660051768
-1.5933563416738568,0.5306298533218292
-1.5933132010353754,0.5349439171699741
-1.593270060396894,0.5327868852459017
-1.5932269197584126,0.5155306298533219
-1.5931837791199313,0.5371009490940466
-1.5931406384814495,0.4874892148403796
-1.5930974978429682,0.4486626402070751
-1.5930543572044866,0.4551337359792925
-1.5930112165660053,0.4443485763589301
-1.5929680759275238,0.45297670405522
-1.5929249352890422,0.4486626402070751
-1.5928817946505607,0.4810181190681622
-1.5928386540120794,0.4896462467644521
-1.592795513373598,0.5090595340811044
-1.5927523727351163,0.5112165660051768
-1.592709232096635,0.5220017256255393
-1.5926660914581534,0.5694564279551337
-1.592622950819672,0.6276962899050906
-1.5925798101811905,0.634167385677308
-1.5925366695427092,0.6018119068162209
-1.592493528904228,0.5522001725625539
-1.5924503882657464,0.5543572044866264
-1.592407247627265,0.5522001725625539
-1.5923641069887833,0.5672993960310613
-1.592320966350302,0.5823986194995686
-1.5922778257118204,0.5845556514236411
-1.592234685073339,0.5608283002588439
-1.5921915444348576,0.5349439171699741
-1.5921484037963762,0.5155306298533219
-1.592105263157895,0.498274374460742
-1.5920621225194134,0.4680759275237273
-1.592018981880932,0.4831751509922347
-1.5919758412424503,0.4357204486626402
-1.591932700603969,0.4292493528904227
-1.5918895599654874,0.4249352890422778
-1.591846419327006,0.4141501294219154
-1.5918032786885246,0.4314063848144953
-1.5917601380500432,0.4249352890422778
-1.591716997411562,0.4378774805867127
-1.5916738567730804,0.4680759275237273
-1.591630716134599,0.4270923209663503
-1.5915875754961173,0.4055220017256255
-1.591544434857636,0.3796376186367558
-1.5915012942191544,0.3753235547886109
-1.591458153580673,0.3904227782571182
-1.5914150129421916,0.3817946505608283
-1.5913718723037102,0.3990509059534081
-1.5913287316652287,0.4163071613459879
-1.5912855910267472,0.407679033649698
-1.5912424503882658,0.4055220017256255
-1.591199309749784,0.4098360655737705
-1.5911561691113028,0.4400345125107852
-1.5911130284728212,0.4206212251941328
-1.59106988783434,0.4314063848144953
-1.5910267471958583,0.4012079378774806
-1.590983606557377,0.3753235547886109
