Time [s],Keyhole depth [mm]
-1.55,6.570319240724763
-1.5499568593615187,6.5465918895599655
-1.5499137187230372,6.520707506471096
-1.5498705780845559,6.445211389128559
-1.5498274374460743,6.395599654874892
-1.5497842968075928,6.35893011216566
-1.5497411561691112,6.354616048317515
-1.54969801553063,6.305004314063848
-1.5496548748921484,6.33304572907679
-1.5496117342536668,6.313632441760138
-1.5495685936151855,6.313632441760138
-1.549525452976704,6.264020707506472
-1.5494823123382226,6.240293356341674
-1.549439171699741,6.207937877480587
-1.5493960310612596,6.220880069025021
-1.549352890422778,6.184210526315789
-1.5493097497842967,6.21872303710095
-1.5492666091458152,6.145383951682485
-1.5492234685073338,6.128127696289905
-1.5491803278688525,6.067730802415876
-1.549137187230371,6.125970664365833
-1.5490940465918897,6.076358930112166
-1.549050905953408,6.093615185504746
-1.5490077653149266,6.022433132010354
-1.548964624676445,6.011647972389992
-1.5489214840379637,5.9534081104400345
-1.5488783433994822,5.884383088869716
-1.5488352027610008,5.7679033649698015
-1.5487920621225195,5.854184641932701
-1.548748921484038,5.821829163071613
-1.5487057808455567,5.864969801553063
-1.5486626402070751,5.8347713546160485
-1.5486194995685936,5.88006902502157
-1.548576358930112,5.8045729076790336
-1.5485332182916307,5.759275237273512
-1.5484900776531492,5.748490077653149
-1.5484469370146678,5.754961173425367
-1.5484037963761865,5.692407247627265
-1.548360655737705,5.731233822260569
-1.5483175150992237,5.672993960310612
-1.5482743744607421,5.729076790336497
-1.5482312338222606,5.720448662640207
-1.548188093183779,5.765746333045729
-1.5481449525452977,5.733390854184642
-1.5481018119068164,5.778688524590164
-1.5480586712683349,5.703192407247627
-1.5480155306298533,5.849870578084556
-1.5479723899913718,5.830457290767903
-1.5479292493528904,5.849870578084556
-1.547886108714409,5.802415875754961
-1.5478429680759274,5.852027610008628
-1.5477998274374458,5.748490077653149
-1.5477566867989645,5.785159620362381
-1.5477135461604832,5.731233822260569
-1.5476704055220016,5.754961173425367
-1.5476272648835203,5.677308024158758
-1.5475841242450388,5.724762726488352
-1.5475409836065575,5.681622088006903
-1.5474978429680761,5.789473684210527
-1.5474547023295944,5.726919758412425
-1.5474115616911128,5.798101811906816
-1.5473684210526315,5.778688524590164
-1.5473252804141502,5.830457290767903
-1.5472821397756686,5.776531492666091
-1.5472389991371873,5.685936151855048
-1.5471958584987058,5.619068162208801
-1.5471527178602245,5.437877480586713
-1.5471095772217431,5.3149266609145815
-1.5470664365832614,5.073339085418464
-1.5470232959447798,4.937446074201898
-1.5469801553062985,4.894305435720449
-1.5469370146678172,4.849007765314926
-1.5468938740293356,4.75625539257981
-1.5468507333908543,4.657031924072476
-1.5468075927523728,4.566436583261432
-1.5467644521138915,4.506039689387403
-1.5467213114754101,4.365832614322692
-1.5466781708369286,4.324849007765315
-1.5466350301984468,4.223468507333909
-1.5465918895599655,4.2105263157894735
-1.546548748921484,4.100517687661777
-1.5465056082830024,4.091889559965487
-1.546462467644521,3.966781708369284
-1.5464193270060396,4.048748921484038
-1.5463761863675582,4.014236410698879
-1.546333045729077,3.9775668679896463
-1.5462899050905954,3.994823123382226
-1.5462467644521136,3.945211389128559
-1.5462036238136323,4.014236410698879
-1.546160483175151,4.042277825711821
-1.5461173425366694,3.9710957722174287
-1.5460742018981881,3.979723899913719
-1.5460310612597066,3.953839516824849
-1.5459879206212253,3.988352027610009
-1.545944779982744,3.9754098360655736
-1.5459016393442624,3.9106988783434
-1.5458584987057806,3.958153580672994
-1.5458153580672993,3.9106988783434
-1.545772217428818,3.8503019844693696
-1.5457290767903364,3.772648835202761
-1.5456859361518551,3.6518550474547022
-1.5456427955133736,3.64969801553063
-1.5455996548748923,3.621656600517688
-1.545556514236411,3.6345987920621226
-1.5455133735979294,3.64106988783434
-1.5454702329594476,3.7014667817083695
-1.5454270923209663,3.679896462467645
-1.545383951682485,3.6259706643658327
-1.5453408110440034,3.6302847282139776
-1.5452976704055221,3.5893011216566006
-1.5452545297670406,3.438308886971527
-1.5452113891285593,3.455565142364107
-1.545168248490078,3.390854184641933
-1.5451251078515964,3.345556514236411
-1.5450819672131146,3.3175150992234688
-1.5450388265746333,3.393011216566005
-1.544995685936152,3.4447799827437446
-1.5449525452976705,3.356341673856773
-1.544909404659189,3.3304572907679035
-1.5448662640207074,3.2139775668679897
-1.544823123382226,3.22260569456428
-1.5447799827437447,3.216134598792062
-1.5447368421052632,3.220448662640208
-1.5446937014667814,3.246333045729077
-1.5446505608283,3.328300258843831
-1.5446074201898188,3.2981018119068164
-1.5445642795513372,3.345556514236411
-1.544521138912856,3.395168248490078
-1.5444779982743744,3.3584987057808458
-1.544434857635893,3.3218291630716137
-1.5443917169974117,3.278688524590164
-1.5443485763589302,3.242018981880932
-1.5443054357204484,3.233390854184642
-1.544262295081967,3.3067299396031062
-1.5442191544434858,3.360655737704918
-1.5441760138050042,3.3304572907679035
-1.544132873166523,3.3088869715271785
-1.5440897325280414,3.276531492666092
-1.54404659188956,3.168679896462468
-1.5440034512510787,3.23986194995686
-1.5439603106125972,3.237704918032787
-1.5439171699741154,3.164365832614323
-1.5438740293356341,3.220448662640208
-1.5438308886971528,3.183779119930975
-1.5437877480586712,3.2657463330457293
-1.54374460742019,3.2657463330457293
-1.5437014667817084,3.164365832614323
-1.543658326143227,3.097497842968076
-1.5436151855047457,2.989646246764452
-1.5435720448662642,3.088869715271786
-1.5435289042277824,3.132010353753236
-1.5434857635893011,3.17083692838654
-1.5434426229508196,3.192407247627265
-1.543399482312338,3.134167385677308
-1.5433563416738567,3.138481449525453
-1.5433132010353752,3.1406384814495256
-1.5432700603968939,3.127696289905091
-1.5432269197584125,3.270060396893874
-1.543183779119931,3.220448662640208
-1.5431406384814492,3.1406384814495256
-1.543097497842968,3.097497842968076
-1.5430543572044866,3.0694564279551337
-1.543011216566005,3.075927523727352
-1.5429680759275237,3.043572044866264
-1.5429249352890422,3.203192407247627
-1.5428817946505609,3.2851596203623816
-1.5428386540120795,3.315358067299396
-1.542795513373598,3.38869715271786
-1.5427523727351162,3.364969801553063
-1.542709232096635,3.315358067299396
-1.5426660914581536,3.201035375323555
-1.542622950819672,3.093183779119931
-1.5425798101811907,3.123382226056945
-1.5425366695427092,3.192407247627265
-1.5424935289042279,3.2269197584124245
-1.5424503882657465,3.356341673856773
-1.542407247627265,3.3132010353753234
-1.5423641069887832,3.2937877480586715
-1.542320966350302,3.2247627264883523
-1.5422778257118206,3.267903364969801
-1.542234685073339,3.17083692838654
-1.5421915444348577,3.2528041415012945
-1.5421484037963762,3.263589301121657
-1.5421052631578949,3.4167385677308024
-1.5420621225194135,3.4253666954270923
-1.542018981880932,3.4836065573770494
-1.5419758412424502,3.537532355478861
-1.541932700603969,3.5310612597066435
-1.5418895599654876,3.6345987920621226
-1.541846419327006,3.5979292493528905
-1.5418032786885245,3.539689387402934
-1.541760138050043,3.537532355478861
-1.5417169974115617,3.4900776531492665
-1.5416738567730803,3.533218291630716
-1.5416307161345988,3.5526315789473686
-1.541587575496117,3.5612597066436584
-1.5415444348576357,3.5634167385677307
-1.5415012942191544,3.60655737704918
-1.5414581535806728,3.5159620362381365
-1.5414150129421915,3.546160483175151
-1.54137187230371,3.546160483175151
-1.5413287316652287,3.5224331320103537
-1.5412855910267473,3.4167385677308024
-1.5412424503882658,3.418895599654875
-1.5411993097497843,3.354184641932701
-1.5411561691113027,3.384383088869716
-1.5411130284728214,3.259275237273512
-1.5410698878343398,3.250647109577222
-1.5410267471958585,3.244176013805004
-1.540983606557377,3.2139775668679897
-1.5409404659188957,3.220448662640208
-1.5408973252804143,3.311044003451251
-1.5408541846419328,3.315358067299396
-1.5408110440034513,3.3714408973252805
-1.5407679033649697,3.3369283865401207
-1.5407247627264884,3.3584987057808458
-1.5406816220880069,3.367126833477136
-1.5406384814495255,3.4490940465918896
-1.5405953408110442,3.41458153580673
-1.5405522001725627,3.3800690250215704
-1.5405090595340813,3.3477135461604832
-1.5404659188955998,3.345556514236411
-1.5404227782571183,3.2657463330457293
-1.5403796376186367,3.3088869715271785
-1.5403364969801552,3.2851596203623816
-1.5402933563416736,3.3024158757549613
-1.5402502157031923,3.3584987057808458
-1.540207075064711,3.511647972389992
-1.5401639344262295,3.496548748921484
-1.5401207937877481,3.5159620362381365
-1.5400776531492666,3.427523727351165
-1.540034512510785,3.511647972389992
-1.5399913718723035,3.5159620362381365
-1.5399482312338222,3.574201898188093
-1.5399050905953406,3.654012079378775
-1.5398619499568593,3.7791199309749786
-1.539818809318378,3.7748058671268336
-1.5397756686798965,3.861087144089733
-1.5397325280414151,3.8157894736842106
-1.5396893874029336,3.89344262295082
-1.539646246764452,3.9020707506471095
-1.5396031061259705,3.89344262295082
-1.5395599654874892,3.89344262295082
-1.5395168248490076,3.943054357204488
-1.5394736842105263,3.88481449525453
-1.539430543572045,3.986194995685936
-1.5393874029335635,3.912855910267472
-1.5393442622950821,3.945211389128559
-1.5393011216566006,3.865401207937877
-1.539257981018119,3.805004314063848
-1.5392148403796375,3.7424503882657465
-1.5391716997411562,3.759706643658326
-1.5391285591026747,3.766177739430544
-1.5390854184641933,3.783433994823124
-1.539042277825712,3.768334771354616
-1.5389991371872305,3.8114754098360657
-1.5389559965487491,3.707937877480586
-1.5389128559102676,3.580672993960311
-1.5388697152717863,3.548317515099224
-1.5388265746333045,3.5440034512510787
-1.5387834339948232,3.38869715271786
-1.5387402933563417,3.3477135461604832
-1.5386971527178601,3.315358067299396
-1.5386540120793788,3.369283865401208
-1.5386108714408973,3.40595340811044
-1.538567730802416,3.382226056945643
-1.5385245901639344,3.354184641932701
-1.538481449525453,3.3433994823123383
-1.5384383088869713,3.3628127696289907
-1.53839516824849,3.42320966350302
-1.5383520276100084,3.4167385677308024
-1.5383088869715271,3.349870578084556
-1.5382657463330458,3.3714408973252805
-1.5382226056945643,3.319672131147541
-1.538179465056083,3.356341673856773
-1.5381363244176014,3.4102674719585853
-1.53809318377912,3.511647972389992
-1.5380500431406383,3.4922346850733392
-1.538006902502157,3.587144089732528
-1.5379637618636754,3.565573770491804
-1.5379206212251941,3.5159620362381365
-1.5378774805867128,3.604400345125108
-1.5378343399482313,3.6367558239861952
-1.53779119930975,3.6712683347713546
-1.5377480586712684,3.792062122519413
-1.537704918032787,3.776962899050906
-1.5376617773943053,3.8977566867989646
-1.537618636755824,3.9710957722174287
-1.5375754961173425,3.988352027610009
-1.5375323554788611,3.951682484900777
-1.5374892148403798,3.951682484900777
-1.5374460742018983,3.899913718723037
-1.537402933563417,3.772648835202761
-1.5373597929249354,3.772648835202761
-1.5373166522864539,3.772648835202761
-1.5372735116479723,3.809318377911993
-1.5372303710094908,3.7704918032786887
-1.5371872303710092,3.852459016393442
-1.537144089732528,3.845987920621225
-1.5371009490940466,3.813632441760138
-1.537057808455565,3.794219154443486
-1.5370146678170837,3.707937877480586
-1.5369715271786022,3.8071613459879208
-1.5369283865401209,3.8373597929249352
-1.536885245901639,3.772648835202761
-1.5368421052631578,3.8114754098360657
-1.5367989646246762,3.755392579810181
-1.536755823986195,3.787748058671269
-1.5367126833477136,3.8373597929249352
-1.536669542709232,3.861087144089733
-1.5366264020707507,3.8481449525452978
-1.5365832614322692,3.787748058671269
-1.5365401207937879,3.660483175150993
-1.5364969801553061,3.459879206212252
-1.5364538395168248,3.595772217428818
-1.5364106988783433,3.690681622088007
-1.536367558239862,3.766177739430544
-1.5363244176013806,3.8330457290767903
-1.536281276962899,3.826574633304573
-1.5362381363244177,3.9063848144952544
-1.5361949956859362,3.8826574633304576
-1.5361518550474549,3.878343399482312
-1.5361087144089731,3.917169974115617
-1.5360655737704918,3.949525452976704
-1.5360224331320103,3.87618636755824
-1.535979292493529,3.789905090595341
-1.5359361518550476,3.8481449525452978
-1.535893011216566,3.9754098360655736
-1.5358498705780848,3.9236410698878346
-1.5358067299396032,3.949525452976704
-1.535763589301122,3.964624676445212
-1.5357204486626401,4.091889559965487
-1.5356773080241588,4.147972389991372
-1.5356341673856773,4.066005176876618
-1.5355910267471957,3.964624676445212
-1.5355478861087144,3.9236410698878346
-1.5355047454702329,3.8373597929249352
-1.5354616048317515,3.8071613459879208
-1.53541846419327,3.8740293356341673
-1.5353753235547887,3.9344262295081966
-1.535332182916307,3.9344262295081966
-1.5352890422778256,3.871872303710095
-1.535245901639344,3.759706643658326
-1.5352027610008627,3.556945642795513
-1.5351596203623814,3.587144089732528
-1.5351164797238999,3.5267471958584986
-1.5350733390854185,3.578515962036238
-1.535030198446937,3.4836065573770494
-1.5349870578084557,3.464193270060397
-1.534943917169974,3.4792924935289045
-1.5349007765314926,3.468507333908542
-1.534857635893011,3.4792924935289045
-1.5348144952545297,3.580672993960311
-1.5347713546160484,3.556945642795513
-1.5347282139775669,3.3800690250215704
-1.5346850733390855,3.295944779982744
-1.534641932700604,3.352027610008628
-1.5345987920621227,3.4469370146678173
-1.534555651423641,3.5030198446937018
-1.5345125107851596,3.455565142364107
-1.534469370146678,3.496548748921484
-1.5344262295081967,3.537532355478861
-1.5343830888697154,3.550474547023296
-1.5343399482312339,3.550474547023296
-1.5342968075927526,3.546160483175151
-1.534253666954271,3.5893011216566006
-1.5342105263157895,3.6302847282139776
-1.534167385677308,3.574201898188093
-1.5341242450388264,3.5936151855047456
-1.5340811044003448,3.5893011216566006
-1.5340379637618635,3.591458153580673
-1.5339948231233822,3.595772217428818
-1.5339516824849007,3.505176876617774
-1.5339085418464193,3.4836065573770494
-1.5338654012079378,3.354184641932701
-1.5338222605694565,3.4167385677308024
-1.5337791199309747,3.500862812769629
-1.5337359792924934,3.4534081104400345
-1.533692838654012,3.39732528041415
-1.5336496980155305,3.40595340811044
-1.5336065573770492,3.3628127696289907
-1.5335634167385677,3.576358930112166
-1.5335202761000863,3.720880069025021
-1.5334771354616048,3.679896462467645
-1.5334339948231235,3.584987057808456
-1.5333908541846417,3.595772217428818
-1.5333477135461604,3.539689387402934
-1.533304572907679,3.64106988783434
-1.5332614322691975,3.595772217428818
-1.5332182916307162,3.64106988783434
-1.5331751509922347,3.62381363244176
-1.5331320103537533,3.723037100949094
-1.5330888697152718,3.690681622088007
-1.5330457290767905,3.817946505608283
-1.5330025884383087,3.761863675582399
-1.5329594477998274,3.679896462467645
-1.532916307161346,3.582830025884383
-1.5328731665228645,3.604400345125108
