Time [s],Keyhole depth [mm]
-1.5700172562553927,2.28213977566868
-1.5699741156169111,2.385677308024159
-1.5699309749784298,2.1031061259706645
-1.5698878343399483,2.0815358067299394
-1.569844693701467,2.0534943917169977
-1.5698015530629852,2.0038826574633304
-1.5697584124245039,2.0729076790336496
-1.5697152717860223,1.9413287316652288
-1.569672131147541,2.010353753235548
-1.5696289905090595,1.9758412424503884
-1.569585849870578,1.902502157031924
-1.5695427092320966,2.008196721311476
-1.569499568593615,2.0297670405522004
-1.5694564279551337,1.9413287316652288
-1.569413287316652,1.8744607420189816
-1.5693701466781707,1.6652286453839518
-1.569327006039689,1.775237273511648
-1.5692838654012078,1.7601380500431407
-1.5692407247627265,1.8399482312338225
-1.569197584124245,1.8507333908541848
-1.5691544434857636,1.883088869715272
-1.569111302847282,1.8874029335634168
-1.5690681622088007,1.9348576358930112
-1.569025021570319,1.9456427955133733
-1.5689818809318377,2.0297670405522004
-1.5689387402933561,1.980155306298533
-1.5688955996548748,1.9823123382226056
-1.5688524590163935,1.8917169974115613
-1.568809318377912,1.9219154443485764
-1.5687661777394306,1.993097497842968
-1.568723037100949,1.956427955133736
-1.5686798964624677,1.8442622950819672
-1.568636755823986,1.807592752372735
-1.5685936151855047,1.7795513373597929
-1.5685504745470231,1.8679896462467644
-1.5685073339085418,1.9089732528041408
-1.5684641932700605,1.9348576358930112
-1.568421052631579,2.0685936151855047
-1.5683779119930976,2.1138912855910266
-1.568334771354616,2.0405522001725624
-1.5682916307161348,2.0319240724762726
-1.568248490077653,1.9477998274374464
-1.5682053494391717,2.001725625539258
-1.5681622088006901,2.0211389128559105
-1.5681190681622086,2.195858498705781
-1.5680759275237273,2.0340811044003453
-1.5680327868852457,2.0211389128559105
-1.5679896462467644,1.9456427955133733
-1.5679465056082829,2.0750647109577223
-1.5679033649698015,2.0534943917169977
-1.5678602243313198,2.2346850733390853
-1.5678170836928385,2.191544434857636
-1.567773943054357,2.137618636755824
-1.5677308024158756,2.083692838654012
-1.5676876617773943,2.042709232096635
-1.5676445211389127,1.9327006039689387
-1.5676013805004314,1.8960310612597069
-1.5675582398619499,1.8334771354616048
-1.5675150992234685,1.9283865401207936
-1.5674719585849868,1.939171699741156
-1.5674288179465055,1.9952545297670403
-1.567385677308024,1.9628990509059527
-1.5673425366695426,2.01251078515962
-1.5672993960310613,2.0815358067299394
-1.5672562553925797,2.159188955996549
-1.5672131147540984,2.2131147540983607
-1.5671699741156169,2.28213977566868
-1.5671268334771356,2.195858498705781
-1.5670836928386538,2.2562553925798103
-1.5670405522001725,2.198015530629853
-1.566997411561691,2.2131147540983607
-1.5669542709232096,2.202329594477998
-1.5669111302847283,2.04702329594478
-1.5668679896462467,2.0297670405522004
-1.5668248490077654,2.006039689387403
-1.5667817083692839,1.9995685936151848
-1.5667385677308026,1.960742018981881
-1.5666954270923212,1.8809318377912
-1.5666522864538395,1.7256255392579811
-1.566609145815358,1.6113028472821398
-1.5665660051768766,1.738567730802416
-1.566522864538395,1.8183779119930976
-1.5664797238999135,1.9305435720448665
-1.5664365832614322,1.973684210526316
-1.5663934426229507,2.051337359792925
-1.5663503019844693,1.9650560828300256
-1.566307161345988,2.0729076790336496
-1.5662640207075063,1.9283865401207936
-1.5662208800690247,1.9866264020707507
-1.5661777394305434,1.915444348576359
-1.566134598792062,1.9046591889559965
-1.5660914581535805,1.8723037100949087
-1.5660483175150992,1.8938740293356344
-1.5660051768766177,1.9952545297670403
-1.5659620362381363,2.154874892148404
-1.565918895599655,2.1678170836928388
-1.5658757549611733,2.2109577221742884
-1.5658326143226917,2.236842105263158
-1.5657894736842104,2.157031924072476
-1.565746333045729,2.1052631578947367
-1.5657031924072475,2.0901639344262297
-1.5656600517687662,2.0211389128559105
-1.5656169111302847,2.0772217428817945
-1.5655737704918034,2.146246764452114
-1.565530629853322,2.133304572907679
-1.5654874892148403,2.1052631578947367
-1.5654443485763587,2.157031924072476
-1.5654012079378774,2.059965487489215
-1.565358067299396,2.096635030198447
-1.5653149266609145,2.1074201898188094
-1.5652717860224332,2.0750647109577223
-1.5652286453839517,2.09879206212252
-1.5651855047454704,2.0254529767040554
-1.5651423641069888,1.9650560828300256
-1.5650992234685073,1.9693701466781708
-1.5650560828300257,1.9715271786022432
-1.5650129421915442,2.042709232096635
-1.5649698015530629,2.0664365832614324
-1.5649266609145813,2.0901639344262297
-1.5648835202761,2.1850733390854185
-1.5648403796376185,2.2217428817946505
-1.5647972389991371,2.3123382226056948
-1.5647540983606558,2.3943054357204487
-1.564710957722174,2.3339085418464194
-1.5646678170836925,2.245470232959448
-1.5646246764452112,2.096635030198447
-1.5645815358067299,2.133304572907679
-1.5645383951682483,2.303710094909405
-1.564495254529767,2.3986194995685937
-1.5644521138912855,2.4849007765314925
-1.5644089732528041,2.536669542709232
-1.5643658326143228,2.4654874892148406
-1.564322691975841,2.359792924935289
-1.5642795513373595,2.241156169111303
-1.5642364106988782,2.180759275237273
-1.5641932700603969,2.0621225194132875
-1.5641501294219153,2.0685936151855047
-1.564106988783434,1.9866264020707507
-1.5640638481449525,1.993097497842968
-1.5640207075064712,2.018981880931838
-1.5639775668679898,2.085849870578085
-1.563934426229508,2.042709232096635
-1.5638912855910265,2.010353753235548
-1.5638481449525452,1.9046591889559965
-1.5638050043140639,1.7989646246764452
-1.5637618636755823,1.8226919758412423
-1.563718723037101,1.8981880931837791
-1.5636755823986195,1.993097497842968
-1.5636324417601382,2.0578084555651426
